Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,401
Base Time Seconds,1639857331
Base Time Fractional,.469680840
Base Time,12/18/2021 19:55:31.469680840
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-2.399355714111e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0026124757715,Volt DC,100,T,2W,F,F,12/18/2021,19:55:31,.469680840
2,-1.395479738708e-11,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.4973086118698,Volt DC,100,T,2W,F,F,12/18/2021,19:55:32,.231365980
3,1.732072085758e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9979853034019,Volt DC,100,T,2W,F,F,12/18/2021,19:55:32,.627280180
4,1.741386590481e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,1.4977122545242,Volt DC,100,T,2W,F,F,12/18/2021,19:55:33,.023152300
5,1.759544510094e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,1.9978265762329,Volt DC,100,T,2W,F,F,12/18/2021,19:55:33,.419012520
6,1.767552681997e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,2.4980442523956,Volt DC,100,T,2W,F,F,12/18/2021,19:55:33,.814905860
7,1.753743639199e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,2.9978866577148,Volt DC,100,T,2W,F,F,12/18/2021,19:55:34,.210772560
8,1.731760512769e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,3.4979202747345,Volt DC,100,T,2W,F,F,12/18/2021,19:55:34,.606671900
9,1.749643274707e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,3.9977028369904,Volt DC,100,T,2W,F,F,12/18/2021,19:55:35,.002549280
10,1.759770640319e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,4.4978785514832,Volt DC,100,T,2W,F,F,12/18/2021,19:55:35,.398450840
11,1.765297952261e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,4.9981765747070,Volt DC,100,T,2W,F,F,12/18/2021,19:55:35,.794345740
12,1.750751366103e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,5.4981775283813,Volt DC,100,T,2W,F,F,12/18/2021,19:55:36,.190209020
13,1.735049082185e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,5.9986138343811,Volt DC,100,T,2W,F,F,12/18/2021,19:55:36,.586097240
14,1.759572931803e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,6.4981551170349,Volt DC,100,T,2W,F,F,12/18/2021,19:55:36,.981984740
15,1.765288004663e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,6.9983520507813,Volt DC,100,T,2W,F,F,12/18/2021,19:55:37,.377865820
16,1.773308966335e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,7.4982962608337,Volt DC,100,T,2W,F,F,12/18/2021,19:55:37,.773763660
