Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,401
Base Time Seconds,1639860927
Base Time Fractional,.058805100
Base Time,12/18/2021 20:55:27.058805100
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-3.561023975696e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0023377384059,Volt DC,100,T,2W,F,F,12/18/2021,20:55:27,.058805100
2,1.669952354177e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.4978095293045,Volt DC,100,T,2W,F,F,12/18/2021,20:55:27,.454702460
3,1.680363048706e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9979565739632,Volt DC,100,T,2W,F,F,12/18/2021,20:55:27,.850561260
4,1.662538196001e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,1.4978864192963,Volt DC,100,T,2W,F,F,12/18/2021,20:55:28,.246416180
5,1.635496538199e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,1.9977817535400,Volt DC,100,T,2W,F,F,12/18/2021,20:55:28,.642289320
6,1.663769744198e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,2.4981808662415,Volt DC,100,T,2W,F,F,12/18/2021,20:55:29,.038157280
7,1.67681104557e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,2.9981091022491,Volt DC,100,T,2W,F,F,12/18/2021,20:55:29,.434022180
8,1.67511622351e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,3.4981198310852,Volt DC,100,T,2W,F,F,12/18/2021,20:55:29,.829889720
9,1.659684478739e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,3.9979565143585,Volt DC,100,T,2W,F,F,12/18/2021,20:55:30,.225748800
10,1.640241009682e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,4.4979219436646,Volt DC,100,T,2W,F,F,12/18/2021,20:55:30,.621610460
11,1.671223870403e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,4.9983901977539,Volt DC,100,T,2W,F,F,12/18/2021,20:55:31,.017472520
12,1.686965411807e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,5.4984211921692,Volt DC,100,T,2W,F,F,12/18/2021,20:55:31,.413341740
13,1.686757578057e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,5.9985923767090,Volt DC,100,T,2W,F,F,12/18/2021,20:55:31,.809204940
14,1.664327164974e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,6.4983510971069,Volt DC,100,T,2W,F,F,12/18/2021,20:55:32,.205062380
15,1.650302117184e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,6.9984254837036,Volt DC,100,T,2W,F,F,12/18/2021,20:55:32,.600952500
16,1.68108602594e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,7.4984865188599,Volt DC,100,T,2W,F,F,12/18/2021,20:55:32,.996810400
17,1.69413976181e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,7.9984030723572,Volt DC,100,T,2W,F,F,12/18/2021,20:55:33,.392681180
18,1.693171292061e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,8.4984626770020,Volt DC,100,T,2W,F,F,12/18/2021,20:55:33,.788503400
19,1.671274318937e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,8.9982852935791,Volt DC,100,T,2W,F,F,12/18/2021,20:55:34,.184367000
20,1.65787970019e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,9.4985942840576,Volt DC,100,T,2W,F,F,12/18/2021,20:55:34,.580235380
21,1.686103168197e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,9.9984188079834,Volt DC,100,T,2W,F,F,12/18/2021,20:55:34,.976094620
