Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,401
Base Time Seconds,1639857494
Base Time Fractional,.912716960
Base Time,12/18/2021 19:58:14.912716960
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-4.890099436494e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0044215451926,Volt DC,100,T,2W,F,F,12/18/2021,19:58:14,.912716960
2,-5.850446863076e-12,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.4973411560059,Volt DC,100,T,2W,F,F,12/18/2021,19:58:15,.674280500
3,1.684535533286e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9980159401894,Volt DC,100,T,2W,F,F,12/18/2021,19:58:16,.070152560
4,1.708942143352e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,1.4977174997330,Volt DC,100,T,2W,F,F,12/18/2021,19:58:16,.466006360
5,1.699019236412e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,1.9977729320526,Volt DC,100,T,2W,F,F,12/18/2021,19:58:16,.861875680
6,1.666101745457e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,2.4982082843781,Volt DC,100,T,2W,F,F,12/18/2021,19:58:17,.257725180
7,1.684404793423e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,2.9979896545410,Volt DC,100,T,2W,F,F,12/18/2021,19:58:17,.653599620
8,1.698563600883e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,3.4979534149170,Volt DC,100,T,2W,F,F,12/18/2021,19:58:18,.049473920
9,1.709107344539e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,3.9977591037750,Volt DC,100,T,2W,F,F,12/18/2021,19:58:18,.445335640
10,1.694482243408e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,4.4979424476624,Volt DC,100,T,2W,F,F,12/18/2021,19:58:18,.841179600
11,1.673875615893e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,4.9983773231506,Volt DC,100,T,2W,F,F,12/18/2021,19:58:19,.237047460
12,1.692101747608e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,5.4982142448425,Volt DC,100,T,2W,F,F,12/18/2021,19:58:19,.632908880
13,1.708254160349e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,5.9985566139221,Volt DC,100,T,2W,F,F,12/18/2021,19:58:20,.028772180
14,1.709143049311e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,6.4982137680054,Volt DC,100,T,2W,F,F,12/18/2021,19:58:20,.424627840
15,1.694356477344e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,6.9985651969910,Volt DC,100,T,2W,F,F,12/18/2021,19:58:20,.820486880
16,1.676326988331e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,7.4985094070435,Volt DC,100,T,2W,F,F,12/18/2021,19:58:21,.216346540
17,1.700889207257e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,7.9983725547791,Volt DC,100,T,2W,F,F,12/18/2021,19:58:21,.612191480
18,1.71107128466e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,8.4982652664185,Volt DC,100,T,2W,F,F,12/18/2021,19:58:22,.008054020
19,1.716913722305e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,8.9982337951660,Volt DC,100,T,2W,F,F,12/18/2021,19:58:22,.403914500
20,1.689915052339e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,9.4984149932861,Volt DC,100,T,2W,F,F,12/18/2021,19:58:22,.799782980
21,1.683730310731e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,9.9982976913452,Volt DC,100,T,2W,F,F,12/18/2021,19:58:23,.195637420
22,1.706517593902e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,10.4982070922852,Volt DC,100,T,2W,F,F,12/18/2021,19:58:23,.591490220
23,1.718535536099e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,10.9982042312622,Volt DC,100,T,2W,F,F,12/18/2021,19:58:23,.987356500
