Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,401
Base Time Seconds,1634764502
Base Time Fractional,.328402420
Base Time,10/20/2021 21:15:02.328402420
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,3.568164513856e-11,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0019026917871,Volt DC,100,T,2W,F,F,10/20/2021,21:15:02,.328402420
2,1.675593530592e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.4981120824814,Volt DC,100,T,2W,F,F,10/20/2021,21:15:02,.724267260
3,1.684222894482e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9983668923378,Volt DC,100,T,2W,F,F,10/20/2021,21:15:03,.120148080
4,1.647924285919e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,1.4982447624207,Volt DC,100,T,2W,F,F,10/20/2021,21:15:03,.515994240
5,1.644783687027e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,1.9982481002808,Volt DC,100,T,2W,F,F,10/20/2021,21:15:03,.911842460
6,1.680896133394e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,2.4984457492828,Volt DC,100,T,2W,F,F,10/20/2021,21:15:04,.307719960
7,1.681620176441e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,2.9983801841736,Volt DC,100,T,2W,F,F,10/20/2021,21:15:04,.703572340
8,1.664195892204e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,3.4983718395233,Volt DC,100,T,2W,F,F,10/20/2021,21:15:05,.099449500
9,1.637114266373e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,3.9981915950775,Volt DC,100,T,2W,F,F,10/20/2021,21:15:05,.495322720
10,1.669649662972e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,4.4984340667725,Volt DC,100,T,2W,F,F,10/20/2021,21:15:05,.891191940
