Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,401
Base Time Seconds,1634767342
Base Time Fractional,.401122320
Base Time,10/20/2021 22:02:22.401122320
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-6.434277555201e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0016393756960,Volt DC,100,T,2W,F,F,10/20/2021,22:02:22,.401122320
2,1.626617596173e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.4984177350998,Volt DC,100,T,2W,F,F,10/20/2021,22:02:22,.797000780
3,1.612649391802e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9987037777901,Volt DC,100,T,2W,F,F,10/20/2021,22:02:23,.192870960
4,1.634510660153e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,1.4985316991806,Volt DC,100,T,2W,F,F,10/20/2021,22:02:23,.588757760
5,1.646367131514e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,1.9985206127167,Volt DC,100,T,2W,F,F,10/20/2021,22:02:23,.984607500
6,1.663198290203e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,2.4988415241241,Volt DC,100,T,2W,F,F,10/20/2021,22:02:24,.380466740
7,1.631161339333e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,2.9987494945526,Volt DC,100,T,2W,F,F,10/20/2021,22:02:24,.776313580
8,1.615074118888e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,3.4986805915833,Volt DC,100,T,2W,F,F,10/20/2021,22:02:25,.172190560
9,1.64977631556e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,3.9985535144806,Volt DC,100,T,2W,F,F,10/20/2021,22:02:25,.568048800
10,1.652145442677e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,4.4987831115723,Volt DC,100,T,2W,F,F,10/20/2021,22:02:25,.963907560
11,1.65203992708e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,4.9989781379700,Volt DC,100,T,2W,F,F,10/20/2021,22:02:26,.359765300
12,1.641000757502e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,5.4989967346191,Volt DC,100,T,2W,F,F,10/20/2021,22:02:26,.755632500
13,1.62841136131e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,5.9993104934692,Volt DC,100,T,2W,F,F,10/20/2021,22:02:27,.151495220
14,1.650613157267e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,6.4989414215088,Volt DC,100,T,2W,F,F,10/20/2021,22:02:27,.547364360
15,1.66483520303e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,6.9990324974060,Volt DC,100,T,2W,F,F,10/20/2021,22:02:27,.943228120
16,1.66982836447e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,7.4992971420288,Volt DC,100,T,2W,F,F,10/20/2021,22:02:28,.339093200
17,1.65158393628e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,7.9990553855896,Volt DC,100,T,2W,F,F,10/20/2021,22:02:28,.734970640
18,1.636978375075e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,8.4991712570190,Volt DC,100,T,2W,F,F,10/20/2021,22:02:29,.130822840
19,1.661680038012e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,8.9990701675415,Volt DC,100,T,2W,F,F,10/20/2021,22:02:29,.526696340
20,1.667707749675e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,9.4993638992310,Volt DC,100,T,2W,F,F,10/20/2021,22:02:29,.922554300
21,1.676704286524e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,9.9990549087524,Volt DC,100,T,2W,F,F,10/20/2021,22:02:30,.318400120
22,1.665627991088e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,10.4989938735962,Volt DC,100,T,2W,F,F,10/20/2021,22:02:30,.714273320
23,1.642188252049e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,10.9990386962891,Volt DC,100,T,2W,F,F,10/20/2021,22:02:31,.110132060
24,1.667869931055e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,11.4989881515503,Volt DC,100,T,2W,F,F,10/20/2021,22:02:31,.506009240
25,1.686249184729e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,11.9995088577271,Volt DC,100,T,2W,F,F,10/20/2021,22:02:31,.901851000
26,1.683579853307e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,12.4994373321533,Volt DC,100,T,2W,F,F,10/20/2021,22:02:32,.297705440
27,1.673463856378e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,12.9996452331543,Volt DC,100,T,2W,F,F,10/20/2021,22:02:32,.693560840
28,1.655552317459e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,13.4996318817139,Volt DC,100,T,2W,F,F,10/20/2021,22:02:33,.089430340
29,1.677544148038e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,13.9994096755981,Volt DC,100,T,2W,F,F,10/20/2021,22:02:33,.485304000
