Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,401
Base Time Seconds,1634768146
Base Time Fractional,.675944680
Base Time,10/20/2021 22:15:46.675944680
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-1.375808217352e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0014103935100,Volt DC,100,T,2W,F,F,10/20/2021,22:15:46,.675944680
2,1.731441123809e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.4986464381218,Volt DC,100,T,2W,F,F,10/20/2021,22:15:47,.071829720
3,1.699826945867e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9989324212074,Volt DC,100,T,2W,F,F,10/20/2021,22:15:47,.467700760
4,1.669851457109e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,1.4987484216690,Volt DC,100,T,2W,F,F,10/20/2021,22:15:47,.863558740
5,1.700485974254e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,1.9987707138062,Volt DC,100,T,2W,F,F,10/20/2021,22:15:48,.259405680
6,1.715740793884e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,2.4991481304169,Volt DC,100,T,2W,F,F,10/20/2021,22:15:48,.655269220
7,1.716291997411e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,2.9989306926727,Volt DC,100,T,2W,F,F,10/20/2021,22:15:49,.051133720
8,1.69095955016e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,3.4988379478455,Volt DC,100,T,2W,F,F,10/20/2021,22:15:49,.447004320
9,1.679682348765e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,3.9987218379974,Volt DC,100,T,2W,F,F,10/20/2021,22:15:49,.842877180
10,1.708806074419e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,4.4988603591919,Volt DC,100,T,2W,F,F,10/20/2021,22:15:50,.238732660
11,1.719020126245e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,4.9991774559021,Volt DC,100,T,2W,F,F,10/20/2021,22:15:50,.634600460
12,1.717535980106e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,5.4991221427917,Volt DC,100,T,2W,F,F,10/20/2021,22:15:51,.030482000
13,1.6862117036e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,5.9994063377380,Volt DC,100,T,2W,F,F,10/20/2021,22:15:51,.426322580
14,1.694745854763e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,6.4991893768311,Volt DC,100,T,2W,F,F,10/20/2021,22:15:51,.822186220
15,1.718998632327e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,6.9993033409119,Volt DC,100,T,2W,F,F,10/20/2021,22:15:52,.218064360
16,1.71930309989e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,7.4993276596069,Volt DC,100,T,2W,F,F,10/20/2021,22:15:52,.613936080
17,1.701770280249e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,7.9992108345032,Volt DC,100,T,2W,F,F,10/20/2021,22:15:53,.009812960
18,1.681963190947e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,8.4993448257446,Volt DC,100,T,2W,F,F,10/20/2021,22:15:53,.405671380
19,1.712457020631e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,8.9990491867065,Volt DC,100,T,2W,F,F,10/20/2021,22:15:53,.801543220
20,1.726166054539e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,9.4993810653687,Volt DC,100,T,2W,F,F,10/20/2021,22:15:54,.197405820
21,1.732009380362e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,9.9993104934692,Volt DC,100,T,2W,F,F,10/20/2021,22:15:54,.593265400
22,1.697827478608e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,10.4991426467896,Volt DC,100,T,2W,F,F,10/20/2021,22:15:54,.989114320
23,1.687286932395e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,10.9992055892944,Volt DC,100,T,2W,F,F,10/20/2021,22:15:55,.384974540
24,1.726027853977e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,11.4992084503174,Volt DC,100,T,2W,F,F,10/20/2021,22:15:55,.780841400
25,1.734582433244e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,11.9994544982910,Volt DC,100,T,2W,F,F,10/20/2021,22:15:56,.176694940
26,1.728899867715e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,12.4996194839478,Volt DC,100,T,2W,F,F,10/20/2021,22:15:56,.572553040
27,1.692980511336e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,12.9999132156372,Volt DC,100,T,2W,F,F,10/20/2021,22:15:56,.968420720
28,1.702294838424e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,13.4997529983521,Volt DC,100,T,2W,F,F,10/20/2021,22:15:57,.364279980
29,1.729322107735e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,13.9995994567871,Volt DC,100,T,2W,F,F,10/20/2021,22:15:57,.760143700
30,1.738326282918e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,14.4996852874756,Volt DC,100,T,2W,F,F,10/20/2021,22:15:58,.155975560
31,1.727345200209e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,14.9995012283325,Volt DC,100,T,2W,F,F,10/20/2021,22:15:58,.551849160
32,1.698454532573e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,15.4996595382690,Volt DC,100,T,2W,F,F,10/20/2021,22:15:58,.947717700
33,1.721969589141e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,15.9996967315674,Volt DC,100,T,2W,F,F,10/20/2021,22:15:59,.343567320
34,1.739604904571e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,16.4996395111084,Volt DC,100,T,2W,F,F,10/20/2021,22:15:59,.739424860
35,1.741205224448e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,16.9997520446777,Volt DC,100,T,2W,F,F,10/20/2021,22:16:00,.135291040
36,1.714947472919e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,17.4994125366211,Volt DC,100,T,2W,F,F,10/20/2021,22:16:00,.531162680
37,1.707126884298e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,17.9995727539063,Volt DC,100,T,2W,F,F,10/20/2021,22:16:00,.927019780
38,1.73969798567e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,18.4995307922363,Volt DC,100,T,2W,F,F,10/20/2021,22:16:01,.322887820
39,1.747700650867e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,18.9999027252197,Volt DC,100,T,2W,F,F,10/20/2021,22:16:01,.718745520
40,1.737969235194e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,19.5000896453857,Volt DC,100,T,2W,F,F,10/20/2021,22:16:02,.114594480
41,1.701443430591e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,19.9999065399170,Volt DC,100,T,2W,F,F,10/20/2021,22:16:02,.510460760
42,1.719280184886e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,20.4999942779541,Volt DC,100,T,2W,F,F,10/20/2021,22:16:02,.906321560
43,1.750020928171e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,20.9998340606689,Volt DC,100,T,2W,F,F,10/20/2021,22:16:03,.302177600
44,1.75179977191e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,21.4998550415039,Volt DC,100,T,2W,F,F,10/20/2021,22:16:03,.698050280
45,1.729610588086e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,21.9999866485596,Volt DC,100,T,2W,F,F,10/20/2021,22:16:04,.093902660
46,1.708489172358e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,22.4998664855957,Volt DC,100,T,2W,F,F,10/20/2021,22:16:04,.489760580
47,1.738284716168e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,22.9998474121094,Volt DC,100,T,2W,F,F,10/20/2021,22:16:04,.885625540
48,1.750261091615e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,23.4999008178711,Volt DC,100,T,2W,F,F,10/20/2021,22:16:05,.281491060
49,1.758827572473e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,23.9998474121094,Volt DC,100,T,2W,F,F,10/20/2021,22:16:05,.677359940
50,1.721554276912e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,24.5000267028809,Volt DC,100,T,2W,F,F,10/20/2021,22:16:06,.073229280
51,1.712413855159e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,24.9996528625488,Volt DC,100,T,2W,F,F,10/20/2021,22:16:06,.469085940
52,1.746539268765e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,25.4996032714844,Volt DC,100,T,2W,F,F,10/20/2021,22:16:06,.864954620
53,1.751158329455e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,25.9991512298584,Volt DC,100,T,2W,F,F,10/20/2021,22:16:07,.260812100
54,1.745768862804e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,26.4995346069336,Volt DC,100,T,2W,F,F,10/20/2021,22:16:07,.656670060
55,1.719088515983e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,26.9994735717773,Volt DC,100,T,2W,F,F,10/20/2021,22:16:08,.052526560
56,1.732204069071e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,27.4993572235107,Volt DC,100,T,2W,F,F,10/20/2021,22:16:08,.448403340
57,1.750601086314e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,27.9995288848877,Volt DC,100,T,2W,F,F,10/20/2021,22:16:08,.844260460
58,1.758280454567e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,28.4993801116943,Volt DC,100,T,2W,F,F,10/20/2021,22:16:09,.240130380
59,1.742952449035e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,28.9995059967041,Volt DC,100,T,2W,F,F,10/20/2021,22:16:09,.635988820
60,1.717661568534e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,29.4992847442627,Volt DC,100,T,2W,F,F,10/20/2021,22:16:10,.031854780
61,1.756617962201e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,29.9992675781250,Volt DC,100,T,2W,F,F,10/20/2021,22:16:10,.427727720
62,1.764720991559e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,30.4993419647217,Volt DC,100,T,2W,F,F,10/20/2021,22:16:10,.823581940
63,1.753950762406e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,30.9991817474365,Volt DC,100,T,2W,F,F,10/20/2021,22:16:11,.219447660
64,1.726016485293e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,31.4992160797119,Volt DC,100,T,2W,F,F,10/20/2021,22:16:11,.615314520
65,1.726672671509e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,31.9990653991699,Volt DC,100,T,2W,F,F,10/20/2021,22:16:12,.011185060
66,1.768553836712e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,32.4997482299805,Volt DC,100,T,2W,F,F,10/20/2021,22:16:12,.407042120
67,1.777302394146e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,32.9997673034668,Volt DC,100,T,2W,F,F,10/20/2021,22:16:12,.802888760
68,1.793361015245e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,33.4996414184570,Volt DC,100,T,2W,F,F,10/20/2021,22:16:13,.198736040
69,1.800883708825e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,33.9995880126953,Volt DC,100,T,2W,F,F,10/20/2021,22:16:13,.594590640
70,2.115467623298e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,34.4995613098145,Volt DC,100,T,2W,F,F,10/20/2021,22:16:13,.990442140
71,2.384178721115e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,34.9994392395020,Volt DC,100,T,2W,F,F,10/20/2021,22:16:14,.386309020
72,2.61690189518e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,35.4996643066406,Volt DC,100,T,2W,F,F,10/20/2021,22:16:14,.782184900
73,2.022642142663e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,35.9996376037598,Volt DC,100,T,2W,F,F,10/20/2021,22:16:15,.178039840
74,1.573348562545e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,36.4999427795410,Volt DC,100,T,2W,F,F,10/20/2021,22:16:15,.573889940
75,1.356211765113e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,36.9993820190430,Volt DC,100,T,2W,F,F,10/20/2021,22:16:15,.969748120
76,1.356955880993e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,37.4993171691895,Volt DC,100,T,2W,F,F,10/20/2021,22:16:16,.365607240
77,1.356239387462e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,37.9992904663086,Volt DC,100,T,2W,F,F,10/20/2021,22:16:16,.761461580
78,1.335610377851e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,38.4992141723633,Volt DC,100,T,2W,F,F,10/20/2021,22:16:17,.157331400
79,1.342449618136e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,38.9990653991699,Volt DC,100,T,2W,F,F,10/20/2021,22:16:17,.553198500
80,1.351339218303e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,39.4989128112793,Volt DC,100,T,2W,F,F,10/20/2021,22:16:17,.949063080
81,1.361868307015e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,39.9990921020508,Volt DC,100,T,2W,F,F,10/20/2021,22:16:18,.344918360
82,1.346278022396e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,40.4991989135742,Volt DC,100,T,2W,F,F,10/20/2021,22:16:18,.740771420
83,1.338574051601e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,40.9989662170410,Volt DC,100,T,2W,F,F,10/20/2021,22:16:19,.136644940
84,1.350294720481e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,41.4993057250977,Volt DC,100,T,2W,F,F,10/20/2021,22:16:19,.532495320
