Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,401
Base Time Seconds,1634766842
Base Time Fractional,.238714340
Base Time,10/20/2021 21:54:02.238714340
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-3.456571140426e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0056309103966,Volt DC,100,T,2W,F,F,10/20/2021,21:54:02,.238714340
2,-4.098752726112e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.4982010126114,Volt DC,100,T,2W,F,F,10/20/2021,21:54:03,.000306420
3,1.650616177074e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9987512230873,Volt DC,100,T,2W,F,F,10/20/2021,21:54:03,.396188220
4,1.628149881583e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,1.4986380338669,Volt DC,100,T,2W,F,F,10/20/2021,21:54:03,.792053360
5,1.656301584774e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,1.9986042976379,Volt DC,100,T,2W,F,F,10/20/2021,21:54:04,.187917560
6,1.658952974992e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,2.4988000392914,Volt DC,100,T,2W,F,F,10/20/2021,21:54:04,.583789060
7,1.659805271004e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,2.9987661838531,Volt DC,100,T,2W,F,F,10/20/2021,21:54:04,.979646600
8,1.645099700909e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,3.4987084865570,Volt DC,100,T,2W,F,F,10/20/2021,21:54:05,.375513000
9,1.632141177765e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,3.9984476566315,Volt DC,100,T,2W,F,F,10/20/2021,21:54:05,.771381440
10,1.659657122843e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,4.4987106323242,Volt DC,100,T,2W,F,F,10/20/2021,21:54:06,.167247180
11,1.67343578994e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,4.9989409446716,Volt DC,100,T,2W,F,F,10/20/2021,21:54:06,.563105400
