Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,401
Base Time Seconds,1634768757
Base Time Fractional,.760189620
Base Time,10/20/2021 22:25:57.760189620
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-2.750267513729e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0015706836712,Volt DC,100,T,2W,F,F,10/20/2021,22:25:57,.760189620
2,1.613545919099e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.4985775351524,Volt DC,100,T,2W,F,F,10/20/2021,22:25:58,.156066720
3,1.650788483687e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9989661574364,Volt DC,100,T,2W,F,F,10/20/2021,22:25:58,.551918460
4,1.643462610446e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,1.4987825155258,Volt DC,100,T,2W,F,F,10/20/2021,22:25:58,.947797740
5,1.6388796098e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,1.9986665248871,Volt DC,100,T,2W,F,F,10/20/2021,22:25:59,.343655780
6,1.611933697632e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,2.4989979267120,Volt DC,100,T,2W,F,F,10/20/2021,22:25:59,.739516240
7,1.62796851555e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,2.9989411830902,Volt DC,100,T,2W,F,F,10/20/2021,22:26:00,.135400400
8,1.641237723504e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,3.4988481998444,Volt DC,100,T,2W,F,F,10/20/2021,22:26:00,.531272800
9,1.640719915486e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,3.9986984729767,Volt DC,100,T,2W,F,F,10/20/2021,22:26:00,.927144660
10,1.631151924641e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,4.4988212585449,Volt DC,100,T,2W,F,F,10/20/2021,22:26:01,.323004940
11,1.611744693264e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,4.9991440773010,Volt DC,100,T,2W,F,F,10/20/2021,22:26:01,.718870260
12,1.646477088002e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,5.4991421699524,Volt DC,100,T,2W,F,F,10/20/2021,22:26:02,.114734980
13,1.654241721383e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,5.9992914199829,Volt DC,100,T,2W,F,F,10/20/2021,22:26:02,.510587560
14,1.656450443477e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,6.4991297721863,Volt DC,100,T,2W,F,F,10/20/2021,22:26:02,.906449580
15,1.630443868805e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,6.9993104934692,Volt DC,100,T,2W,F,F,10/20/2021,22:26:03,.302296680
