Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,401
Base Time Seconds,1634769873
Base Time Fractional,.819092380
Base Time,10/20/2021 22:44:33.819092380
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-2.565633261398e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0013874969445,Volt DC,100,T,2W,F,F,10/20/2021,22:44:33,.819092380
2,1.679852168479e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.4985311627388,Volt DC,100,T,2W,F,F,10/20/2021,22:44:34,.214962180
3,1.685663875151e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9989197850227,Volt DC,100,T,2W,F,F,10/20/2021,22:44:34,.610839000
4,1.707520524974e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,1.4988387823105,Volt DC,100,T,2W,F,F,10/20/2021,22:44:35,.006686340
5,1.70658189802e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,1.9987359046936,Volt DC,100,T,2W,F,F,10/20/2021,22:44:35,.402536820
6,1.687969763964e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,2.4990332126617,Volt DC,100,T,2W,F,F,10/20/2021,22:44:35,.798389700
7,1.665000581852e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,2.9988925457001,Volt DC,100,T,2W,F,F,10/20/2021,22:44:36,.194285320
8,1.691638829016e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,3.4988248348236,Volt DC,100,T,2W,F,F,10/20/2021,22:44:36,.590154700
9,1.691118711733e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,3.9987328052521,Volt DC,100,T,2W,F,F,10/20/2021,22:44:36,.986018080
10,1.711458352815e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,4.4989385604858,Volt DC,100,T,2W,F,F,10/20/2021,22:44:37,.381880800
11,1.683542905084e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,4.9991436004639,Volt DC,100,T,2W,F,F,10/20/2021,22:44:37,.777730580
12,1.669344662503e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,5.4991998672485,Volt DC,100,T,2W,F,F,10/20/2021,22:44:38,.173616880
13,1.703604901593e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,5.9994740486145,Volt DC,100,T,2W,F,F,10/20/2021,22:44:38,.569464780
14,1.717624265041e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,6.4992084503174,Volt DC,100,T,2W,F,F,10/20/2021,22:44:38,.965338040
15,1.714547970266e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,6.9993324279785,Volt DC,100,T,2W,F,F,10/20/2021,22:44:39,.361215440
16,1.686184170069e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,7.4994578361511,Volt DC,100,T,2W,F,F,10/20/2021,22:44:39,.757085020
17,1.682674088954e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,7.9993081092834,Volt DC,100,T,2W,F,F,10/20/2021,22:44:40,.152937520
18,1.715797992574e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,8.4993648529053,Volt DC,100,T,2W,F,F,10/20/2021,22:44:40,.548808880
19,1.721976694569e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,8.9991588592529,Volt DC,100,T,2W,F,F,10/20/2021,22:44:40,.944680340
20,1.712548325372e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,9.4994087219238,Volt DC,100,T,2W,F,F,10/20/2021,22:44:41,.340525980
21,1.679284800105e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,9.9994430541992,Volt DC,100,T,2W,F,F,10/20/2021,22:44:41,.736397640
22,1.687069151046e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,10.4991655349731,Volt DC,100,T,2W,F,F,10/20/2021,22:44:42,.132255000
23,1.716474429259e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,10.9993600845337,Volt DC,100,T,2W,F,F,10/20/2021,22:44:42,.528134500
24,1.727110898742e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,11.4991760253906,Volt DC,100,T,2W,F,F,10/20/2021,22:44:42,.924002280
25,1.714504094252e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,11.9996194839478,Volt DC,100,T,2W,F,F,10/20/2021,22:44:43,.319849160
26,1.689377704395e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,12.4996328353882,Volt DC,100,T,2W,F,F,10/20/2021,22:44:43,.715697200
27,1.699473095584e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,12.9998636245728,Volt DC,100,T,2W,F,F,10/20/2021,22:44:44,.111560400
28,1.726282761183e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,13.4997797012329,Volt DC,100,T,2W,F,F,10/20/2021,22:44:44,.507411000
29,1.732671783827e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,13.9996738433838,Volt DC,100,T,2W,F,F,10/20/2021,22:44:44,.903296140
30,1.712055031078e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,14.4998311996460,Volt DC,100,T,2W,F,F,10/20/2021,22:44:45,.299163100
31,1.685759620784e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,14.9994983673096,Volt DC,100,T,2W,F,F,10/20/2021,22:44:45,.695031840
32,1.710032826452e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,15.4995613098145,Volt DC,100,T,2W,F,F,10/20/2021,22:44:46,.090895100
33,1.73234404599e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,15.9997158050537,Volt DC,100,T,2W,F,F,10/20/2021,22:44:46,.486752200
34,1.737289601067e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,16.4996910095215,Volt DC,100,T,2W,F,F,10/20/2021,22:44:46,.882635640
35,1.714943387299e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,16.9997692108154,Volt DC,100,T,2W,F,F,10/20/2021,22:44:47,.278494820
36,1.695385876133e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,17.4996604919434,Volt DC,100,T,2W,F,F,10/20/2021,22:44:47,.674362500
37,1.719006093026e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,17.9997825622559,Volt DC,100,T,2W,F,F,10/20/2021,22:44:48,.070254660
38,1.736377619466e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,18.4995613098145,Volt DC,100,T,2W,F,F,10/20/2021,22:44:48,.466119940
39,1.745232580674e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,18.9998741149902,Volt DC,100,T,2W,F,F,10/20/2021,22:44:48,.861987880
40,1.716387032502e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,19.5002574920654,Volt DC,100,T,2W,F,F,10/20/2021,22:44:49,.257861020
41,1.695049967054e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,19.9999523162842,Volt DC,100,T,2W,F,F,10/20/2021,22:44:49,.653722940
42,1.723429399192e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,20.5001277923584,Volt DC,100,T,2W,F,F,10/20/2021,22:44:50,.049589580
43,1.736952626175e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,20.9998798370361,Volt DC,100,T,2W,F,F,10/20/2021,22:44:50,.445456980
