BG_V	BG_I
0	-1.3804E-09
0.1	-1.29546E-09
0.2	-1.21036E-09
0.3	-1.12474E-09
0.4	-1.0574E-09
0.5	-9.69638E-10
0.6	-9.23748E-10
0.7	-8.7764E-10
0.8	-8.0603E-10
0.9	-7.62608E-10
1	-7.12248E-10
1.1	-7.01756E-10
1.2	-6.772E-10
1.3	-6.60174E-10
1.4	-6.4751E-10
1.5	-5.85624E-10
1.6	-5.67134E-10
1.7	-5.50474E-10
1.8	-5.09218E-10
1.9	-4.82624E-10
2	-4.6886E-10
2.1	-4.3605E-10
2.2	-4.26296E-10
2.3	-4.2725E-10
2.4	-4.0174E-10
2.5	-3.90788E-10
2.6	-3.62142E-10
2.7	-3.34856E-10
2.8	-3.29932E-10
2.9	-3.22728E-10
3	-3.08222E-10
3.1	-2.9695E-10
3.2	-2.9392E-10
3.3	-2.79316E-10
3.4	-2.66114E-10
3.5	-2.59348E-10
3.6	-2.4606E-10
3.7	-2.33674E-10
3.8	-2.29538E-10
3.9	-2.23074E-10
4	-2.15594E-10
4.1	-2.02406E-10
4.2	-2.00628E-10
4.3	-1.90222E-10
4.4	-1.8681E-10
4.5	-1.80634E-10
4.6	-1.71244E-10
4.7	-1.68404E-10
4.8	-1.62442E-10
4.9	-1.56596E-10
5	-1.53172E-10
5.1	-1.46644E-10
5.2	-1.43008E-10
5.3	-1.38508E-10
5.4	-1.33624E-10
5.5	-1.30302E-10
5.6	-1.2535E-10
5.7	-1.21592E-10
5.8	-1.1753E-10
5.9	-1.14594E-10
6	-1.10448E-10
6.1	-1.07054E-10
6.2	-1.03776E-10
6.3	-1.00224E-10
6.4	-9.6354E-11
6.5	-9.4034E-11
6.6	-9.0002E-11
6.7	-8.7586E-11
6.8	-8.6016E-11
6.9	-8.1722E-11
7	-7.8198E-11
7.1	-7.5388E-11
7.2	-7.3976E-11
7.3	-7.089E-11
7.4	-6.7254E-11
7.5	-6.475E-11
7.6	-6.2588E-11
7.7	-6.1598E-11
7.8	-5.844E-11
7.9	-5.608E-11
8	-5.3374E-11
8.1	-5.133E-11
8.2	-4.8294E-11
8.3	-4.641E-11
8.4	-4.4446E-11
8.5	-4.159E-11
8.6	-4.0114E-11
8.7	-3.7194E-11
8.8	-3.563E-11
8.9	-3.2692E-11
9	-3.111E-11
9.1	-2.7554E-11
9.2	-2.7176E-11
9.3	-2.4022E-11
9.4	-2.064E-11
9.5	-1.9128E-11
9.6	-1.3452E-11
9.7	-1.4194E-11
9.8	-1.2636E-11
9.9	-9.662E-12
10	-8.37E-12
10.1	-7.38E-12
10.2	-6.228E-12
10.3	-3.056E-12
10.4	-2.03E-12
10.5	5.4E-14
10.6	2.852E-12
10.7	4.818E-12
10.8	4.898E-12
10.9	1.091E-11
11	1.4174E-11
11.1	1.7348E-11
11.2	2.1144E-11
11.3	2.228E-11
11.4	2.508E-11
11.5	2.3462E-11
11.6	2.623E-11
11.7	2.4994E-11
11.8	3.3738E-11
11.9	3.2364E-11
12	3.5476E-11
12.1	3.7184E-11
12.2	3.813E-11
12.3	3.7078E-11
12.4	4.3056E-11
12.5	4.3368E-11
12.6	4.3794E-11
12.7	4.4908E-11
12.8	5.1076E-11
12.9	5.2556E-11
13	5.3576E-11
13.1	5.3684E-11
13.2	5.1904E-11
13.3	5.9602E-11
13.4	5.9348E-11
13.5	6.0996E-11
13.6	6.4538E-11
13.7	6.304E-11
13.8	6.9288E-11
13.9	6.9772E-11
14	7.0982E-11
14.1	7.1432E-11
14.2	7.3464E-11
14.3	7.386E-11
14.4	7.6542E-11
14.5	7.8988E-11
14.6	8.0266E-11
14.7	8.0014E-11
14.8	8.1628E-11
14.9	8.4296E-11
15	8.606E-11
15.1	8.9938E-11
15.2	8.343E-11
15.3	9.1872E-11
15.4	9.0196E-11
15.5	9.6814E-11
15.6	9.2868E-11
15.7	9.0638E-11
15.8	9.4594E-11
15.9	9.5564E-11
16	9.8064E-11
16.1	9.923E-11
16.2	1.02924E-10
16.3	1.00736E-10
