BG_V	BG_I
0	-1.03066E-09
0.1	-9.51374E-10
0.2	-8.7396E-10
0.3	-8.15168E-10
0.4	-7.63156E-10
0.5	-7.17806E-10
0.6	-6.77224E-10
0.7	-6.42402E-10
0.8	-6.10156E-10
0.9	-5.82464E-10
1	-5.56222E-10
1.1	-5.33106E-10
1.2	-5.11026E-10
1.3	-4.89592E-10
1.4	-4.69558E-10
1.5	-4.51338E-10
1.6	-4.35852E-10
1.7	-4.21428E-10
1.8	-4.02162E-10
1.9	-3.89812E-10
2	-3.72742E-10
2.1	-3.58862E-10
2.2	-3.47232E-10
2.3	-3.3381E-10
2.4	-3.23388E-10
2.5	-3.1515E-10
2.6	-3.0517E-10
2.7	-2.9799E-10
2.8	-2.89296E-10
2.9	-2.82166E-10
3	-2.74776E-10
3.1	-2.66118E-10
3.2	-2.56138E-10
3.3	-2.49802E-10
3.4	-2.42268E-10
3.5	-2.34762E-10
3.6	-2.27494E-10
3.7	-2.21796E-10
3.8	-2.1191E-10
3.9	-2.0613E-10
4	-1.99632E-10
4.1	-1.93718E-10
4.2	-1.89506E-10
4.3	-1.82224E-10
4.4	-1.79564E-10
4.5	-1.74072E-10
4.6	-1.67728E-10
4.7	-1.64102E-10
4.8	-1.60188E-10
4.9	-1.5464E-10
5	-1.52696E-10
5.1	-1.48082E-10
5.2	-1.44378E-10
5.3	-1.35386E-10
5.4	-1.32558E-10
5.5	-1.29128E-10
5.6	-1.25362E-10
5.7	-1.19594E-10
5.8	-1.14882E-10
5.9	-1.12134E-10
6	-1.09506E-10
6.1	-1.05586E-10
6.2	-1.02358E-10
6.3	-9.958E-11
6.4	-9.633E-11
6.5	-9.2478E-11
6.6	-8.9966E-11
6.7	-8.7192E-11
6.8	-8.2784E-11
6.9	-7.8364E-11
7	-7.6354E-11
7.1	-7.3494E-11
7.2	-7.0708E-11
7.3	-6.7982E-11
7.4	-6.5418E-11
7.5	-6.2938E-11
7.6	-5.9824E-11
7.7	-5.873E-11
7.8	-5.8634E-11
7.9	-5.486E-11
8	-5.1676E-11
8.1	-4.8904E-11
8.2	-4.7612E-11
8.3	-4.324E-11
8.4	-4.045E-11
8.5	-3.8724E-11
8.6	-3.6744E-11
8.7	-3.3404E-11
8.8	-2.9712E-11
8.9	-2.9576E-11
9	-2.7048E-11
9.1	-2.3944E-11
9.2	-2.0974E-11
9.3	-2.0272E-11
9.4	-1.874E-11
9.5	-1.5766E-11
9.6	-1.3888E-11
9.7	-1.0446E-11
9.8	-9.348E-12
9.9	-8.478E-12
10	-5.304E-12
10.1	-3.762E-12
10.2	-3.86E-13
10.3	1.806E-12
10.4	3.454E-12
10.5	5.55E-12
10.6	5.59E-12
10.7	8.406E-12
10.8	9.614E-12
10.9	1.1668E-11
11	1.271E-11
11.1	1.5024E-11
11.2	1.6536E-11
11.3	1.8052E-11
11.4	2.1184E-11
11.5	2.1272E-11
11.6	2.4058E-11
11.7	2.6198E-11
11.8	2.7108E-11
11.9	2.853E-11
12	3.0108E-11
12.1	3.263E-11
12.2	3.3854E-11
12.3	3.5878E-11
12.4	3.6708E-11
12.5	3.796E-11
12.6	3.9256E-11
12.7	4.1312E-11
12.8	4.297E-11
12.9	4.5154E-11
13	4.5322E-11
13.1	4.6594E-11
13.2	4.9412E-11
13.3	5.1144E-11
13.4	5.1696E-11
13.5	5.2608E-11
13.6	5.7034E-11
13.7	5.6694E-11
13.8	5.99E-11
13.9	6.0976E-11
14	6.3036E-11
14.1	6.428E-11
14.2	6.5134E-11
14.3	6.6272E-11
14.4	6.7436E-11
14.5	6.974E-11
14.6	7.055E-11
14.7	7.1088E-11
14.8	7.4396E-11
14.9	7.4696E-11
15	7.592E-11
15.1	7.8736E-11
15.2	7.9158E-11
15.3	8.1252E-11
15.4	8.2042E-11
15.5	8.3128E-11
15.6	8.3628E-11
15.7	8.6152E-11
15.8	8.703E-11
15.9	8.9228E-11
16	8.9214E-11
16.1	9.1352E-11
16.2	9.2848E-11
16.3	9.6106E-11
16.4	9.594E-11
16.5	9.7054E-11
16.6	9.8326E-11
16.7	1.0127E-10
16.8	1.02852E-10
16.9	1.03278E-10
17	1.04834E-10
17.1	1.05658E-10
17.2	1.06308E-10
17.3	1.06908E-10
17.4	1.07494E-10
17.5	1.10504E-10
17.6	1.12428E-10
17.7	1.14326E-10
17.8	1.16518E-10
17.9	1.16158E-10
18	1.18094E-10
18.1	1.22388E-10
18.2	1.23188E-10
18.3	1.24986E-10
18.4	1.2677E-10
18.5	1.2944E-10
18.6	1.30438E-10
18.7	1.32582E-10
18.8	1.34016E-10
18.9	1.34964E-10
19	1.38102E-10
19.1	1.37782E-10
19.2	1.39082E-10
19.3	1.41608E-10
19.4	1.44064E-10
19.5	1.45382E-10
19.6	1.4798E-10
19.7	1.47518E-10
19.8	1.5048E-10
19.9	1.51782E-10
20	1.52678E-10
20.1	1.56176E-10
20.2	1.55006E-10
20.3	1.546E-10
20.4	1.56214E-10
20.5	1.57948E-10
20.6	1.57954E-10
20.7	1.60706E-10
20.8	1.60788E-10
20.9	1.6247E-10
21	1.6486E-10
21.1	1.65664E-10
21.2	1.66752E-10
21.3	1.6806E-10
21.4	1.7012E-10
21.5	1.70686E-10
21.6	1.71488E-10
21.7	1.72274E-10
21.8	1.7327E-10
21.9	1.73756E-10
22	1.74278E-10
22.1	1.73522E-10
22.2	1.8048E-10
22.3	1.8221E-10
22.4	1.83758E-10
22.5	1.8435E-10
22.6	1.86356E-10
22.7	1.88652E-10
22.8	1.884E-10
22.9	1.90754E-10
23	1.9236E-10
23.1	1.9562E-10
23.2	1.96636E-10
23.3	1.96928E-10
23.4	1.99044E-10
23.5	2.00518E-10
23.6	2.00772E-10
23.7	2.02054E-10
23.8	2.03306E-10
23.9	2.04922E-10
24	2.02428E-10
24.1	2.0231E-10
24.2	2.05162E-10
24.3	2.0641E-10
24.4	2.0917E-10
24.5	2.10184E-10
24.6	2.12452E-10
24.7	2.14484E-10
24.8	2.1548E-10
24.9	2.19772E-10
25	2.19934E-10
25.1	2.21528E-10
25.2	2.22986E-10
25.3	2.22622E-10
25.4	2.2377E-10
25.5	2.23096E-10
25.6	2.25612E-10
25.7	2.26738E-10
25.8	2.28836E-10
25.9	2.29604E-10
26	2.31686E-10
26.1	2.3013E-10
26.2	2.31516E-10
26.3	2.34872E-10
26.4	2.33308E-10
26.5	2.3489E-10
26.6	2.3602E-10
26.7	2.37194E-10
26.8	2.37722E-10
26.9	2.39604E-10
27	2.39568E-10
27.1	2.40262E-10
27.2	2.40644E-10
27.3	2.42904E-10
27.4	2.43274E-10
27.5	2.428E-10
27.6	2.50528E-10
27.7	2.49918E-10
27.8	2.49964E-10
27.9	2.52448E-10
28	2.54806E-10
28.1	2.57058E-10
28.2	2.60318E-10
28.3	2.59686E-10
28.4	2.64006E-10
28.5	2.63144E-10
28.6	2.6482E-10
28.7	2.6458E-10
28.8	2.66756E-10
28.9	2.6614E-10
29	2.66172E-10
29.1	2.6847E-10
29.2	2.7047E-10
29.3	2.68746E-10
29.4	2.69666E-10
29.5	2.70984E-10
29.6	2.73476E-10
29.7	2.74922E-10
29.8	2.73774E-10
29.9	2.76072E-10
30	2.7839E-10
30.1	2.79866E-10
30.2	2.80848E-10
30.3	2.8564E-10
30.4	2.8468E-10
30.5	2.83924E-10
30.6	2.8433E-10
30.7	2.83624E-10
30.8	2.84276E-10
30.9	2.90122E-10
31	2.89896E-10
31.1	2.92724E-10
31.2	2.94892E-10
31.3	2.97522E-10
31.4	2.99772E-10
31.5	2.99128E-10
31.6	2.98574E-10
31.7	3.0217E-10
31.8	3.03096E-10
31.9	3.04544E-10
32	3.06004E-10
32.1	3.0864E-10
32.2	3.09912E-10
32.3	3.11766E-10
32.4	3.11112E-10
32.5	3.13726E-10
32.6	3.12888E-10
32.7	3.16118E-10
32.8	3.15568E-10
32.9	3.16898E-10
33	3.17708E-10
33.1	3.18898E-10
33.2	3.2303E-10
33.3	3.24018E-10
33.4	3.2324E-10
33.5	3.2607E-10
33.6	3.28638E-10
33.7	3.2924E-10
33.8	3.28926E-10
33.9	3.33122E-10
34	3.3215E-10
34.1	3.31128E-10
34.2	3.3489E-10
34.3	3.34206E-10
34.4	3.35318E-10
34.5	3.39456E-10
34.6	3.41696E-10
34.7	3.436E-10
34.8	3.40492E-10
34.9	3.44906E-10
35	3.42638E-10
35.1	3.44158E-10
35.2	3.42342E-10
35.3	3.43104E-10
35.4	3.45804E-10
35.5	3.431E-10
35.6	3.47584E-10
35.7	3.50594E-10
35.8	3.5199E-10
35.9	3.49492E-10
36	3.4747E-10
36.1	3.53346E-10
36.2	3.56396E-10
36.3	3.56592E-10
36.4	3.58932E-10
36.5	3.65216E-10
36.6	3.65068E-10
36.7	3.6248E-10
36.8	3.64968E-10
36.9	3.6802E-10
37	3.7009E-10
37.1	3.69784E-10
37.2	3.7129E-10
37.3	3.70774E-10
37.4	3.70506E-10
37.5	3.70782E-10
37.6	3.72908E-10
37.7	3.74456E-10
37.8	3.75426E-10
37.9	3.765E-10
38	3.77996E-10
38.1	3.80826E-10
38.2	3.8278E-10
38.3	3.8412E-10
38.4	3.87016E-10
38.5	3.87806E-10
38.6	3.8987E-10
38.7	3.88404E-10
38.8	3.9234E-10
38.9	3.88372E-10
39	3.89108E-10
39.1	3.89478E-10
39.2	3.92478E-10
39.3	3.89866E-10
39.4	3.93676E-10
39.5	3.93326E-10
39.6	3.96676E-10
39.7	3.96028E-10
39.8	3.96842E-10
39.9	4.00552E-10
40	4.00822E-10
40.1	4.02728E-10
40.2	4.04042E-10
40.3	4.06562E-10
40.4	4.08614E-10
40.5	4.0837E-10
40.6	4.09954E-10
40.7	4.11364E-10
40.8	4.13212E-10
40.9	4.13392E-10
41	4.1288E-10
41.1	4.12286E-10
41.2	4.14824E-10
41.3	4.17062E-10
41.4	4.17566E-10
41.5	4.19234E-10
41.6	4.1938E-10
41.7	4.20796E-10
41.8	4.23162E-10
41.9	4.25094E-10
42	4.22676E-10
42.1	4.25754E-10
42.2	4.25618E-10
42.3	4.2947E-10
42.4	4.25198E-10
42.5	4.26486E-10
42.6	4.31504E-10
42.7	4.30634E-10
42.8	4.307E-10
42.9	4.31748E-10
43	4.3565E-10
43.1	4.36444E-10
43.2	4.39744E-10
43.3	4.41764E-10
43.4	4.41768E-10
43.5	4.40664E-10
43.6	4.42848E-10
43.7	4.41926E-10
43.8	4.46382E-10
43.9	4.45566E-10
44	4.4699E-10
44.1	4.4465E-10
44.2	4.45666E-10
44.3	4.4721E-10
44.4	4.47792E-10
44.5	4.47734E-10
44.6	4.5172E-10
44.7	4.51884E-10
44.8	4.536E-10
44.9	4.56724E-10
45	4.60048E-10
45.1	4.6056E-10
45.2	4.63584E-10
45.3	4.65852E-10
45.4	4.63106E-10
45.5	4.65392E-10
45.6	4.65788E-10
45.7	4.6692E-10
45.8	4.67588E-10
45.9	4.66624E-10
46	4.66234E-10
46.1	4.6881E-10
46.2	4.70714E-10
46.3	4.71182E-10
46.4	4.71942E-10
46.5	4.75562E-10
46.6	4.73534E-10
46.7	4.76596E-10
46.8	4.78724E-10
46.9	4.78868E-10
47	4.80404E-10
47.1	4.82178E-10
47.2	4.83886E-10
47.3	4.8291E-10
47.4	4.8276E-10
47.5	4.82628E-10
47.6	4.8326E-10
47.7	4.83968E-10
47.8	4.86756E-10
47.9	4.8756E-10
48	4.9121E-10
48.1	4.9106E-10
48.2	4.92264E-10
48.3	4.9524E-10
48.4	4.9632E-10
48.5	4.92788E-10
48.6	4.92942E-10
48.7	4.96596E-10
48.8	4.92622E-10
48.9	4.98248E-10
49	4.98738E-10
49.1	4.944E-10
49.2	4.9511E-10
49.3	4.99412E-10
49.4	4.9952E-10
49.5	5.04696E-10
49.6	5.0588E-10
49.7	5.1062E-10
49.8	5.13874E-10
49.9	5.15284E-10
50	5.13336E-10
50.1	5.17526E-10
50.2	5.18328E-10
50.3	5.19656E-10
50.4	5.19168E-10
50.5	5.17926E-10
50.6	5.1865E-10
50.7	5.21196E-10
50.8	5.20772E-10
50.9	5.2206E-10
51	5.2166E-10
51.1	5.21904E-10
51.2	5.22772E-10
51.3	5.25394E-10
51.4	5.27652E-10
51.5	5.2977E-10
51.6	5.30708E-10
51.7	5.33226E-10
51.8	5.34054E-10
51.9	5.33394E-10
52	5.40054E-10
52.1	5.39414E-10
52.2	5.3991E-10
52.3	5.41764E-10
52.4	5.42568E-10
52.5	5.3624E-10
52.6	5.40824E-10
52.7	5.42688E-10
52.8	5.39514E-10
52.9	5.43076E-10
53	5.44108E-10
53.1	5.4649E-10
53.2	5.48552E-10
53.3	5.48166E-10
53.4	5.50456E-10
53.5	5.50784E-10
53.6	5.5447E-10
