BG_V	BG_I
0	-1.6536E-09
0.1	-1.54588E-09
0.2	-1.45468E-09
0.3	-1.37102E-09
0.4	-1.2974E-09
0.5	-1.23192E-09
0.6	-1.17312E-09
0.7	-1.11792E-09
0.8	-1.06778E-09
0.9	-1.02228E-09
1	-9.73276E-10
1.1	-9.25036E-10
1.2	-8.83958E-10
1.3	-8.42258E-10
1.4	-8.05544E-10
1.5	-7.70424E-10
1.6	-7.38084E-10
1.7	-7.09304E-10
1.8	-6.80454E-10
1.9	-6.5306E-10
2	-6.2721E-10
2.1	-6.03004E-10
2.2	-5.79474E-10
2.3	-5.58808E-10
2.4	-5.37646E-10
2.5	-5.16852E-10
2.6	-5.00312E-10
2.7	-4.81178E-10
2.8	-4.6273E-10
2.9	-4.47594E-10
3	-4.31504E-10
3.1	-4.15532E-10
3.2	-4.0191E-10
3.3	-3.885E-10
3.4	-3.73362E-10
3.5	-3.6076E-10
3.6	-3.48036E-10
3.7	-3.36094E-10
3.8	-3.24276E-10
3.9	-3.12618E-10
4	-3.01556E-10
4.1	-2.90224E-10
4.2	-2.81096E-10
4.3	-2.7067E-10
4.4	-2.60616E-10
4.5	-2.48134E-10
4.6	-2.40996E-10
4.7	-2.31032E-10
4.8	-2.21582E-10
4.9	-2.13882E-10
5	-2.05762E-10
5.1	-1.96092E-10
5.2	-1.89748E-10
5.3	-1.80146E-10
5.4	-1.73716E-10
5.5	-1.66198E-10
5.6	-1.58258E-10
5.7	-1.5288E-10
5.8	-1.46982E-10
5.9	-1.397E-10
6	-1.32606E-10
6.1	-1.2918E-10
6.2	-1.21004E-10
6.3	-1.15558E-10
6.4	-1.0941E-10
6.5	-1.04388E-10
6.6	-9.879E-11
6.7	-9.3956E-11
6.8	-8.821E-11
6.9	-8.3076E-11
7	-7.8038E-11
7.1	-7.2088E-11
7.2	-6.6234E-11
7.3	-6.155E-11
7.4	-5.5464E-11
7.5	-5.1852E-11
7.6	-4.4452E-11
7.7	-3.9674E-11
7.8	-3.4894E-11
7.9	-3.0994E-11
8	-2.5808E-11
8.1	-2.2124E-11
8.2	-1.67E-11
8.3	-1.2772E-11
8.4	-8.778E-12
8.5	-3.54E-12
8.6	9.12E-13
8.7	3.47E-12
8.8	7.584E-12
8.9	1.3188E-11
9	1.6982E-11
9.1	2.0602E-11
9.2	2.4322E-11
9.3	2.8088E-11
9.4	3.1546E-11
9.5	3.428E-11
9.6	3.7528E-11
9.7	4.094E-11
9.8	4.3668E-11
9.9	4.8484E-11
10	5.1384E-11
10.1	5.4998E-11
10.2	5.9092E-11
10.3	6.2786E-11
10.4	6.5264E-11
10.5	6.8794E-11
10.6	7.293E-11
10.7	7.6442E-11
10.8	8.0972E-11
10.9	8.3112E-11
11	8.7034E-11
11.1	9.174E-11
11.2	9.5086E-11
11.3	9.801E-11
11.4	1.03224E-10
11.5	1.06796E-10
11.6	1.10014E-10
11.7	1.1357E-10
11.8	1.18102E-10
11.9	1.21184E-10
12	1.252E-10
12.1	1.28578E-10
12.2	1.32894E-10
12.3	1.36018E-10
12.4	1.39354E-10
12.5	1.41448E-10
12.6	1.45094E-10
12.7	1.50402E-10
12.8	1.52006E-10
12.9	1.5546E-10
13	1.59252E-10
13.1	1.62294E-10
13.2	1.65836E-10
13.3	1.6944E-10
13.4	1.73526E-10
13.5	1.78004E-10
13.6	1.8168E-10
13.7	1.84816E-10
13.8	1.88658E-10
13.9	1.9326E-10
14	1.95482E-10
14.1	1.98488E-10
14.2	2.0134E-10
14.3	2.05454E-10
14.4	2.08542E-10
14.5	2.11422E-10
14.6	2.1426E-10
14.7	2.17312E-10
14.8	2.19506E-10
14.9	2.23292E-10
15	2.26244E-10
15.1	2.28952E-10
15.2	2.32304E-10
15.3	2.34982E-10
15.4	2.37434E-10
15.5	2.4191E-10
15.6	2.44638E-10
15.7	2.47204E-10
15.8	2.50566E-10
15.9	2.51242E-10
16	2.57578E-10
16.1	2.59342E-10
16.2	2.62004E-10
16.3	2.65308E-10
16.4	2.67586E-10
16.5	2.7203E-10
16.6	2.74288E-10
16.7	2.77938E-10
16.8	2.80242E-10
16.9	2.84422E-10
17	2.86488E-10
17.1	2.89582E-10
17.2	2.92028E-10
17.3	2.94386E-10
17.4	2.98354E-10
17.5	3.01982E-10
17.6	3.04552E-10
17.7	3.06582E-10
17.8	3.10026E-10
17.9	3.12034E-10
18	3.15548E-10
18.1	3.17952E-10
18.2	3.212E-10
18.3	3.22586E-10
18.4	3.27064E-10
18.5	3.294E-10
18.6	3.33704E-10
18.7	3.3483E-10
18.8	3.37234E-10
18.9	3.39998E-10
19	3.4338E-10
19.1	3.4551E-10
19.2	3.48996E-10
19.3	3.51068E-10
19.4	3.53808E-10
19.5	3.57648E-10
19.6	3.60054E-10
19.7	3.62642E-10
19.8	3.66182E-10
19.9	3.68138E-10
20	3.7062E-10
20.1	3.73864E-10
20.2	3.76286E-10
20.3	3.7919E-10
20.4	3.82848E-10
20.5	3.84846E-10
20.6	3.8809E-10
20.7	3.90648E-10
20.8	3.92492E-10
20.9	3.9587E-10
21	3.98006E-10
21.1	4.00892E-10
21.2	4.04082E-10
21.3	4.07094E-10
21.4	4.08208E-10
21.5	4.11926E-10
21.6	4.13614E-10
21.7	4.17266E-10
21.8	4.19494E-10
21.9	4.23086E-10
22	4.23926E-10
22.1	4.2803E-10
22.2	4.31068E-10
22.3	4.32452E-10
22.4	4.36778E-10
22.5	4.37868E-10
22.6	4.4042E-10
22.7	4.43114E-10
22.8	4.45788E-10
22.9	4.48454E-10
23	4.50918E-10
23.1	4.53358E-10
23.2	4.58572E-10
23.3	4.61064E-10
23.4	4.63326E-10
23.5	4.65378E-10
23.6	4.67004E-10
23.7	4.70162E-10
23.8	4.72902E-10
23.9	4.74658E-10
24	4.77746E-10
24.1	4.79492E-10
24.2	4.83386E-10
24.3	4.84672E-10
24.4	4.8884E-10
24.5	4.90572E-10
24.6	4.92946E-10
24.7	4.96974E-10
24.8	4.96836E-10
24.9	5.01216E-10
25	5.01846E-10
25.1	5.06702E-10
25.2	5.08596E-10
25.3	5.10954E-10
25.4	5.14734E-10
25.5	5.15926E-10
