Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,401
Base Time Seconds,1625845962
Base Time Fractional,.320435360
Base Time,07/09/2021 15:52:42.320435360
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-7.612090402453e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0464842095971,Volt DC,100,T,2W,F,F,07/09/2021,15:52:42,.320435360
2,-4.106739115439e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.4981210231781,Volt DC,100,T,2W,F,F,07/09/2021,15:52:43,.082060520
3,1.809883798387e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9986247420311,Volt DC,100,T,2W,F,F,07/09/2021,15:52:43,.477958840
4,1.933071835936e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,1.4984306097031,Volt DC,100,T,2W,F,F,07/09/2021,15:52:43,.873824460
5,2.081695171796e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,1.9983630180359,Volt DC,100,T,2W,F,F,07/09/2021,15:52:44,.269706740
6,2.215844574494e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,2.4986155033112,Volt DC,100,T,2W,F,F,07/09/2021,15:52:44,.665573120
7,2.381496777559e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,2.9983632564545,Volt DC,100,T,2W,F,F,07/09/2021,15:52:45,.061447420
8,2.485528582952e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,3.4984552860260,Volt DC,100,T,2W,F,F,07/09/2021,15:52:45,.457328980
9,2.677484722824e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,3.9981224536896,Volt DC,100,T,2W,F,F,07/09/2021,15:52:45,.853201280
10,2.762139672541e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,4.4983515739441,Volt DC,100,T,2W,F,F,07/09/2021,15:52:46,.249096820
11,2.892966932677e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,4.9986386299133,Volt DC,100,T,2W,F,F,07/09/2021,15:52:46,.644951600
12,2.99404696591e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,5.4985804557800,Volt DC,100,T,2W,F,F,07/09/2021,15:52:47,.040806180
13,3.117354552273e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,5.9987745285034,Volt DC,100,T,2W,F,F,07/09/2021,15:52:47,.436703800
14,3.297529005408e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,6.4985089302063,Volt DC,100,T,2W,F,F,07/09/2021,15:52:47,.832580460
15,3.49937145927e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,6.9985432624817,Volt DC,100,T,2W,F,F,07/09/2021,15:52:48,.228478600
16,3.656083435999e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,7.4985647201538,Volt DC,100,T,2W,F,F,07/09/2021,15:52:48,.624345520
17,3.823972605232e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,7.9982657432556,Volt DC,100,T,2W,F,F,07/09/2021,15:52:49,.020236700
18,3.959056016356e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,8.4984626770020,Volt DC,100,T,2W,F,F,07/09/2021,15:52:49,.416140220
19,4.148193966103e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,8.9979906082153,Volt DC,100,T,2W,F,F,07/09/2021,15:52:49,.812018100
20,4.310543744168e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,9.4983568191528,Volt DC,100,T,2W,F,F,07/09/2021,15:52:50,.207908680
21,4.45341576949e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,9.9980659484863,Volt DC,100,T,2W,F,F,07/09/2021,15:52:50,.603774000
22,4.534705055903e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,10.4981260299683,Volt DC,100,T,2W,F,F,07/09/2021,15:52:50,.999680760
23,4.694022948115e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,10.9981222152710,Volt DC,100,T,2W,F,F,07/09/2021,15:52:51,.395560940
