Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,401
Base Time Seconds,1625763982
Base Time Fractional,.889976940
Base Time,07/08/2021 17:06:22.889976940
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-1.070934868563e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0058255172335,Volt DC,.01,T,2W,F,F,07/08/2021,17:06:22,.889976940
2,-2.731175008375e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.5000193119049,Volt DC,1,T,2W,F,F,07/08/2021,17:06:23,.654106640
3,-2.692979450547e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,1.0000085830688,Volt DC,1,T,2W,F,F,07/08/2021,17:06:24,.551417820
4,2.377935869047e-11,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,1.4999836683273,Volt DC,1,T,2W,F,F,07/08/2021,17:06:25,.448733520
5,-6.825508214181e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,1.9993715286255,Volt DC,1,T,2W,F,F,07/08/2021,17:06:25,.980303320
6,1.368307828153e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,2.4999783039093,Volt DC,10,T,2W,F,F,07/08/2021,17:06:26,.744436400
7,4.863993652293e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,3.0001757144928,Volt DC,10,T,2W,F,F,07/08/2021,17:06:27,.641759180
8,2.944099408708e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,3.5000882148743,Volt DC,10,T,2W,F,F,07/08/2021,17:06:28,.539070320
9,3.649539559447e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,3.9899687767029,Volt DC,10,T,2W,F,F,07/08/2021,17:06:29,.070684740
10,2.954675393241e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,4.4998960494995,Volt DC,10,T,2W,F,F,07/08/2021,17:06:29,.832345840
