BG_V	BG_I
0	-1.2282E-11
0.1	-5.908E-12
0.2	-2.072E-12
0.3	7.36E-13
0.4	2.59E-12
0.5	7.05E-12
0.6	9.994E-12
0.7	1.1504E-11
0.8	1.4194E-11
0.9	1.4932E-11
1	1.8046E-11
1.1	1.9682E-11
1.2	2.1728E-11
1.3	2.2884E-11
1.4	2.4388E-11
1.5	2.7276E-11
1.6	2.8692E-11
1.7	2.945E-11
1.8	3.1968E-11
1.9	3.2154E-11
2	3.4212E-11
2.1	3.5582E-11
2.2	3.741E-11
2.3	3.9492E-11
2.4	4.0208E-11
2.5	4.2848E-11
2.6	4.3866E-11
2.7	4.5068E-11
2.8	4.6212E-11
2.9	4.8134E-11
3	4.997E-11
3.1	5.1484E-11
3.2	5.172E-11
3.3	5.3946E-11
3.4	5.439E-11
3.5	5.6244E-11
3.6	5.8984E-11
3.7	5.794E-11
3.8	5.9842E-11
3.9	6.0668E-11
4	6.181E-11
4.1	6.307E-11
4.2	6.4494E-11
4.3	6.5566E-11
4.4	6.7622E-11
4.5	6.949E-11
4.6	7.0784E-11
4.7	7.1486E-11
4.8	7.1906E-11
4.9	7.3376E-11
5	7.4338E-11
5.1	7.543E-11
5.2	7.7768E-11
5.3	7.9198E-11
5.4	7.9882E-11
5.5	8.0994E-11
5.6	8.1374E-11
5.7	8.4186E-11
5.8	8.5182E-11
5.9	8.6016E-11
6	8.6722E-11
6.1	8.7442E-11
6.2	9.026E-11
6.3	9.0174E-11
6.4	9.1966E-11
6.5	9.1662E-11
6.6	9.2976E-11
6.7	9.4448E-11
6.8	9.6756E-11
6.9	9.7168E-11
7	1.00164E-10
7.1	9.9592E-11
7.2	1.0148E-10
7.3	1.02756E-10
7.4	1.02796E-10
7.5	1.04134E-10
7.6	1.06516E-10
7.7	1.0783E-10
7.8	1.08114E-10
7.9	1.08692E-10
8	1.10288E-10
8.1	1.11326E-10
8.2	1.11836E-10
8.3	1.13042E-10
8.4	1.14102E-10
8.5	1.1526E-10
8.6	1.17568E-10
8.7	1.16846E-10
8.8	1.193E-10
8.9	1.19894E-10
9	1.20952E-10
9.1	1.23192E-10
9.2	1.22818E-10
9.3	1.25094E-10
9.4	1.2608E-10
9.5	1.2639E-10
9.6	1.27202E-10
9.7	1.28536E-10
9.8	1.2869E-10
9.9	1.3094E-10
10	1.31306E-10
10.1	1.33054E-10
10.2	1.33802E-10
10.3	1.35592E-10
