BG_V	BG_I
0	-1.8092E-11
0.1	-3.162E-12
0.2	2.626E-12
0.3	1.0752E-11
0.4	1.481E-11
0.5	2.057E-11
0.6	2.5022E-11
0.7	2.7956E-11
0.8	3.2062E-11
0.9	3.6924E-11
1	4.2966E-11
1.1	4.47E-11
1.2	4.866E-11
1.3	5.2114E-11
1.4	5.4788E-11
1.5	5.746E-11
1.6	6.0166E-11
1.7	6.4546E-11
1.8	6.6416E-11
1.9	7.0388E-11
2	7.227E-11
2.1	7.4952E-11
2.2	7.8138E-11
2.3	8.0274E-11
2.4	8.5274E-11
2.5	8.6476E-11
2.6	8.9916E-11
2.7	9.076E-11
2.8	9.6922E-11
2.9	9.6234E-11
3	9.8872E-11
3.1	1.0034E-10
3.2	1.04668E-10
3.3	1.0516E-10
3.4	1.09022E-10
3.5	1.09998E-10
3.6	1.12768E-10
3.7	1.16868E-10
3.8	1.17398E-10
3.9	1.19216E-10
4	1.22306E-10
4.1	1.25712E-10
4.2	1.27424E-10
4.3	1.28022E-10
4.4	1.317E-10
4.5	1.33474E-10
4.6	1.36346E-10
4.7	1.38104E-10
4.8	1.39736E-10
4.9	1.41838E-10
5	1.45376E-10
5.1	1.47186E-10
5.2	1.49038E-10
5.3	1.52664E-10
5.4	1.5329E-10
5.5	1.56648E-10
5.6	1.56736E-10
5.7	1.60816E-10
5.8	1.6037E-10
5.9	1.64092E-10
6	1.66584E-10
6.1	1.6829E-10
6.2	1.70282E-10
6.3	1.72674E-10
6.4	1.7391E-10
6.5	1.76962E-10
6.6	1.77636E-10
6.7	1.79774E-10
6.8	1.83844E-10
6.9	1.84496E-10
7	1.86962E-10
7.1	1.8849E-10
7.2	1.91898E-10
7.3	1.91886E-10
7.4	1.93802E-10
7.5	1.96032E-10
7.6	1.991E-10
7.7	2.00652E-10
7.8	2.0294E-10
7.9	2.02804E-10
8	2.04844E-10
8.1	2.08516E-10
8.2	2.10776E-10
8.3	2.11444E-10
8.4	2.14822E-10
8.5	2.14416E-10
8.6	2.18182E-10
8.7	2.19042E-10
8.8	2.19496E-10
8.9	2.22598E-10
9	2.22684E-10
9.1	2.26858E-10
9.2	2.27312E-10
9.3	2.29528E-10
9.4	2.31824E-10
9.5	2.34694E-10
9.6	2.3524E-10
9.7	2.36972E-10
9.8	2.39824E-10
9.9	2.42304E-10
10	2.4403E-10
10.1	2.4572E-10
10.2	2.48584E-10
10.3	2.4879E-10
10.4	2.49508E-10
10.5	2.54206E-10
10.6	2.53376E-10
10.7	2.56068E-10
10.8	2.59416E-10
10.9	2.58744E-10
11	2.60302E-10
11.1	2.63752E-10
11.2	2.6546E-10
11.3	2.67048E-10
11.4	2.68564E-10
11.5	2.71072E-10
11.6	2.7295E-10
11.7	2.7435E-10
11.8	2.76192E-10
11.9	2.76638E-10
12	2.78456E-10
12.1	2.81482E-10
12.2	2.84192E-10
12.3	2.8546E-10
12.4	2.88034E-10
