BG_V	BG_I
0	-1.953E-11
0.1	-7.678E-12
0.2	-5.44E-13
0.3	7.348E-12
0.4	1.2346E-11
0.5	1.8258E-11
0.6	2.1516E-11
0.7	2.6924E-11
0.8	3.0632E-11
0.9	3.4162E-11
1	4.1278E-11
1.1	4.254E-11
1.2	4.7058E-11
1.3	4.9482E-11
1.4	5.3994E-11
1.5	5.5568E-11
1.6	5.8776E-11
1.7	6.1222E-11
1.8	6.4468E-11
1.9	6.8956E-11
2	7.0296E-11
2.1	7.429E-11
2.2	7.6058E-11
2.3	8.0088E-11
2.4	8.3344E-11
2.5	8.6176E-11
2.6	8.806E-11
2.7	9.2E-11
2.8	9.4294E-11
2.9	9.7348E-11
3	9.768E-11
3.1	1.00578E-10
3.2	1.03368E-10
3.3	1.05696E-10
3.4	1.09928E-10
3.5	1.1259E-10
3.6	1.14392E-10
3.7	1.16644E-10
3.8	1.19746E-10
3.9	1.21592E-10
4	1.23922E-10
4.1	1.28252E-10
4.2	1.28244E-10
4.3	1.32564E-10
4.4	1.33398E-10
4.5	1.35504E-10
4.6	1.39376E-10
4.7	1.40954E-10
4.8	1.43364E-10
4.9	1.45656E-10
5	1.46786E-10
5.1	1.50646E-10
5.2	1.51528E-10
5.3	1.55608E-10
5.4	1.5753E-10
5.5	1.58722E-10
5.6	1.59562E-10
5.7	1.63072E-10
5.8	1.65874E-10
5.9	1.66566E-10
6	1.69516E-10
6.1	1.71634E-10
6.2	1.74144E-10
6.3	1.75196E-10
6.4	1.77328E-10
6.5	1.80166E-10
6.6	1.8285E-10
6.7	1.85062E-10
6.8	1.8579E-10
6.9	1.89044E-10
7	1.89736E-10
7.1	1.93102E-10
7.2	1.95392E-10
7.3	1.9651E-10
7.4	1.99042E-10
7.5	2.0139E-10
7.6	2.03092E-10
7.7	2.04782E-10
7.8	2.0787E-10
7.9	2.09618E-10
8	2.10984E-10
8.1	2.13738E-10
8.2	2.14818E-10
8.3	2.18914E-10
8.4	2.20014E-10
8.5	2.23516E-10
8.6	2.22198E-10
8.7	2.2584E-10
8.8	2.28518E-10
8.9	2.30082E-10
9	2.31644E-10
9.1	2.33296E-10
9.2	2.34294E-10
9.3	2.38154E-10
9.4	2.39236E-10
9.5	2.40824E-10
9.6	2.42294E-10
9.7	2.44668E-10
9.8	2.47102E-10
9.9	2.48334E-10
10	2.50722E-10
10.1	2.52728E-10
10.2	2.55948E-10
10.3	2.57812E-10
10.4	2.58152E-10
10.5	2.6047E-10
10.6	2.6166E-10
10.7	2.64944E-10
10.8	2.65542E-10
10.9	2.68688E-10
11	2.69966E-10
11.1	2.71E-10
11.2	2.74734E-10
11.3	2.76052E-10
11.4	2.7877E-10
11.5	2.80108E-10
11.6	2.81212E-10
11.7	2.83576E-10
11.8	2.85902E-10
11.9	2.87846E-10
12	2.89584E-10
12.1	2.92198E-10
12.2	2.92808E-10
12.3	2.93852E-10
12.4	2.96848E-10
12.5	2.99832E-10
12.6	3.0092E-10
12.7	3.01432E-10
12.8	3.05626E-10
12.9	3.0684E-10
13	3.09348E-10
13.1	3.09294E-10
13.2	3.12592E-10
13.3	3.14554E-10
13.4	3.15642E-10
13.5	3.18238E-10
13.6	3.18616E-10
13.7	3.2158E-10
13.8	3.23428E-10
13.9	3.24172E-10
14	3.28046E-10
14.1	3.28176E-10
14.2	3.30642E-10
14.3	3.3373E-10
14.4	3.34836E-10
14.5	3.37768E-10
14.6	3.35468E-10
14.7	3.39216E-10
14.8	3.41958E-10
14.9	3.4378E-10
15	3.44004E-10
15.1	3.47074E-10
15.2	3.48484E-10
15.3	3.51572E-10
15.4	3.53082E-10
15.5	3.53764E-10
15.6	3.55884E-10
15.7	3.58494E-10
15.8	3.59946E-10
15.9	3.63114E-10
16	3.64034E-10
16.1	3.64206E-10
16.2	3.6664E-10
16.3	3.67654E-10
16.4	3.70926E-10
16.5	3.72702E-10
16.6	3.73924E-10
16.7	3.76428E-10
16.8	3.78352E-10
16.9	3.80728E-10
17	3.82702E-10
17.1	3.83324E-10
17.2	3.85132E-10
17.3	3.88692E-10
17.4	3.8838E-10
17.5	3.91668E-10
17.6	3.9465E-10
17.7	3.93436E-10
17.8	3.96608E-10
17.9	3.98604E-10
18	4.00284E-10
18.1	4.01882E-10
18.2	4.01598E-10
18.3	4.04186E-10
18.4	4.0597E-10
18.5	4.0848E-10
18.6	4.1198E-10
18.7	4.12986E-10
18.8	4.14408E-10
18.9	4.16292E-10
19	4.17904E-10
19.1	4.19076E-10
19.2	4.20142E-10
19.3	4.24332E-10
19.4	4.25226E-10
19.5	4.26038E-10
19.6	4.28998E-10
19.7	4.30252E-10
19.8	4.32218E-10
19.9	4.3372E-10
20	4.3613E-10
20.1	4.38874E-10
20.2	4.40388E-10
20.3	4.40994E-10
20.4	4.43542E-10
20.5	4.44518E-10
20.6	4.4744E-10
20.7	4.4779E-10
20.8	4.48938E-10
20.9	4.52882E-10
21	4.54052E-10
21.1	4.55996E-10
21.2	4.5747E-10
21.3	4.60674E-10
21.4	4.606E-10
21.5	4.63638E-10
21.6	4.63578E-10
21.7	4.65834E-10
21.8	4.6819E-10
21.9	4.69234E-10
22	4.72872E-10
22.1	4.72546E-10
22.2	4.7485E-10
22.3	4.75968E-10
22.4	4.78266E-10
22.5	4.8047E-10
22.6	4.81772E-10
22.7	4.83656E-10
22.8	4.86074E-10
22.9	4.87694E-10
23	4.8981E-10
23.1	4.89996E-10
23.2	4.92846E-10
23.3	4.94114E-10
23.4	4.9597E-10
23.5	4.97178E-10
23.6	4.98704E-10
23.7	5.00556E-10
23.8	5.02858E-10
23.9	5.05738E-10
24	5.06956E-10
24.1	5.09426E-10
24.2	5.11256E-10
24.3	5.12282E-10
24.4	5.13246E-10
24.5	5.16316E-10
24.6	5.16104E-10
24.7	5.19574E-10
24.8	5.21932E-10
24.9	5.23002E-10
25	5.25092E-10
25.1	5.25796E-10
25.2	5.26888E-10
25.3	5.30594E-10
25.4	5.31306E-10
25.5	5.32064E-10
25.6	5.35584E-10
25.7	5.36506E-10
25.8	5.3968E-10
25.9	5.3963E-10
26	5.40602E-10
26.1	5.43064E-10
26.2	5.44612E-10
26.3	5.47674E-10
26.4	5.48494E-10
26.5	5.51142E-10
26.6	5.52096E-10
26.7	5.53196E-10
26.8	5.55486E-10
26.9	5.55726E-10
27	5.59046E-10
27.1	5.6112E-10
27.2	5.63286E-10
27.3	5.64296E-10
27.4	5.66216E-10
27.5	5.6833E-10
27.6	5.7226E-10
27.7	5.72446E-10
27.8	5.74414E-10
27.9	5.76056E-10
28	5.75326E-10
28.1	5.785E-10
28.2	5.80652E-10
28.3	5.82096E-10
28.4	5.83728E-10
28.5	5.8659E-10
28.6	5.86738E-10
28.7	5.89394E-10
28.8	5.9151E-10
28.9	5.94026E-10
29	5.9459E-10
29.1	5.97004E-10
29.2	5.97672E-10
29.3	6.00162E-10
29.4	6.00158E-10
29.5	6.01862E-10
29.6	6.05244E-10
29.7	6.0623E-10
29.8	6.08386E-10
29.9	6.09788E-10
30	6.10858E-10
30.1	6.12136E-10
30.2	6.16392E-10
30.3	6.17222E-10
30.4	6.18348E-10
30.5	6.208E-10
30.6	6.21148E-10
30.7	6.24628E-10
30.8	6.2762E-10
30.9	6.27004E-10
31	6.28648E-10
31.1	6.30322E-10
31.2	6.32714E-10
31.3	6.35376E-10
31.4	6.36394E-10
31.5	6.37062E-10
31.6	6.39284E-10
31.7	6.41994E-10
31.8	6.42186E-10
31.9	6.44576E-10
32	6.46624E-10
32.1	6.47992E-10
32.2	6.49816E-10
32.3	6.53194E-10
32.4	6.52722E-10
32.5	6.56212E-10
32.6	6.5813E-10
32.7	6.59366E-10
32.8	6.60786E-10
32.9	6.6312E-10
33	6.6525E-10
33.1	6.67858E-10
33.2	6.67856E-10
33.3	6.69982E-10
33.4	6.71712E-10
33.5	6.72876E-10
33.6	6.75226E-10
33.7	6.7547E-10
33.8	6.78798E-10
33.9	6.79546E-10
34	6.8042E-10
34.1	6.82408E-10
34.2	6.84264E-10
34.3	6.85884E-10
34.4	6.86666E-10
34.5	6.9085E-10
34.6	6.922E-10
34.7	6.92882E-10
34.8	6.94276E-10
34.9	6.9727E-10
35	6.97466E-10
35.1	7.00616E-10
35.2	7.03836E-10
35.3	7.04456E-10
35.4	7.04918E-10
35.5	7.06834E-10
35.6	7.10028E-10
35.7	7.11308E-10
35.8	7.13948E-10
35.9	7.14164E-10
36	7.16538E-10
36.1	7.19472E-10
36.2	7.21402E-10
36.3	7.21216E-10
36.4	7.2556E-10
36.5	7.2534E-10
36.6	7.26498E-10
36.7	7.28366E-10
36.8	7.30722E-10
36.9	7.34174E-10
37	7.36908E-10
37.1	7.36248E-10
37.2	7.38462E-10
37.3	7.39902E-10
37.4	7.4131E-10
37.5	7.42076E-10
37.6	7.44534E-10
37.7	7.44874E-10
37.8	7.4736E-10
37.9	7.50604E-10
38	7.50326E-10
38.1	7.5365E-10
38.2	7.51512E-10
38.3	7.47886E-10
38.4	7.51804E-10
38.5	7.5445E-10
38.6	7.55516E-10
38.7	7.5623E-10
38.8	7.57252E-10
38.9	7.56016E-10
39	7.56502E-10
39.1	7.60154E-10
39.2	7.5983E-10
39.3	7.6442E-10
39.4	7.61108E-10
39.5	7.63402E-10
39.6	7.64186E-10
39.7	7.64202E-10
39.8	7.65472E-10
39.9	7.66324E-10
40	7.68678E-10
40.1	7.69246E-10
40.2	7.72426E-10
40.3	7.71002E-10
40.4	7.72982E-10
40.5	7.7448E-10
40.6	7.75282E-10
40.7	7.78136E-10
40.8	7.78878E-10
40.9	7.78012E-10
41	7.8345E-10
41.1	7.82504E-10
41.2	7.85576E-10
41.3	7.8569E-10
41.4	7.86966E-10
41.5	7.8961E-10
41.6	7.90862E-10
41.7	7.92944E-10
41.8	7.92752E-10
41.9	7.95882E-10
42	7.96686E-10
42.1	7.98002E-10
42.2	7.98698E-10
42.3	7.98952E-10
42.4	8.03384E-10
42.5	8.05568E-10
42.6	8.05148E-10
42.7	8.06562E-10
42.8	8.08742E-10
42.9	8.10594E-10
43	8.12946E-10
43.1	8.13314E-10
43.2	8.16746E-10
43.3	8.14912E-10
43.4	8.19468E-10
43.5	8.20416E-10
43.6	8.23072E-10
