BG_V	BG_I
0	-2.7108E-10
0.1	-2.48824E-10
0.2	-2.29922E-10
0.3	-2.15424E-10
0.4	-2.01068E-10
0.5	-1.88048E-10
0.6	-1.7413E-10
0.7	-1.6386E-10
0.8	-1.5253E-10
0.9	-1.39958E-10
1	-1.30044E-10
1.1	-1.21352E-10
1.2	-1.11242E-10
1.3	-1.02208E-10
1.4	-9.1858E-11
1.5	-8.3166E-11
1.6	-7.3694E-11
1.7	-6.5668E-11
1.8	-5.679E-11
1.9	-4.7012E-11
2	-3.9456E-11
2.1	-3.099E-11
2.2	-2.3118E-11
2.3	-1.6094E-11
2.4	-9.34E-12
2.5	2.18E-13
2.6	6.132E-12
2.7	1.413E-11
2.8	2.1776E-11
2.9	2.926E-11
3	3.552E-11
3.1	4.263E-11
3.2	4.886E-11
3.3	5.5146E-11
3.4	6.154E-11
3.5	7.1104E-11
3.6	7.6074E-11
3.7	8.182E-11
3.8	8.9338E-11
3.9	9.4972E-11
4	1.03354E-10
4.1	1.0951E-10
4.2	1.15316E-10
4.3	1.22704E-10
4.4	1.2596E-10
4.5	1.34464E-10
4.6	1.40434E-10
4.7	1.4463E-10
4.8	1.52194E-10
4.9	1.56956E-10
5	1.63086E-10
5.1	1.68852E-10
5.2	1.74348E-10
5.3	1.81162E-10
5.4	1.86828E-10
5.5	1.90608E-10
5.6	1.96352E-10
5.7	2.01922E-10
5.8	2.08666E-10
5.9	2.1268E-10
6	2.19052E-10
6.1	2.23866E-10
6.2	2.308E-10
6.3	2.3542E-10
6.4	2.41694E-10
6.5	2.46124E-10
6.6	2.51168E-10
6.7	2.5618E-10
6.8	2.61284E-10
6.9	2.6543E-10
7	2.71982E-10
7.1	2.76696E-10
7.2	2.81278E-10
7.3	2.86134E-10
7.4	2.88556E-10
7.5	2.9647E-10
7.6	3.00212E-10
7.7	3.06196E-10
7.8	3.11094E-10
7.9	3.1445E-10
8	3.20444E-10
8.1	3.23932E-10
8.2	3.28132E-10
8.3	3.35178E-10
8.4	3.39578E-10
8.5	3.46328E-10
8.6	3.50642E-10
8.7	3.5361E-10
8.8	3.565E-10
8.9	3.64806E-10
9	3.6766E-10
9.1	3.74166E-10
9.2	3.77734E-10
9.3	3.82416E-10
9.4	3.88042E-10
9.5	3.9124E-10
9.6	3.93714E-10
9.7	4.0101E-10
9.8	4.04666E-10
9.9	4.08214E-10
10	4.12778E-10
10.1	4.18988E-10
10.2	4.23418E-10
10.3	4.25984E-10
10.4	4.30608E-10
10.5	4.36604E-10
10.6	4.41676E-10
10.7	4.45746E-10
10.8	4.47856E-10
10.9	4.52014E-10
11	4.57784E-10
11.1	4.61718E-10
11.2	4.66602E-10
11.3	4.70814E-10
11.4	4.74232E-10
11.5	4.78718E-10
11.6	4.85254E-10
11.7	4.89076E-10
11.8	4.93026E-10
11.9	4.97182E-10
12	5.00952E-10
12.1	5.04078E-10
12.2	5.08392E-10
12.3	5.13476E-10
12.4	5.163E-10
12.5	5.21142E-10
12.6	5.26332E-10
12.7	5.29746E-10
12.8	5.34712E-10
12.9	5.42486E-10
13	5.42768E-10
13.1	5.47672E-10
13.2	5.50244E-10
13.3	5.56026E-10
13.4	5.58058E-10
13.5	5.63138E-10
13.6	5.68354E-10
13.7	5.71742E-10
13.8	5.75764E-10
13.9	5.78964E-10
14	5.83706E-10
14.1	5.88064E-10
14.2	5.9374E-10
14.3	5.96088E-10
14.4	6.00596E-10
14.5	6.0366E-10
14.6	6.09532E-10
14.7	6.13468E-10
14.8	6.17756E-10
14.9	6.21472E-10
15	6.25774E-10
15.1	6.2794E-10
15.2	6.31602E-10
15.3	6.36526E-10
15.4	6.4017E-10
15.5	6.44244E-10
15.6	6.41738E-10
15.7	6.48688E-10
15.8	6.55932E-10
15.9	6.58462E-10
16	6.57728E-10
16.1	6.59242E-10
16.2	6.59508E-10
16.3	6.60486E-10
16.4	6.607E-10
16.5	6.64324E-10
16.6	6.65708E-10
16.7	6.68586E-10
16.8	6.69982E-10
16.9	6.73772E-10
17	6.76954E-10
17.1	6.80968E-10
17.2	6.84286E-10
17.3	6.86304E-10
17.4	6.91952E-10
17.5	6.9542E-10
17.6	6.97904E-10
17.7	6.99326E-10
17.8	7.02654E-10
17.9	7.06544E-10
18	7.12004E-10
18.1	7.1296E-10
18.2	7.1583E-10
18.3	7.19336E-10
18.4	7.2497E-10
18.5	7.28502E-10
18.6	7.3099E-10
18.7	7.3457E-10
18.8	7.37134E-10
18.9	7.41356E-10
19	7.45314E-10
19.1	7.4921E-10
19.2	7.52954E-10
19.3	7.5655E-10
19.4	7.58668E-10
19.5	7.60352E-10
19.6	7.65298E-10
19.7	7.70456E-10
19.8	7.7143E-10
19.9	7.75702E-10
20	7.79512E-10
20.1	7.83854E-10
20.2	7.8561E-10
20.3	7.90698E-10
20.4	7.92366E-10
20.5	7.98476E-10
20.6	8.03084E-10
20.7	8.06212E-10
20.8	8.07448E-10
20.9	8.11878E-10
21	8.16496E-10
21.1	8.18424E-10
21.2	8.22242E-10
21.3	8.28222E-10
21.4	8.30768E-10
21.5	8.33812E-10
21.6	8.3818E-10
21.7	8.4012E-10
21.8	8.431E-10
21.9	8.49082E-10
22	8.50494E-10
22.1	8.53292E-10
22.2	8.59406E-10
22.3	8.64042E-10
22.4	8.66792E-10
22.5	8.70022E-10
22.6	8.72662E-10
22.7	8.75176E-10
22.8	8.80514E-10
22.9	8.81644E-10
23	8.8983E-10
23.1	8.90066E-10
23.2	8.92904E-10
23.3	8.99008E-10
23.4	9.01092E-10
23.5	9.03594E-10
23.6	9.08806E-10
23.7	9.12162E-10
23.8	9.17082E-10
23.9	9.18448E-10
24	9.23402E-10
24.1	9.2756E-10
24.2	9.31178E-10
24.3	9.34268E-10
24.4	9.35626E-10
24.5	9.4124E-10
24.6	9.4612E-10
24.7	9.48758E-10
24.8	9.5313E-10
24.9	9.54864E-10
25	9.58038E-10
25.1	9.61664E-10
25.2	9.68232E-10
25.3	9.67594E-10
25.4	9.71832E-10
25.5	9.77914E-10
25.6	9.78512E-10
25.7	9.8408E-10
25.8	9.944E-10
25.9	1.005E-09
26	1.01254E-09
26.1	1.0172E-09
26.2	1.02192E-09
26.3	1.03146E-09
26.4	1.03784E-09
26.5	1.03976E-09
26.6	1.04758E-09
26.7	1.0546E-09
26.8	1.0587E-09
26.9	1.06174E-09
27	1.0687E-09
27.1	1.0741E-09
27.2	1.07748E-09
27.3	1.0824E-09
27.4	1.08862E-09
27.5	1.09032E-09
27.6	1.09638E-09
27.7	1.10116E-09
27.8	1.10458E-09
27.9	1.1086E-09
28	1.11442E-09
28.1	1.11908E-09
28.2	1.12386E-09
28.3	1.12596E-09
28.4	1.1314E-09
28.5	1.1357E-09
28.6	1.14158E-09
28.7	1.1455E-09
28.8	1.14984E-09
28.9	1.15496E-09
29	1.15848E-09
29.1	1.16092E-09
29.2	1.16886E-09
29.3	1.17274E-09
29.4	1.17608E-09
29.5	1.17866E-09
29.6	1.18296E-09
29.7	1.18784E-09
29.8	1.19082E-09
29.9	1.19432E-09
30	1.20008E-09
30.1	1.20456E-09
30.2	1.20776E-09
30.3	1.21408E-09
30.4	1.217E-09
30.5	1.22082E-09
30.6	1.22496E-09
30.7	1.22826E-09
30.8	1.23286E-09
30.9	1.238E-09
31	1.24188E-09
31.1	1.24368E-09
31.2	1.24876E-09
31.3	1.25426E-09
31.4	1.25506E-09
31.5	1.25918E-09
31.6	1.2631E-09
31.7	1.26788E-09
31.8	1.27326E-09
31.9	1.2791E-09
32	1.27958E-09
32.1	1.28312E-09
32.2	1.2896E-09
32.3	1.29202E-09
32.4	1.29614E-09
32.5	1.30018E-09
32.6	1.30402E-09
32.7	1.30756E-09
32.8	1.3128E-09
32.9	1.31562E-09
33	1.32206E-09
33.1	1.32302E-09
33.2	1.32804E-09
33.3	1.33078E-09
33.4	1.33712E-09
33.5	1.34078E-09
33.6	1.34154E-09
33.7	1.34604E-09
33.8	1.35308E-09
33.9	1.35634E-09
34	1.35816E-09
34.1	1.36206E-09
34.2	1.3664E-09
34.3	1.36928E-09
34.4	1.37244E-09
34.5	1.37934E-09
34.6	1.38322E-09
34.7	1.38694E-09
34.8	1.39196E-09
34.9	1.39304E-09
35	1.39936E-09
35.1	1.4013E-09
35.2	1.40474E-09
35.3	1.40752E-09
35.4	1.4116E-09
35.5	1.41572E-09
35.6	1.4195E-09
35.7	1.42526E-09
35.8	1.42906E-09
35.9	1.43392E-09
36	1.43492E-09
36.1	1.4375E-09
36.2	1.44414E-09
36.3	1.4477E-09
36.4	1.4511E-09
36.5	1.4548E-09
36.6	1.45812E-09
36.7	1.46188E-09
36.8	1.46594E-09
36.9	1.46976E-09
37	1.47494E-09
37.1	1.47928E-09
37.2	1.48144E-09
37.3	1.4879E-09
37.4	1.49012E-09
37.5	1.4916E-09
37.6	1.49752E-09
37.7	1.50148E-09
37.8	1.50312E-09
37.9	1.50984E-09
38	1.51362E-09
38.1	1.51594E-09
38.2	1.51978E-09
38.3	1.52324E-09
38.4	1.52698E-09
38.5	1.52942E-09
38.6	1.5357E-09
38.7	1.53828E-09
38.8	1.54108E-09
38.9	1.54544E-09
39	1.54928E-09
39.1	1.5527E-09
39.2	1.55662E-09
39.3	1.56216E-09
39.4	1.56324E-09
39.5	1.56912E-09
39.6	1.57346E-09
39.7	1.57554E-09
39.8	1.57798E-09
39.9	1.58342E-09
40	1.5892E-09
40.1	1.59072E-09
40.2	1.59514E-09
40.3	1.5994E-09
40.4	1.60108E-09
40.5	1.60714E-09
40.6	1.61016E-09
40.7	1.6128E-09
40.8	1.61742E-09
40.9	1.62264E-09
41	1.62412E-09
41.1	1.62928E-09
41.2	1.63382E-09
41.3	1.63774E-09
41.4	1.63834E-09
41.5	1.64404E-09
41.6	1.64786E-09
41.7	1.65012E-09
41.8	1.65504E-09
41.9	1.66016E-09
42	1.6634E-09
42.1	1.66778E-09
42.2	1.66942E-09
42.3	1.67438E-09
42.4	1.67622E-09
42.5	1.6813E-09
42.6	1.68762E-09
42.7	1.68854E-09
42.8	1.69158E-09
42.9	1.69696E-09
43	1.69896E-09
43.1	1.7017E-09
43.2	1.70822E-09
43.3	1.71322E-09
43.4	1.7151E-09
43.5	1.72038E-09
43.6	1.72142E-09
43.7	1.72608E-09
43.8	1.7308E-09
43.9	1.73386E-09
44	1.73764E-09
44.1	1.74102E-09
44.2	1.74348E-09
44.3	1.749E-09
44.4	1.75244E-09
44.5	1.75896E-09
44.6	1.75978E-09
44.7	1.76386E-09
44.8	1.76824E-09
44.9	1.77162E-09
45	1.77656E-09
45.1	1.77842E-09
45.2	1.78524E-09
45.3	1.7891E-09
45.4	1.79028E-09
45.5	1.79274E-09
45.6	1.79834E-09
45.7	1.80348E-09
45.8	1.80656E-09
45.9	1.80944E-09
46	1.81378E-09
46.1	1.81712E-09
46.2	1.8193E-09
46.3	1.82522E-09
46.4	1.8292E-09
46.5	1.83224E-09
46.6	1.83568E-09
46.7	1.84036E-09
46.8	1.84362E-09
46.9	1.8473E-09
47	1.8518E-09
47.1	1.85798E-09
47.2	1.85926E-09
47.3	1.8624E-09
47.4	1.86722E-09
47.5	1.87044E-09
47.6	1.8738E-09
47.7	1.8797E-09
47.8	1.88018E-09
47.9	1.88474E-09
48	1.88906E-09
48.1	1.8924E-09
48.2	1.89626E-09
48.3	1.9006E-09
48.4	1.90198E-09
48.5	1.90636E-09
48.6	1.91136E-09
48.7	1.91574E-09
48.8	1.91848E-09
48.9	1.92314E-09
49	1.92702E-09
49.1	1.93058E-09
49.2	1.9319E-09
49.3	1.93546E-09
49.4	1.94162E-09
49.5	1.94312E-09
49.6	1.9465E-09
49.7	1.9539E-09
49.8	1.95622E-09
49.9	1.95974E-09
50	1.95984E-09
50.1	1.9667E-09
50.2	1.9728E-09
50.3	1.97486E-09
50.4	1.97918E-09
50.5	1.97896E-09
50.6	1.98694E-09
50.7	1.99164E-09
50.8	1.98972E-09
50.9	1.99762E-09
51	2.00116E-09
51.1	2.00284E-09
51.2	2.00768E-09
51.3	2.01208E-09
51.4	2.01574E-09
51.5	2.0193E-09
51.6	2.02158E-09
51.7	2.0242E-09
51.8	2.03084E-09
51.9	2.0347E-09
52	2.03892E-09
52.1	2.04026E-09
52.2	2.04848E-09
52.3	2.0519E-09
52.4	2.05128E-09
52.5	2.05692E-09
52.6	2.06048E-09
52.7	2.0646E-09
52.8	2.06734E-09
52.9	2.07034E-09
53	2.07524E-09
53.1	2.08192E-09
53.2	2.0818E-09
53.3	2.08756E-09
53.4	2.09106E-09
53.5	2.09626E-09
53.6	2.09778E-09
53.7	2.103E-09
53.8	2.10626E-09
53.9	2.1117E-09
54	2.10958E-09
54.1	2.11624E-09
54.2	2.12076E-09
54.3	2.12468E-09
54.4	2.12918E-09
54.5	2.13356E-09
54.6	2.13762E-09
54.7	2.14004E-09
54.8	2.14224E-09
54.9	2.14544E-09
55	2.1501E-09
55.1	2.15454E-09
55.2	2.15974E-09
55.3	2.16214E-09
55.4	2.16696E-09
55.5	2.1704E-09
55.6	2.17414E-09
55.7	2.17696E-09
55.8	2.18066E-09
55.9	2.18406E-09
56	2.18868E-09
56.1	2.19202E-09
56.2	2.19416E-09
56.3	2.19878E-09
56.4	2.20276E-09
56.5	2.20726E-09
56.6	2.21382E-09
56.7	2.21518E-09
56.8	2.21984E-09
56.9	2.22364E-09
57	2.2264E-09
57.1	2.23078E-09
57.2	2.23258E-09
57.3	2.23938E-09
57.4	2.24294E-09
57.5	2.24704E-09
57.6	2.24892E-09
57.7	2.2536E-09
57.8	2.25932E-09
57.9	2.26332E-09
58	2.26786E-09
58.1	2.26926E-09
58.2	2.2734E-09
58.3	2.27848E-09
58.4	2.28092E-09
58.5	2.28618E-09
58.6	2.28738E-09
58.7	2.29064E-09
58.8	2.2962E-09
58.9	2.2991E-09
59	2.30246E-09
59.1	2.30368E-09
59.2	2.30864E-09
59.3	2.31734E-09
59.4	2.31964E-09
59.5	2.32088E-09
59.6	2.32666E-09
59.7	2.32974E-09
59.8	2.33228E-09
59.9	2.33608E-09
60	2.33936E-09
60.1	2.34398E-09
60.2	2.34828E-09
60.3	2.34986E-09
60.4	2.3553E-09
60.5	2.35948E-09
60.6	2.36314E-09
60.7	2.36744E-09
60.8	2.36928E-09
60.9	2.37324E-09
61	2.3791E-09
61.1	2.37908E-09
61.2	2.38272E-09
61.3	2.38874E-09
61.4	2.39284E-09
61.5	2.39626E-09
61.6	2.39876E-09
61.7	2.40556E-09
61.8	2.41186E-09
61.9	2.41058E-09
62	2.41526E-09
62.1	2.41994E-09
62.2	2.423E-09
62.3	2.4291E-09
62.4	2.43008E-09
62.5	2.43642E-09
62.6	2.4405E-09
62.7	2.43994E-09
62.8	2.44328E-09
62.9	2.4467E-09
63	2.45248E-09
63.1	2.45872E-09
63.2	2.45952E-09
63.3	2.46302E-09
63.4	2.46812E-09
63.5	2.47446E-09
63.6	2.4782E-09
63.7	2.47934E-09
63.8	2.48502E-09
63.9	2.4907E-09
64	2.49292E-09
64.1	2.49242E-09
64.2	2.49738E-09
64.3	2.50168E-09
64.4	2.50808E-09
64.5	2.51016E-09
64.6	2.5174E-09
64.7	2.51908E-09
64.8	2.52156E-09
64.9	2.52334E-09
65	2.52968E-09
65.1	2.534E-09
65.2	2.53694E-09
65.3	2.53978E-09
65.4	2.54438E-09
65.5	2.54976E-09
65.6	2.55242E-09
65.7	2.5563E-09
65.8	2.55942E-09
65.9	2.56348E-09
66	2.56922E-09
66.1	2.57006E-09
66.2	2.57278E-09
66.3	2.58E-09
66.4	2.58414E-09
66.5	2.58594E-09
66.6	2.59126E-09
66.7	2.5947E-09
66.8	2.59776E-09
66.9	2.60204E-09
67	2.60414E-09
67.1	2.61E-09
67.2	2.61338E-09
67.3	2.61674E-09
67.4	2.62192E-09
67.5	2.62328E-09
67.6	2.62952E-09
67.7	2.63354E-09
67.8	2.6361E-09
67.9	2.64158E-09
68	2.6472E-09
68.1	2.64656E-09
68.2	2.65102E-09
68.3	2.6532E-09
68.4	2.6572E-09
68.5	2.66352E-09
68.6	2.66874E-09
68.7	2.67168E-09
68.8	2.67846E-09
68.9	2.67712E-09
