BG_V	BG_I
0	-1.083E-11
0.1	3.76E-12
0.2	1.3758E-11
0.3	2.0618E-11
0.4	2.8208E-11
0.5	3.4518E-11
0.6	3.685E-11
0.7	4.333E-11
0.8	4.6486E-11
0.9	5.281E-11
1	5.5766E-11
1.1	6.2506E-11
1.2	6.4646E-11
1.3	6.7642E-11
1.4	7.2858E-11
1.5	7.4102E-11
1.6	8.0176E-11
1.7	8.1078E-11
1.8	8.4082E-11
1.9	8.7562E-11
2	9.1448E-11
2.1	9.6296E-11
2.2	9.9374E-11
2.3	1.00836E-10
2.4	1.0401E-10
2.5	1.08776E-10
2.6	1.12752E-10
2.7	1.15104E-10
2.8	1.18664E-10
2.9	1.20766E-10
3	1.24358E-10
3.1	1.25542E-10
3.2	1.29248E-10
3.3	1.32574E-10
3.4	1.35216E-10
3.5	1.37904E-10
3.6	1.413E-10
3.7	1.44382E-10
3.8	1.46342E-10
3.9	1.49732E-10
4	1.52556E-10
4.1	1.54856E-10
4.2	1.57602E-10
4.3	1.62116E-10
4.4	1.62672E-10
4.5	1.64804E-10
4.6	1.66406E-10
4.7	1.71456E-10
4.8	1.7538E-10
4.9	1.76322E-10
5	1.80592E-10
5.1	1.81074E-10
5.2	1.85272E-10
5.3	1.86018E-10
5.4	1.89478E-10
5.5	1.88784E-10
5.6	1.9471E-10
5.7	1.95132E-10
5.8	2.00024E-10
5.9	2.0368E-10
6	2.10508E-10
6.1	2.04506E-10
6.2	2.02006E-10
6.3	2.16028E-10
6.4	2.14772E-10
6.5	2.21056E-10
6.6	2.17876E-10
6.7	2.23296E-10
6.8	2.2574E-10
6.9	2.27784E-10
7	2.29352E-10
7.1	2.31836E-10
7.2	2.34066E-10
7.3	2.36362E-10
7.4	2.38492E-10
7.5	2.4058E-10
7.6	2.4578E-10
7.7	2.47406E-10
7.8	2.502E-10
7.9	2.51638E-10
8	2.54978E-10
8.1	2.56568E-10
8.2	2.60172E-10
8.3	2.61048E-10
8.4	2.6346E-10
8.5	2.66406E-10
8.6	2.68094E-10
8.7	2.6989E-10
8.8	2.74206E-10
8.9	2.74832E-10
9	2.78318E-10
9.1	2.8126E-10
9.2	2.83378E-10
9.3	2.85002E-10
9.4	2.88076E-10
9.5	2.89492E-10
9.6	2.92968E-10
9.7	2.9327E-10
9.8	2.95658E-10
9.9	2.99098E-10
10	2.99562E-10
10.1	3.0382E-10
10.2	3.06604E-10
10.3	3.09564E-10
10.4	3.10952E-10
10.5	3.11144E-10
10.6	3.16254E-10
10.7	3.1679E-10
10.8	3.21888E-10
10.9	3.21672E-10
11	3.2461E-10
11.1	3.27422E-10
11.2	3.29824E-10
11.3	3.31964E-10
11.4	3.35242E-10
11.5	3.37424E-10
11.6	3.4033E-10
11.7	3.39498E-10
11.8	3.42738E-10
11.9	3.4491E-10
12	3.4725E-10
12.1	3.50424E-10
12.2	3.50298E-10
12.3	3.54436E-10
12.4	3.58498E-10
12.5	3.59218E-10
12.6	3.60842E-10
12.7	3.63982E-10
12.8	3.65478E-10
12.9	3.67618E-10
13	3.70354E-10
13.1	3.7277E-10
13.2	3.75184E-10
13.3	3.7711E-10
13.4	3.79004E-10
13.5	3.81806E-10
13.6	3.83246E-10
13.7	3.8691E-10
13.8	3.87942E-10
13.9	3.90546E-10
14	3.9215E-10
14.1	3.94408E-10
14.2	3.9946E-10
14.3	4.00832E-10
14.4	4.01846E-10
14.5	4.04388E-10
14.6	4.07558E-10
14.7	4.08066E-10
14.8	4.10732E-10
14.9	4.14272E-10
15	4.14192E-10
15.1	4.18706E-10
15.2	4.18854E-10
15.3	4.21396E-10
15.4	4.24292E-10
15.5	4.2592E-10
15.6	4.30182E-10
15.7	4.32266E-10
15.8	4.35338E-10
15.9	4.36112E-10
16	4.37744E-10
16.1	4.419E-10
16.2	4.42876E-10
16.3	4.44094E-10
16.4	4.45396E-10
16.5	4.4969E-10
16.6	4.5208E-10
16.7	4.52486E-10
16.8	4.55816E-10
16.9	4.5766E-10
17	4.5959E-10
17.1	4.6246E-10
17.2	4.64778E-10
17.3	4.6782E-10
17.4	4.68822E-10
17.5	4.7225E-10
17.6	4.74334E-10
17.7	4.7674E-10
17.8	4.79598E-10
17.9	4.79182E-10
18	4.8126E-10
18.1	4.83882E-10
18.2	4.85656E-10
18.3	4.88936E-10
18.4	4.93608E-10
18.5	4.92804E-10
18.6	4.96384E-10
18.7	4.98556E-10
18.8	5.00194E-10
18.9	5.0212E-10
19	5.04952E-10
19.1	5.0781E-10
19.2	5.09006E-10
19.3	5.10844E-10
19.4	5.13062E-10
19.5	5.15222E-10
19.6	5.19764E-10
19.7	5.19984E-10
19.8	5.22172E-10
19.9	5.23256E-10
20	5.27008E-10
20.1	5.29012E-10
20.2	5.31992E-10
20.3	5.34474E-10
20.4	5.37344E-10
20.5	5.39436E-10
20.6	5.38896E-10
20.7	5.42522E-10
20.8	5.43704E-10
20.9	5.4673E-10
21	5.48704E-10
21.1	5.51138E-10
21.2	5.54616E-10
21.3	5.55614E-10
21.4	5.5792E-10
21.5	5.61162E-10
21.6	5.62988E-10
21.7	5.63572E-10
21.8	5.6573E-10
21.9	5.69758E-10
22	5.7137E-10
22.1	5.73462E-10
22.2	5.75536E-10
22.3	5.77742E-10
22.4	5.79346E-10
22.5	5.81514E-10
22.6	5.84062E-10
22.7	5.87522E-10
22.8	5.89368E-10
22.9	5.9088E-10
23	5.9248E-10
23.1	5.94408E-10
23.2	5.95716E-10
23.3	5.99546E-10
23.4	6.021E-10
23.5	6.01576E-10
23.6	6.05176E-10
23.7	6.08266E-10
23.8	6.09736E-10
23.9	6.12488E-10
24	6.16398E-10
24.1	6.18052E-10
24.2	6.19194E-10
24.3	6.21054E-10
24.4	6.2446E-10
24.5	6.25572E-10
24.6	6.28942E-10
24.7	6.29586E-10
24.8	6.32666E-10
24.9	6.34768E-10
25	6.36508E-10
25.1	6.38916E-10
25.2	6.3953E-10
25.3	6.42504E-10
25.4	6.44782E-10
25.5	6.47012E-10
25.6	6.4918E-10
25.7	6.51432E-10
25.8	6.54854E-10
25.9	6.56026E-10
26	6.5689E-10
26.1	6.6057E-10
26.2	6.62036E-10
26.3	6.63186E-10
26.4	6.67794E-10
26.5	6.70268E-10
26.6	6.71366E-10
26.7	6.73456E-10
26.8	6.77464E-10
26.9	6.76252E-10
27	6.81566E-10
27.1	6.8164E-10
27.2	6.8656E-10
27.3	6.8698E-10
27.4	6.90232E-10
27.5	6.89618E-10
27.6	6.91754E-10
27.7	6.94698E-10
27.8	6.97366E-10
27.9	6.99642E-10
28	7.01452E-10
28.1	7.04412E-10
28.2	7.04864E-10
28.3	7.06986E-10
28.4	7.08746E-10
28.5	7.09286E-10
28.6	7.14872E-10
28.7	7.1628E-10
28.8	7.18504E-10
28.9	7.13564E-10
29	7.20682E-10
29.1	7.2143E-10
29.2	7.26704E-10
29.3	7.2871E-10
29.4	7.26998E-10
29.5	7.31088E-10
29.6	7.2803E-10
29.7	7.30368E-10
29.8	7.29372E-10
29.9	7.2977E-10
30	7.30112E-10
30.1	7.30648E-10
30.2	7.3337E-10
30.3	7.35278E-10
30.4	7.34696E-10
30.5	7.39824E-10
30.6	7.39624E-10
30.7	7.42642E-10
30.8	7.43452E-10
30.9	7.44372E-10
31	7.4591E-10
31.1	7.48624E-10
31.2	7.4927E-10
31.3	7.50362E-10
31.4	7.51588E-10
31.5	7.57548E-10
31.6	7.57332E-10
31.7	7.57792E-10
31.8	7.5809E-10
31.9	7.6107E-10
32	7.66084E-10
32.1	7.68354E-10
32.2	7.67934E-10
32.3	7.6885E-10
32.4	7.70694E-10
32.5	7.74136E-10
32.6	7.74606E-10
32.7	7.78668E-10
32.8	7.76526E-10
32.9	7.80756E-10
33	7.85562E-10
33.1	7.84944E-10
33.2	7.86504E-10
33.3	7.88466E-10
33.4	7.92788E-10
33.5	7.91558E-10
33.6	7.93616E-10
33.7	7.97128E-10
33.8	8.01144E-10
33.9	8.00932E-10
34	8.02682E-10
34.1	8.02512E-10
34.2	8.08756E-10
34.3	8.0966E-10
34.4	8.11358E-10
34.5	8.12272E-10
34.6	8.14298E-10
34.7	8.19306E-10
34.8	8.20374E-10
34.9	8.20722E-10
35	8.20772E-10
35.1	8.25906E-10
35.2	8.28116E-10
35.3	8.2907E-10
35.4	8.29096E-10
35.5	8.35428E-10
35.6	8.35604E-10
35.7	8.3894E-10
35.8	8.40416E-10
35.9	8.42506E-10
36	8.4606E-10
36.1	8.46088E-10
36.2	8.47972E-10
36.3	8.50092E-10
36.4	8.52408E-10
36.5	8.5513E-10
36.6	8.56512E-10
36.7	8.58354E-10
36.8	8.58316E-10
36.9	8.63592E-10
37	8.65046E-10
37.1	8.6539E-10
37.2	8.6746E-10
37.3	8.71554E-10
37.4	8.7382E-10
37.5	8.75816E-10
37.6	8.7541E-10
37.7	8.7895E-10
37.8	8.80344E-10
37.9	8.82818E-10
38	8.86102E-10
38.1	8.8519E-10
38.2	8.88004E-10
38.3	8.92092E-10
38.4	8.9416E-10
38.5	8.99866E-10
38.6	9.0047E-10
38.7	9.03168E-10
38.8	9.02388E-10
38.9	9.03538E-10
39	9.08538E-10
39.1	9.1267E-10
39.2	9.12078E-10
39.3	9.1117E-10
39.4	9.16478E-10
39.5	9.1918E-10
39.6	9.19998E-10
39.7	9.20258E-10
39.8	9.24246E-10
39.9	9.24834E-10
40	9.27704E-10
40.1	9.2963E-10
40.2	9.30972E-10
40.3	9.33908E-10
40.4	9.37716E-10
40.5	9.39962E-10
40.6	9.41924E-10
40.7	9.4125E-10
40.8	9.4491E-10
40.9	9.49504E-10
41	9.50954E-10
41.1	9.49964E-10
41.2	9.55488E-10
41.3	9.55114E-10
41.4	9.58392E-10
41.5	9.59674E-10
41.6	9.60022E-10
41.7	9.62352E-10
41.8	9.66302E-10
41.9	9.68686E-10
42	9.70966E-10
42.1	9.73836E-10
42.2	9.75248E-10
42.3	9.7516E-10
42.4	9.83368E-10
42.5	9.8352E-10
42.6	9.87646E-10
42.7	9.8908E-10
42.8	9.9398E-10
42.9	1.00138E-09
43	1.00592E-09
43.1	1.01052E-09
43.2	1.01526E-09
43.3	1.02046E-09
43.4	1.02102E-09
43.5	1.02492E-09
43.6	1.02874E-09
43.7	1.03184E-09
43.8	1.03538E-09
43.9	1.03608E-09
44	1.03794E-09
44.1	1.04374E-09
44.2	1.04666E-09
44.3	1.0489E-09
44.4	1.05156E-09
44.5	1.05488E-09
44.6	1.05992E-09
44.7	1.05926E-09
44.8	1.06274E-09
44.9	1.06818E-09
45	1.07106E-09
45.1	1.07064E-09
45.2	1.074E-09
45.3	1.0759E-09
45.4	1.07876E-09
45.5	1.08168E-09
45.6	1.08298E-09
45.7	1.08868E-09
45.8	1.09282E-09
45.9	1.09206E-09
46	1.0942E-09
46.1	1.0988E-09
46.2	1.1002E-09
46.3	1.1028E-09
46.4	1.10434E-09
46.5	1.10658E-09
46.6	1.11068E-09
46.7	1.11068E-09
46.8	1.11418E-09
46.9	1.11978E-09
47	1.12202E-09
47.1	1.12476E-09
47.2	1.12518E-09
47.3	1.12662E-09
47.4	1.13154E-09
47.5	1.13186E-09
47.6	1.13384E-09
47.7	1.14008E-09
47.8	1.14238E-09
47.9	1.1424E-09
48	1.14426E-09
48.1	1.14688E-09
48.2	1.15E-09
48.3	1.15304E-09
48.4	1.15576E-09
48.5	1.15836E-09
48.6	1.16018E-09
48.7	1.16164E-09
48.8	1.16628E-09
48.9	1.16738E-09
49	1.16884E-09
49.1	1.17182E-09
49.2	1.17152E-09
49.3	1.17536E-09
49.4	1.18094E-09
49.5	1.18342E-09
49.6	1.18518E-09
49.7	1.1862E-09
49.8	1.18836E-09
49.9	1.19214E-09
50	1.1933E-09
50.1	1.19524E-09
50.2	1.19864E-09
