BG_V	BG_I
0	-2.6344E-11
0.1	-3.112E-12
0.2	9.632E-12
0.3	2.2268E-11
0.4	3.495E-11
0.5	4.3994E-11
0.6	5.4986E-11
0.7	6.2166E-11
0.8	7.0094E-11
0.9	7.8534E-11
1	8.6276E-11
1.1	9.4714E-11
1.2	1.03686E-10
1.3	1.10372E-10
1.4	1.17886E-10
1.5	1.22174E-10
1.6	1.30262E-10
1.7	1.34962E-10
1.8	1.4185E-10
1.9	1.47324E-10
2	1.5515E-10
2.1	1.62492E-10
2.2	1.68894E-10
2.3	1.76074E-10
2.4	1.80958E-10
2.5	1.87894E-10
2.6	1.95148E-10
2.7	1.99662E-10
2.8	2.04142E-10
2.9	2.09294E-10
3	2.18002E-10
3.1	2.2172E-10
3.2	2.2669E-10
3.3	2.33884E-10
3.4	2.36882E-10
3.5	2.44046E-10
3.6	2.51422E-10
3.7	2.57496E-10
3.8	2.60688E-10
3.9	2.6639E-10
4	2.7192E-10
4.1	2.78246E-10
4.2	2.8257E-10
4.3	2.87588E-10
4.4	2.95928E-10
4.5	2.98582E-10
4.6	3.0361E-10
4.7	3.08074E-10
4.8	3.14136E-10
4.9	3.19004E-10
5	3.23598E-10
5.1	3.3117E-10
5.2	3.3612E-10
5.3	3.4124E-10
5.4	3.47626E-10
5.5	3.50464E-10
5.6	3.5673E-10
5.7	3.62542E-10
5.8	3.66434E-10
5.9	3.70634E-10
6	3.7663E-10
6.1	3.82148E-10
6.2	3.8735E-10
6.3	3.92058E-10
6.4	3.96264E-10
6.5	4.01536E-10
6.6	4.06252E-10
6.7	4.12746E-10
6.8	4.18024E-10
6.9	4.2334E-10
7	4.27386E-10
7.1	4.32716E-10
7.2	4.37186E-10
7.3	4.4049E-10
7.4	4.46828E-10
7.5	4.51408E-10
7.6	4.57132E-10
7.7	4.62558E-10
7.8	4.66758E-10
7.9	4.71836E-10
8	4.7674E-10
8.1	4.81478E-10
8.2	4.86244E-10
8.3	4.91228E-10
8.4	4.9605E-10
8.5	5.00424E-10
8.6	5.0549E-10
8.7	5.09096E-10
8.8	5.15096E-10
8.9	5.19568E-10
9	5.26548E-10
9.1	5.30032E-10
9.2	5.3566E-10
9.3	5.40418E-10
9.4	5.44828E-10
9.5	5.48186E-10
9.6	5.52848E-10
9.7	5.57606E-10
9.8	5.64188E-10
9.9	5.70266E-10
10	5.72712E-10
10.1	5.7915E-10
10.2	5.8304E-10
10.3	5.88228E-10
10.4	5.93422E-10
10.5	5.98748E-10
10.6	6.0248E-10
10.7	6.06236E-10
10.8	6.10544E-10
10.9	6.14312E-10
11	6.18946E-10
11.1	6.25368E-10
11.2	6.29474E-10
11.3	6.34398E-10
11.4	6.38886E-10
11.5	6.44218E-10
11.6	6.40322E-10
11.7	6.4849E-10
11.8	6.55554E-10
11.9	6.51348E-10
12	6.55522E-10
12.1	6.5518E-10
12.2	6.56944E-10
12.3	6.58776E-10
12.4	6.62198E-10
12.5	6.65722E-10
12.6	6.67728E-10
12.7	6.7284E-10
12.8	6.77494E-10
12.9	6.7889E-10
13	6.83762E-10
13.1	6.86272E-10
13.2	6.90514E-10
13.3	6.9433E-10
13.4	7.00294E-10
13.5	7.01882E-10
13.6	7.05154E-10
13.7	7.09986E-10
13.8	7.1421E-10
13.9	7.17418E-10
14	7.21118E-10
14.1	7.25616E-10
14.2	7.32868E-10
14.3	7.33188E-10
14.4	7.39478E-10
14.5	7.43886E-10
14.6	7.46328E-10
14.7	7.51082E-10
14.8	7.53214E-10
14.9	7.58896E-10
15	7.64374E-10
15.1	7.69276E-10
15.2	7.7091E-10
15.3	7.7351E-10
15.4	7.79924E-10
15.5	7.83434E-10
15.6	7.87964E-10
15.7	7.93998E-10
15.8	7.96928E-10
15.9	8.0117E-10
16	8.0707E-10
16.1	8.09542E-10
16.2	8.13228E-10
16.3	8.1792E-10
16.4	8.2201E-10
16.5	8.26062E-10
16.6	8.30398E-10
16.7	8.36998E-10
16.8	8.40496E-10
16.9	8.44858E-10
17	8.46748E-10
17.1	8.53718E-10
17.2	8.57604E-10
17.3	8.62286E-10
17.4	8.63992E-10
17.5	8.69028E-10
17.6	8.72122E-10
17.7	8.77508E-10
17.8	8.84014E-10
17.9	8.88874E-10
18	8.91184E-10
18.1	8.94756E-10
18.2	8.99596E-10
18.3	9.03816E-10
18.4	9.0875E-10
18.5	9.14136E-10
18.6	9.19634E-10
18.7	9.20196E-10
18.8	9.299E-10
18.9	9.3736E-10
19	9.40956E-10
19.1	9.43082E-10
19.2	9.46406E-10
19.3	9.4941E-10
19.4	9.54048E-10
19.5	9.57832E-10
19.6	9.63716E-10
19.7	9.67416E-10
19.8	9.69284E-10
19.9	9.72746E-10
20	9.77612E-10
20.1	9.82744E-10
20.2	9.858E-10
20.3	1.00066E-09
20.4	1.01234E-09
20.5	1.0186E-09
20.6	1.0288E-09
20.7	1.03536E-09
20.8	1.04132E-09
20.9	1.04828E-09
21	1.05514E-09
21.1	1.06144E-09
21.2	1.06626E-09
21.3	1.07428E-09
21.4	1.0814E-09
21.5	1.0867E-09
21.6	1.09082E-09
21.7	1.0977E-09
21.8	1.10348E-09
21.9	1.1082E-09
22	1.11504E-09
22.1	1.11806E-09
22.2	1.12494E-09
22.3	1.12966E-09
22.4	1.13668E-09
22.5	1.1411E-09
22.6	1.14694E-09
22.7	1.1506E-09
22.8	1.15834E-09
22.9	1.1627E-09
23	1.16876E-09
23.1	1.17332E-09
23.2	1.18022E-09
23.3	1.18398E-09
23.4	1.18926E-09
23.5	1.1935E-09
23.6	1.19808E-09
23.7	1.20258E-09
23.8	1.20936E-09
23.9	1.2151E-09
24	1.22028E-09
24.1	1.2245E-09
24.2	1.22946E-09
24.3	1.23528E-09
24.4	1.23872E-09
24.5	1.24388E-09
24.6	1.2473E-09
24.7	1.25282E-09
24.8	1.26014E-09
24.9	1.26412E-09
25	1.26956E-09
25.1	1.27346E-09
25.2	1.2777E-09
25.3	1.28364E-09
25.4	1.28746E-09
25.5	1.2944E-09
25.6	1.29946E-09
25.7	1.30472E-09
25.8	1.30916E-09
25.9	1.31116E-09
26	1.31756E-09
26.1	1.3224E-09
26.2	1.32628E-09
26.3	1.33166E-09
26.4	1.3364E-09
26.5	1.34232E-09
26.6	1.34678E-09
26.7	1.3499E-09
26.8	1.3549E-09
26.9	1.3606E-09
27	1.3647E-09
27.1	1.37032E-09
27.2	1.37724E-09
27.3	1.38014E-09
27.4	1.38682E-09
27.5	1.38892E-09
27.6	1.39442E-09
27.7	1.39778E-09
27.8	1.4041E-09
27.9	1.40884E-09
28	1.41272E-09
28.1	1.41856E-09
28.2	1.42112E-09
28.3	1.42758E-09
28.4	1.43222E-09
28.5	1.43714E-09
28.6	1.44258E-09
28.7	1.44604E-09
28.8	1.45138E-09
28.9	1.4563E-09
29	1.46208E-09
29.1	1.46324E-09
29.2	1.46932E-09
29.3	1.47408E-09
29.4	1.47986E-09
29.5	1.48508E-09
29.6	1.48864E-09
29.7	1.49452E-09
29.8	1.49974E-09
29.9	1.50432E-09
30	1.50712E-09
30.1	1.51128E-09
30.2	1.51848E-09
30.3	1.52232E-09
30.4	1.52554E-09
30.5	1.5315E-09
30.6	1.5373E-09
30.7	1.53908E-09
30.8	1.54546E-09
30.9	1.54988E-09
31	1.5562E-09
31.1	1.56042E-09
31.2	1.56294E-09
31.3	1.56792E-09
31.4	1.5732E-09
31.5	1.58068E-09
31.6	1.58046E-09
31.7	1.58536E-09
31.8	1.59074E-09
31.9	1.59822E-09
32	1.60292E-09
32.1	1.6063E-09
32.2	1.60988E-09
32.3	1.61494E-09
32.4	1.61644E-09
32.5	1.62578E-09
32.6	1.62966E-09
32.7	1.63276E-09
32.8	1.6365E-09
32.9	1.63932E-09
33	1.64714E-09
33.1	1.65238E-09
33.2	1.65588E-09
33.3	1.6622E-09
33.4	1.66258E-09
33.5	1.66958E-09
33.6	1.67748E-09
33.7	1.6795E-09
33.8	1.68362E-09
33.9	1.6846E-09
34	1.69494E-09
34.1	1.70162E-09
34.2	1.70314E-09
34.3	1.70722E-09
34.4	1.71286E-09
34.5	1.7156E-09
34.6	1.72096E-09
34.7	1.72822E-09
34.8	1.73082E-09
34.9	1.73328E-09
35	1.73834E-09
35.1	1.7453E-09
35.2	1.74876E-09
35.3	1.75436E-09
35.4	1.75782E-09
35.5	1.76034E-09
35.6	1.7661E-09
35.7	1.7732E-09
35.8	1.77662E-09
35.9	1.77984E-09
36	1.78306E-09
36.1	1.78738E-09
36.2	1.7943E-09
36.3	1.79984E-09
36.4	1.80474E-09
36.5	1.81062E-09
36.6	1.81162E-09
36.7	1.8156E-09
36.8	1.82312E-09
36.9	1.827E-09
37	1.83074E-09
37.1	1.83492E-09
37.2	1.83878E-09
37.3	1.84356E-09
37.4	1.84846E-09
37.5	1.85552E-09
37.6	1.85894E-09
37.7	1.8672E-09
37.8	1.86776E-09
37.9	1.87176E-09
38	1.87782E-09
38.1	1.8816E-09
38.2	1.88736E-09
38.3	1.89054E-09
38.4	1.8937E-09
38.5	1.89918E-09
38.6	1.90516E-09
38.7	1.90768E-09
38.8	1.91444E-09
38.9	1.91862E-09
39	1.92276E-09
39.1	1.92744E-09
39.2	1.9286E-09
39.3	1.9364E-09
39.4	1.94026E-09
39.5	1.9465E-09
39.6	1.95248E-09
39.7	1.95544E-09
39.8	1.9626E-09
39.9	1.9633E-09
40	1.96724E-09
40.1	1.9729E-09
40.2	1.97926E-09
40.3	1.9799E-09
40.4	1.98566E-09
40.5	1.99138E-09
40.6	2.0002E-09
40.7	2.00098E-09
40.8	2.00664E-09
40.9	2.0085E-09
41	2.01684E-09
41.1	2.019E-09
41.2	2.02338E-09
41.3	2.02862E-09
41.4	2.03496E-09
41.5	2.03594E-09
41.6	2.04282E-09
41.7	2.04648E-09
41.8	2.052E-09
41.9	2.05348E-09
42	2.05942E-09
42.1	2.0645E-09
42.2	2.07334E-09
42.3	2.0748E-09
42.4	2.07774E-09
42.5	2.08508E-09
42.6	2.09096E-09
42.7	2.09378E-09
42.8	2.09588E-09
42.9	2.10044E-09
43	2.10702E-09
43.1	2.11162E-09
43.2	2.11236E-09
43.3	2.1204E-09
43.4	2.12694E-09
43.5	2.12804E-09
43.6	2.13338E-09
43.7	2.13992E-09
43.8	2.1445E-09
43.9	2.1471E-09
44	2.15188E-09
44.1	2.15702E-09
44.2	2.1617E-09
44.3	2.16866E-09
44.4	2.16936E-09
44.5	2.17502E-09
44.6	2.17958E-09
44.7	2.18436E-09
44.8	2.18874E-09
44.9	2.19152E-09
45	2.19928E-09
45.1	2.20334E-09
45.2	2.20788E-09
45.3	2.21356E-09
45.4	2.2165E-09
45.5	2.22216E-09
45.6	2.22598E-09
45.7	2.2282E-09
45.8	2.23424E-09
45.9	2.23908E-09
46	2.2445E-09
46.1	2.24714E-09
46.2	2.2526E-09
46.3	2.25914E-09
46.4	2.26274E-09
46.5	2.26824E-09
46.6	2.27036E-09
46.7	2.27514E-09
46.8	2.28126E-09
46.9	2.28414E-09
47	2.2878E-09
47.1	2.29436E-09
47.2	2.29978E-09
47.3	2.30276E-09
47.4	2.30852E-09
47.5	2.314E-09
47.6	2.31966E-09
