BG_V	BG_I
0	-2.6114E-11
0.1	-1.1438E-11
0.2	-1.564E-12
0.3	5.578E-12
0.4	1.1638E-11
0.5	1.7988E-11
0.6	2.4384E-11
0.7	2.9546E-11
0.8	3.4894E-11
0.9	3.9398E-11
1	4.643E-11
1.1	5.0372E-11
1.2	5.5072E-11
1.3	5.9662E-11
1.4	6.6502E-11
1.5	6.5342E-11
1.6	6.9874E-11
1.7	7.5212E-11
1.8	7.8378E-11
1.9	8.2374E-11
2	8.8438E-11
2.1	9.0586E-11
2.2	9.4882E-11
2.3	9.9042E-11
2.4	1.02766E-10
2.5	1.05498E-10
2.6	1.09842E-10
2.7	1.12888E-10
2.8	1.16084E-10
2.9	1.20474E-10
3	1.23832E-10
3.1	1.25724E-10
3.2	1.29944E-10
3.3	1.33404E-10
3.4	1.37564E-10
3.5	1.39732E-10
3.6	1.44124E-10
3.7	1.46294E-10
3.8	1.49554E-10
3.9	1.52642E-10
4	1.55664E-10
4.1	1.5984E-10
4.2	1.62724E-10
4.3	1.65236E-10
4.4	1.68646E-10
4.5	1.72146E-10
4.6	1.75682E-10
4.7	1.7818E-10
4.8	1.81008E-10
4.9	1.85224E-10
5	1.88114E-10
5.1	1.90822E-10
5.2	1.93274E-10
5.3	1.95896E-10
5.4	1.9971E-10
5.5	2.03212E-10
5.6	2.05824E-10
5.7	2.0835E-10
5.8	2.12826E-10
5.9	2.13308E-10
6	2.16682E-10
6.1	2.20078E-10
6.2	2.22864E-10
6.3	2.25304E-10
6.4	2.27762E-10
6.5	2.32284E-10
6.6	2.34584E-10
6.7	2.383E-10
6.8	2.3973E-10
6.9	2.43316E-10
7	2.46728E-10
7.1	2.50318E-10
7.2	2.51464E-10
7.3	2.56214E-10
7.4	2.58234E-10
7.5	2.59946E-10
7.6	2.64286E-10
7.7	2.6608E-10
7.8	2.68802E-10
7.9	2.72908E-10
8	2.7367E-10
8.1	2.75636E-10
8.2	2.81376E-10
8.3	2.82486E-10
8.4	2.86298E-10
8.5	2.88968E-10
8.6	2.91544E-10
8.7	2.93332E-10
8.8	2.97466E-10
8.9	2.97206E-10
9	3.00774E-10
9.1	3.03418E-10
9.2	3.08282E-10
9.3	3.10276E-10
9.4	3.12864E-10
