BG_V	BG_I
0	-4.1456E-11
0.1	-1.7628E-11
0.2	-9.16E-13
0.3	7.596E-12
0.4	1.987E-11
0.5	2.8182E-11
0.6	3.7404E-11
0.7	4.5626E-11
0.8	5.4392E-11
0.9	6.0992E-11
1	6.983E-11
1.1	7.546E-11
1.2	8.3718E-11
1.3	9.2372E-11
1.4	9.6826E-11
1.5	1.0456E-10
1.6	1.10568E-10
1.7	1.1814E-10
1.8	1.2188E-10
1.9	1.27656E-10
2	1.33706E-10
2.1	1.3956E-10
2.2	1.44888E-10
2.3	1.532E-10
2.4	1.57232E-10
2.5	1.65614E-10
2.6	1.69812E-10
2.7	1.7448E-10
2.8	1.77844E-10
2.9	1.82584E-10
3	1.90848E-10
3.1	1.95964E-10
3.2	2.00454E-10
3.3	2.06578E-10
3.4	2.10566E-10
3.5	2.14954E-10
3.6	2.20828E-10
3.7	2.25086E-10
3.8	2.31228E-10
3.9	2.3616E-10
4	2.41146E-10
4.1	2.46692E-10
4.2	2.49516E-10
4.3	2.54828E-10
4.4	2.61914E-10
4.5	2.6311E-10
4.6	2.70312E-10
4.7	2.74502E-10
4.8	2.78606E-10
4.9	2.82948E-10
5	2.88854E-10
5.1	2.92934E-10
5.2	2.9601E-10
5.3	3.01418E-10
5.4	3.04936E-10
5.5	3.11412E-10
5.6	3.16522E-10
5.7	3.20886E-10
5.8	3.243E-10
5.9	3.29026E-10
6	3.33424E-10
6.1	3.36632E-10
6.2	3.43148E-10
6.3	3.46646E-10
6.4	3.521E-10
6.5	3.55686E-10
6.6	3.59264E-10
6.7	3.64508E-10
6.8	3.6914E-10
6.9	3.72938E-10
7	3.77732E-10
7.1	3.81638E-10
7.2	3.88476E-10
7.3	3.8964E-10
7.4	3.95236E-10
7.5	3.9929E-10
7.6	4.03808E-10
7.7	4.07634E-10
7.8	4.12902E-10
7.9	4.13032E-10
8	4.20158E-10
8.1	4.24192E-10
8.2	4.30548E-10
8.3	4.33178E-10
8.4	4.36568E-10
8.5	4.41E-10
8.6	4.45814E-10
8.7	4.50792E-10
8.8	4.56882E-10
8.9	4.59374E-10
9	4.6097E-10
9.1	4.6702E-10
9.2	4.71114E-10
9.3	4.76488E-10
9.4	4.79858E-10
9.5	4.82668E-10
9.6	4.86006E-10
9.7	4.92326E-10
9.8	4.95398E-10
9.9	4.99676E-10
10	5.03864E-10
10.1	5.09238E-10
10.2	5.12552E-10
10.3	5.16406E-10
10.4	5.20934E-10
10.5	5.24388E-10
10.6	5.27656E-10
10.7	5.34134E-10
10.8	5.39084E-10
10.9	5.4324E-10
11	5.46502E-10
11.1	5.49434E-10
11.2	5.55012E-10
11.3	5.58416E-10
11.4	5.65578E-10
11.5	5.68194E-10
11.6	5.71934E-10
11.7	5.76124E-10
11.8	5.821E-10
11.9	5.85066E-10
12	5.88604E-10
12.1	5.92516E-10
12.2	5.97122E-10
12.3	6.02084E-10
12.4	6.06258E-10
12.5	6.0153E-10
12.6	6.04528E-10
12.7	6.0416E-10
12.8	6.08914E-10
12.9	6.08632E-10
13	6.09138E-10
13.1	6.12688E-10
13.2	6.17668E-10
13.3	6.19634E-10
13.4	6.22982E-10
13.5	6.27448E-10
13.6	6.3072E-10
13.7	6.34354E-10
13.8	6.36276E-10
13.9	6.40052E-10
14	6.46772E-10
14.1	6.49958E-10
14.2	6.53186E-10
14.3	6.55402E-10
14.4	6.60824E-10
14.5	6.65226E-10
14.6	6.66138E-10
14.7	6.7065E-10
14.8	6.74602E-10
14.9	6.80804E-10
15	6.81608E-10
15.1	6.8293E-10
15.2	6.89774E-10
15.3	6.95222E-10
15.4	6.97746E-10
15.5	7.02074E-10
15.6	7.0357E-10
15.7	7.10418E-10
15.8	7.14046E-10
15.9	7.16718E-10
16	7.20448E-10
16.1	7.24748E-10
16.2	7.30678E-10
16.3	7.317E-10
16.4	7.34442E-10
16.5	7.40152E-10
16.6	7.4498E-10
16.7	7.47556E-10
16.8	7.50586E-10
16.9	7.58938E-10
17	7.61162E-10
17.1	7.65316E-10
17.2	7.67338E-10
17.3	7.71994E-10
17.4	7.76064E-10
17.5	7.79464E-10
17.6	7.84554E-10
17.7	7.88326E-10
17.8	7.92856E-10
17.9	7.964E-10
18	8.00592E-10
18.1	8.04948E-10
18.2	8.0739E-10
18.3	8.13632E-10
18.4	8.1683E-10
18.5	8.21222E-10
18.6	8.23924E-10
18.7	8.29368E-10
18.8	8.32074E-10
18.9	8.37806E-10
19	8.40316E-10
19.1	8.4337E-10
19.2	8.48564E-10
19.3	8.53064E-10
19.4	8.58144E-10
19.5	8.60454E-10
19.6	8.66358E-10
19.7	8.69636E-10
19.8	8.73042E-10
19.9	8.76124E-10
20	8.82126E-10
20.1	8.87412E-10
20.2	8.90814E-10
20.3	8.96184E-10
20.4	9.01422E-10
20.5	9.03128E-10
20.6	9.10288E-10
20.7	9.11438E-10
20.8	9.1697E-10
20.9	9.19008E-10
21	9.21842E-10
21.1	9.27768E-10
21.2	9.3257E-10
21.3	9.38062E-10
21.4	9.40238E-10
21.5	9.4402E-10
21.6	9.48604E-10
21.7	9.53164E-10
21.8	9.57576E-10
21.9	9.60786E-10
22	9.66554E-10
22.1	9.69482E-10
22.2	9.76202E-10
22.3	9.7746E-10
22.4	9.9152E-10
22.5	1.00186E-09
22.6	1.0109E-09
22.7	1.0188E-09
22.8	1.02294E-09
22.9	1.03182E-09
23	1.03942E-09
23.1	1.04366E-09
23.2	1.0534E-09
23.3	1.05818E-09
23.4	1.0633E-09
23.5	1.07066E-09
23.6	1.0756E-09
23.7	1.08262E-09
23.8	1.08994E-09
23.9	1.09318E-09
24	1.1019E-09
24.1	1.10508E-09
24.2	1.11036E-09
24.3	1.11806E-09
24.4	1.12148E-09
24.5	1.12864E-09
24.6	1.13186E-09
24.7	1.13842E-09
24.8	1.1432E-09
24.9	1.14932E-09
25	1.15344E-09
25.1	1.1555E-09
25.2	1.16482E-09
25.3	1.16846E-09
25.4	1.17432E-09
25.5	1.18192E-09
25.6	1.18504E-09
25.7	1.19138E-09
25.8	1.19558E-09
25.9	1.1998E-09
26	1.20808E-09
26.1	1.21066E-09
26.2	1.21556E-09
26.3	1.22004E-09
26.4	1.22508E-09
26.5	1.22986E-09
26.6	1.23568E-09
26.7	1.24098E-09
26.8	1.24576E-09
26.9	1.25022E-09
27	1.2528E-09
27.1	1.26194E-09
27.2	1.26436E-09
27.3	1.27076E-09
27.4	1.27584E-09
27.5	1.27672E-09
27.6	1.2863E-09
27.7	1.29066E-09
27.8	1.29712E-09
27.9	1.29878E-09
28	1.30452E-09
28.1	1.31088E-09
28.2	1.31438E-09
28.3	1.32036E-09
28.4	1.32494E-09
28.5	1.32792E-09
28.6	1.33404E-09
28.7	1.3394E-09
28.8	1.34564E-09
28.9	1.34898E-09
29	1.353E-09
29.1	1.35602E-09
29.2	1.36178E-09
29.3	1.36632E-09
29.4	1.37222E-09
29.5	1.3772E-09
29.6	1.3819E-09
29.7	1.38598E-09
29.8	1.39286E-09
29.9	1.39536E-09
30	1.40082E-09
30.1	1.40616E-09
30.2	1.4126E-09
30.3	1.41656E-09
30.4	1.41888E-09
30.5	1.4258E-09
30.6	1.43032E-09
30.7	1.43526E-09
30.8	1.43882E-09
30.9	1.44268E-09
31	1.44828E-09
31.1	1.45578E-09
31.2	1.45856E-09
31.3	1.46408E-09
31.4	1.4677E-09
31.5	1.47372E-09
31.6	1.47748E-09
31.7	1.48276E-09
31.8	1.48896E-09
31.9	1.49218E-09
32	1.4972E-09
32.1	1.50098E-09
32.2	1.50608E-09
32.3	1.51014E-09
32.4	1.51496E-09
32.5	1.52026E-09
32.6	1.52366E-09
32.7	1.52918E-09
32.8	1.53426E-09
32.9	1.5393E-09
33	1.5419E-09
33.1	1.54652E-09
