BG_V	BG_I
0	-3.2772E-11
0.1	-1.7062E-11
0.2	-5.208E-12
0.3	3.876E-12
0.4	1.3472E-11
0.5	1.995E-11
0.6	2.696E-11
0.7	3.3862E-11
0.8	4.0466E-11
0.9	4.4456E-11
1	5.255E-11
1.1	5.6624E-11
1.2	6.178E-11
1.3	6.732E-11
1.4	7.0858E-11
1.5	7.727E-11
1.6	8.1386E-11
1.7	8.5556E-11
1.8	9.0836E-11
1.9	9.501E-11
2	1.0135E-10
2.1	1.0313E-10
2.2	1.08198E-10
2.3	1.12716E-10
2.4	1.18006E-10
2.5	1.20542E-10
2.6	1.2626E-10
2.7	1.27958E-10
2.8	1.33226E-10
2.9	1.37738E-10
3	1.41652E-10
3.1	1.4529E-10
3.2	1.48462E-10
3.3	1.52176E-10
3.4	1.57084E-10
3.5	1.5909E-10
3.6	1.63524E-10
3.7	1.6815E-10
3.8	1.69744E-10
3.9	1.73064E-10
4	1.77348E-10
4.1	1.80748E-10
4.2	1.84178E-10
4.3	1.86198E-10
4.4	1.9325E-10
4.5	1.94588E-10
4.6	1.96326E-10
4.7	2.00246E-10
4.8	2.06036E-10
4.9	2.09064E-10
5	2.12984E-10
5.1	2.16052E-10
5.2	2.1821E-10
5.3	2.22314E-10
5.4	2.26152E-10
5.5	2.2956E-10
5.6	2.3291E-10
5.7	2.36552E-10
5.8	2.38222E-10
5.9	2.42472E-10
6	2.45652E-10
6.1	2.48656E-10
6.2	2.5322E-10
6.3	2.54868E-10
6.4	2.5839E-10
6.5	2.60364E-10
6.6	2.65336E-10
6.7	2.67738E-10
6.8	2.72232E-10
6.9	2.7168E-10
7	2.76936E-10
7.1	2.82604E-10
7.2	2.84324E-10
7.3	2.8628E-10
7.4	2.88842E-10
7.5	2.93502E-10
7.6	2.95306E-10
7.7	2.98376E-10
7.8	3.02978E-10
7.9	3.05174E-10
8	3.09062E-10
8.1	3.10692E-10
8.2	3.13044E-10
8.3	3.17682E-10
8.4	3.1955E-10
8.5	3.22716E-10
8.6	3.24286E-10
8.7	3.28716E-10
8.8	3.34626E-10
8.9	3.36036E-10
9	3.38014E-10
9.1	3.40756E-10
9.2	3.4452E-10
9.3	3.46994E-10
9.4	3.50148E-10
9.5	3.51622E-10
9.6	3.55102E-10
9.7	3.57808E-10
9.8	3.6167E-10
9.9	3.64626E-10
10	3.6768E-10
10.1	3.72036E-10
10.2	3.74242E-10
10.3	3.76916E-10
10.4	3.79608E-10
10.5	3.82426E-10
10.6	3.85152E-10
10.7	3.89118E-10
10.8	3.8993E-10
10.9	3.93778E-10
11	3.95892E-10
11.1	4.00498E-10
11.2	4.0072E-10
11.3	4.05226E-10
11.4	4.07972E-10
11.5	4.10504E-10
11.6	4.1257E-10
11.7	4.17578E-10
11.8	4.19084E-10
11.9	4.2315E-10
12	4.23996E-10
12.1	4.2746E-10
12.2	4.29752E-10
12.3	4.33126E-10
12.4	4.3809E-10
12.5	4.41448E-10
12.6	4.43806E-10
12.7	4.45946E-10
12.8	4.49186E-10
12.9	4.52468E-10
13	4.54674E-10
13.1	4.58194E-10
13.2	4.59872E-10
13.3	4.62084E-10
13.4	4.6611E-10
13.5	4.69402E-10
13.6	4.69858E-10
13.7	4.74614E-10
13.8	4.76072E-10
13.9	4.79442E-10
14	4.84504E-10
14.1	4.8681E-10
14.2	4.8764E-10
14.3	4.91278E-10
14.4	4.9386E-10
14.5	4.98226E-10
14.6	5.00674E-10
14.7	5.02942E-10
14.8	5.06236E-10
14.9	5.0882E-10
15	5.10798E-10
15.1	5.1347E-10
15.2	5.15742E-10
15.3	5.1951E-10
15.4	5.2272E-10
15.5	5.26876E-10
15.6	5.28972E-10
