BG_V	BG_I
0	-4.0328E-11
0.1	-2.7268E-11
0.2	-1.6264E-11
0.3	-8.892E-12
0.4	-1.092E-12
0.5	6.826E-12
0.6	9.632E-12
0.7	1.6554E-11
0.8	2.2442E-11
0.9	2.7152E-11
1	3.1196E-11
1.1	3.657E-11
1.2	4.0602E-11
1.3	4.5506E-11
1.4	4.9474E-11
1.5	5.3744E-11
1.6	5.7308E-11
1.7	6.2458E-11
1.8	6.6044E-11
1.9	6.9504E-11
2	7.249E-11
2.1	7.794E-11
2.2	9.2178E-11
2.3	8.3858E-11
2.4	8.6294E-11
2.5	9.0812E-11
2.6	9.4312E-11
2.7	9.6274E-11
2.8	1.01572E-10
2.9	1.04508E-10
3	1.05982E-10
3.1	1.08516E-10
3.2	1.12538E-10
3.3	1.16964E-10
3.4	1.17352E-10
3.5	1.22474E-10
3.6	1.26398E-10
3.7	1.27894E-10
3.8	1.30382E-10
3.9	1.3414E-10
4	1.38318E-10
4.1	1.39654E-10
4.2	1.43584E-10
4.3	1.46194E-10
4.4	1.48144E-10
4.5	1.51678E-10
4.6	1.5374E-10
4.7	1.57236E-10
4.8	1.61208E-10
4.9	1.61948E-10
5	1.65676E-10
5.1	1.6918E-10
5.2	1.71532E-10
5.3	1.74226E-10
5.4	1.76358E-10
5.5	1.79366E-10
5.6	1.8237E-10
5.7	1.84422E-10
5.8	1.8745E-10
5.9	1.91978E-10
6	1.91628E-10
6.1	1.9469E-10
6.2	1.98474E-10
6.3	2.02734E-10
6.4	2.04054E-10
6.5	2.06436E-10
6.6	2.09732E-10
6.7	2.12294E-10
6.8	2.14862E-10
6.9	2.16164E-10
7	2.18692E-10
7.1	2.21792E-10
7.2	2.23812E-10
7.3	2.27404E-10
7.4	2.29146E-10
7.5	2.32116E-10
7.6	2.35438E-10
7.7	2.3713E-10
7.8	2.39462E-10
7.9	2.41554E-10
8	2.46788E-10
8.1	2.479E-10
8.2	2.49256E-10
8.3	2.5064E-10
8.4	2.54438E-10
8.5	2.56546E-10
8.6	2.59644E-10
8.7	2.60688E-10
8.8	2.62916E-10
8.9	2.66616E-10
9	2.682E-10
9.1	2.70964E-10
9.2	2.7366E-10
9.3	2.7595E-10
9.4	2.7767E-10
9.5	2.80084E-10
9.6	2.83166E-10
9.7	2.85442E-10
9.8	2.88014E-10
9.9	2.91444E-10
10	2.94474E-10
10.1	2.9564E-10
10.2	2.9858E-10
10.3	2.99692E-10
10.4	3.02046E-10
10.5	3.03778E-10
10.6	3.07434E-10
10.7	3.10108E-10
10.8	3.12994E-10
10.9	3.1487E-10
11	3.15446E-10
11.1	3.19358E-10
11.2	3.20926E-10
11.3	3.24142E-10
11.4	3.26338E-10
11.5	3.26372E-10
11.6	3.30802E-10
11.7	3.3275E-10
11.8	3.34936E-10
11.9	3.38368E-10
12	3.40392E-10
12.1	3.44054E-10
12.2	3.44852E-10
12.3	3.47232E-10
12.4	3.47788E-10
12.5	3.51844E-10
12.6	3.55004E-10
12.7	3.5502E-10
12.8	3.58988E-10
12.9	3.59678E-10
13	3.64186E-10
13.1	3.65792E-10
13.2	3.68918E-10
13.3	3.7074E-10
13.4	3.72504E-10
13.5	3.74578E-10
13.6	3.75516E-10
13.7	3.77004E-10
13.8	3.80256E-10
13.9	3.82698E-10
14	3.8607E-10
14.1	3.90504E-10
14.2	3.90638E-10
14.3	3.93546E-10
14.4	3.95842E-10
14.5	3.96534E-10
14.6	3.98802E-10
14.7	4.01542E-10
14.8	4.05344E-10
14.9	4.06174E-10
15	4.08648E-10
15.1	4.12506E-10
15.2	4.1317E-10
15.3	4.1577E-10
15.4	4.18154E-10
15.5	4.2049E-10
15.6	4.22054E-10
15.7	4.25058E-10
15.8	4.27268E-10
15.9	4.29506E-10
16	4.30426E-10
16.1	4.33828E-10
16.2	4.35752E-10
16.3	4.39748E-10
16.4	4.41956E-10
16.5	4.42948E-10
16.6	4.45698E-10
16.7	4.46572E-10
16.8	4.49474E-10
16.9	4.52452E-10
17	4.54686E-10
17.1	4.5757E-10
17.2	4.58938E-10
17.3	4.62736E-10
17.4	4.63178E-10
17.5	4.65564E-10
17.6	4.66742E-10
17.7	4.69396E-10
17.8	4.71328E-10
17.9	4.73738E-10
18	4.75448E-10
18.1	4.79326E-10
18.2	4.81098E-10
18.3	4.83192E-10
18.4	4.8602E-10
18.5	4.86236E-10
18.6	4.89292E-10
18.7	4.92016E-10
18.8	4.93858E-10
18.9	4.97932E-10
19	4.98102E-10
19.1	5.00538E-10
19.2	5.04636E-10
19.3	5.04848E-10
19.4	5.07718E-10
19.5	5.10188E-10
19.6	5.12628E-10
19.7	5.14028E-10
19.8	5.15756E-10
19.9	5.1668E-10
20	5.2001E-10
20.1	5.22544E-10
20.2	5.2541E-10
20.3	5.2689E-10
20.4	5.28378E-10
20.5	5.31358E-10
20.6	5.35898E-10
20.7	5.37566E-10
20.8	5.37122E-10
20.9	5.4099E-10
21	5.42654E-10
21.1	5.44652E-10
21.2	5.46406E-10
21.3	5.50186E-10
21.4	5.50702E-10
21.5	5.5328E-10
21.6	5.55984E-10
21.7	5.57796E-10
21.8	5.59576E-10
21.9	5.62634E-10
22	5.64456E-10
22.1	5.6729E-10
22.2	5.686E-10
22.3	5.69364E-10
22.4	5.72202E-10
22.5	5.72394E-10
22.6	5.7597E-10
22.7	5.78166E-10
22.8	5.81258E-10
22.9	5.84364E-10
23	5.86584E-10
23.1	5.878E-10
23.2	5.9146E-10
23.3	5.92898E-10
23.4	5.93468E-10
23.5	5.96238E-10
23.6	5.9741E-10
23.7	6.00244E-10
23.8	6.02714E-10
23.9	6.06466E-10
24	6.06376E-10
24.1	6.1034E-10
24.2	6.12328E-10
24.3	6.122E-10
24.4	6.18164E-10
24.5	6.17622E-10
24.6	6.19866E-10
24.7	6.22724E-10
24.8	6.21988E-10
24.9	6.25772E-10
25	6.2779E-10
25.1	6.32134E-10
25.2	6.34574E-10
25.3	6.3529E-10
25.4	6.38394E-10
25.5	6.40722E-10
25.6	6.41312E-10
25.7	6.44514E-10
25.8	6.45654E-10
25.9	6.48234E-10
26	6.49188E-10
26.1	6.5265E-10
26.2	6.52892E-10
26.3	6.55888E-10
26.4	6.5846E-10
26.5	6.59988E-10
26.6	6.62484E-10
26.7	6.6505E-10
26.8	6.67896E-10
26.9	6.70978E-10
27	6.70754E-10
27.1	6.73116E-10
27.2	6.7672E-10
27.3	6.79336E-10
27.4	6.83234E-10
27.5	6.83654E-10
27.6	6.87464E-10
27.7	6.88262E-10
27.8	6.91912E-10
27.9	6.9292E-10
28	6.9517E-10
28.1	6.9714E-10
28.2	6.98068E-10
28.3	6.98116E-10
28.4	7.03588E-10
28.5	7.05382E-10
28.6	7.05622E-10
28.7	7.10558E-10
28.8	7.13664E-10
28.9	7.0967E-10
29	7.13434E-10
29.1	7.156E-10
29.2	7.18426E-10
29.3	7.2202E-10
29.4	7.22642E-10
29.5	7.24558E-10
29.6	7.23092E-10
29.7	7.27164E-10
29.8	7.25112E-10
29.9	7.2556E-10
30	7.26134E-10
30.1	7.26384E-10
30.2	7.2605E-10
30.3	7.28702E-10
30.4	7.28326E-10
30.5	7.31248E-10
30.6	7.33106E-10
30.7	7.33452E-10
30.8	7.35248E-10
30.9	7.35138E-10
31	7.3599E-10
31.1	7.37724E-10
31.2	7.40358E-10
31.3	7.41836E-10
31.4	7.4413E-10
31.5	7.46806E-10
31.6	7.46736E-10
31.7	7.50204E-10
31.8	7.5032E-10
31.9	7.52706E-10
32	7.55646E-10
32.1	7.56256E-10
32.2	7.58118E-10
32.3	7.59878E-10
32.4	7.63966E-10
32.5	7.64838E-10
32.6	7.65952E-10
32.7	7.67322E-10
32.8	7.69756E-10
32.9	7.73002E-10
33	7.74542E-10
33.1	7.73694E-10
33.2	7.7628E-10
33.3	7.78432E-10
33.4	7.82616E-10
33.5	7.82062E-10
33.6	7.81986E-10
33.7	7.86048E-10
33.8	7.85384E-10
33.9	7.90994E-10
34	7.88496E-10
34.1	7.92682E-10
34.2	7.94868E-10
34.3	7.99352E-10
34.4	7.9896E-10
34.5	8.0362E-10
34.6	8.0294E-10
34.7	8.06428E-10
34.8	8.10182E-10
34.9	8.09074E-10
35	8.11552E-10
35.1	8.1397E-10
35.2	8.17952E-10
35.3	8.16446E-10
35.4	8.1861E-10
35.5	8.2138E-10
35.6	8.23316E-10
35.7	8.24732E-10
35.8	8.26108E-10
35.9	8.29256E-10
36	8.31744E-10
36.1	8.32578E-10
36.2	8.34482E-10
36.3	8.3788E-10
36.4	8.40156E-10
36.5	8.41552E-10
36.6	8.44266E-10
36.7	8.45694E-10
36.8	8.48186E-10
36.9	8.50916E-10
37	8.5198E-10
37.1	8.54956E-10
37.2	8.56172E-10
37.3	8.6008E-10
37.4	8.6226E-10
37.5	8.67986E-10
37.6	8.68172E-10
37.7	8.66556E-10
37.8	8.70962E-10
37.9	8.73188E-10
38	8.75938E-10
38.1	8.76374E-10
38.2	8.79756E-10
38.3	8.83282E-10
38.4	8.84384E-10
38.5	8.852E-10
38.6	8.93394E-10
38.7	8.91178E-10
38.8	8.92178E-10
38.9	8.9684E-10
39	8.97378E-10
39.1	8.97082E-10
39.2	8.98892E-10
39.3	9.00936E-10
39.4	9.02166E-10
39.5	9.06056E-10
39.6	9.09106E-10
39.7	9.07938E-10
39.8	9.12404E-10
39.9	9.16308E-10
40	9.18028E-10
40.1	9.16066E-10
40.2	9.21158E-10
40.3	9.25122E-10
40.4	9.26302E-10
40.5	9.26248E-10
40.6	9.28262E-10
40.7	9.28654E-10
40.8	9.31354E-10
40.9	9.36132E-10
41	9.37036E-10
41.1	9.38392E-10
41.2	9.39798E-10
41.3	9.41692E-10
41.4	9.48628E-10
41.5	9.46986E-10
41.6	9.49998E-10
41.7	9.51052E-10
41.8	9.53414E-10
41.9	9.5609E-10
42	9.59282E-10
42.1	9.6148E-10
42.2	9.60942E-10
42.3	9.62716E-10
42.4	9.65686E-10
42.5	9.69882E-10
42.6	9.6939E-10
42.7	9.71642E-10
42.8	9.749E-10
42.9	9.8096E-10
43	9.8014E-10
43.1	9.87376E-10
43.2	9.8778E-10
43.3	9.9498E-10
43.4	9.9822E-10
43.5	1.00482E-09
43.6	1.00814E-09
43.7	1.01242E-09
43.8	1.0179E-09
43.9	1.01918E-09
44	1.02456E-09
44.1	1.02772E-09
44.2	1.03078E-09
44.3	1.03212E-09
44.4	1.0377E-09
44.5	1.0395E-09
44.6	1.04006E-09
44.7	1.04372E-09
44.8	1.04578E-09
44.9	1.05126E-09
45	1.05332E-09
45.1	1.05416E-09
45.2	1.06008E-09
45.3	1.06238E-09
45.4	1.06464E-09
45.5	1.06926E-09
45.6	1.07266E-09
45.7	1.07252E-09
45.8	1.0748E-09
45.9	1.0781E-09
46	1.07814E-09
46.1	1.0851E-09
46.2	1.08238E-09
46.3	1.08858E-09
46.4	1.0912E-09
46.5	1.09186E-09
46.6	1.09798E-09
46.7	1.09934E-09
46.8	1.1009E-09
46.9	1.10586E-09
47	1.10826E-09
47.1	1.10864E-09
47.2	1.11236E-09
47.3	1.11208E-09
47.4	1.11144E-09
47.5	1.11962E-09
47.6	1.12E-09
47.7	1.12482E-09
47.8	1.12598E-09
47.9	1.12832E-09
48	1.13034E-09
48.1	1.135E-09
48.2	1.13334E-09
48.3	1.13812E-09
48.4	1.14012E-09
48.5	1.14396E-09
48.6	1.14372E-09
48.7	1.14806E-09
48.8	1.15166E-09
48.9	1.15128E-09
49	1.15194E-09
49.1	1.15792E-09
49.2	1.15974E-09
49.3	1.16132E-09
49.4	1.16328E-09
49.5	1.17024E-09
49.6	1.17206E-09
49.7	1.17402E-09
49.8	1.17664E-09
49.9	1.17654E-09
50	1.18094E-09
50.1	1.18196E-09
50.2	1.18232E-09
50.3	1.18842E-09
50.4	1.18876E-09
50.5	1.19086E-09
50.6	1.19114E-09
50.7	1.19436E-09
50.8	1.19782E-09
50.9	1.20052E-09
51	1.2033E-09
51.1	1.20842E-09
51.2	1.21E-09
51.3	1.20848E-09
51.4	1.21296E-09
51.5	1.21696E-09
51.6	1.21662E-09
51.7	1.22008E-09
51.8	1.22002E-09
51.9	1.2209E-09
52	1.22722E-09
52.1	1.2304E-09
52.2	1.23026E-09
52.3	1.236E-09
52.4	1.23728E-09
52.5	1.23882E-09
52.6	1.24222E-09
52.7	1.242E-09
52.8	1.24682E-09
52.9	1.24974E-09
53	1.248E-09
53.1	1.2506E-09
53.2	1.25838E-09
53.3	1.25756E-09
53.4	1.25828E-09
53.5	1.26222E-09
53.6	1.2619E-09
53.7	1.26594E-09
53.8	1.26468E-09
53.9	1.2707E-09
54	1.27666E-09
54.1	1.27534E-09
54.2	1.27906E-09
54.3	1.2817E-09
54.4	1.28246E-09
54.5	1.2853E-09
54.6	1.2828E-09
54.7	1.28636E-09
54.8	1.28838E-09
54.9	1.29398E-09
55	1.2912E-09
55.1	1.2973E-09
55.2	1.30198E-09
55.3	1.30508E-09
55.4	1.3059E-09
55.5	1.30952E-09
55.6	1.3101E-09
55.7	1.31252E-09
55.8	1.31504E-09
55.9	1.31634E-09
56	1.32128E-09
56.1	1.32198E-09
56.2	1.3245E-09
56.3	1.32604E-09
56.4	1.32946E-09
56.5	1.33042E-09
56.6	1.3345E-09
56.7	1.33518E-09
56.8	1.3371E-09
56.9	1.34076E-09
57	1.3415E-09
57.1	1.3441E-09
57.2	1.34962E-09
57.3	1.34748E-09
57.4	1.35096E-09
57.5	1.35264E-09
57.6	1.35378E-09
57.7	1.36002E-09
57.8	1.36238E-09
57.9	1.36132E-09
58	1.3658E-09
58.1	1.3687E-09
58.2	1.36804E-09
58.3	1.3706E-09
58.4	1.36976E-09
58.5	1.37444E-09
58.6	1.3776E-09
58.7	1.38118E-09
58.8	1.38162E-09
58.9	1.38708E-09
59	1.3878E-09
59.1	1.39378E-09
59.2	1.39606E-09
59.3	1.39408E-09
59.4	1.39536E-09
59.5	1.39632E-09
59.6	1.39956E-09
59.7	1.40442E-09
59.8	1.40594E-09
59.9	1.40976E-09
60	1.41318E-09
60.1	1.41256E-09
60.2	1.41886E-09
60.3	1.4185E-09
60.4	1.41674E-09
60.5	1.4209E-09
60.6	1.42544E-09
60.7	1.42344E-09
60.8	1.42752E-09
60.9	1.43132E-09
61	1.4331E-09
61.1	1.43724E-09
61.2	1.43538E-09
61.3	1.4364E-09
61.4	1.44394E-09
61.5	1.4476E-09
61.6	1.44466E-09
61.7	1.44852E-09
61.8	1.45198E-09
61.9	1.45534E-09
62	1.45356E-09
62.1	1.4549E-09
62.2	1.45944E-09
62.3	1.4602E-09
62.4	1.46482E-09
62.5	1.46838E-09
62.6	1.47236E-09
62.7	1.47304E-09
62.8	1.47648E-09
62.9	1.47632E-09
63	1.47726E-09
63.1	1.48046E-09
63.2	1.48294E-09
63.3	1.47984E-09
63.4	1.48502E-09
63.5	1.49014E-09
63.6	1.4916E-09
63.7	1.49312E-09
63.8	1.49836E-09
63.9	1.50012E-09
64	1.50476E-09
64.1	1.50326E-09
64.2	1.50192E-09
64.3	1.51134E-09
64.4	1.507E-09
