BG_V	BG_I
0	-3.1452E-11
0.1	-7.312E-12
0.2	5.542E-12
0.3	2.1232E-11
0.4	3.3946E-11
0.5	4.2906E-11
0.6	5.1852E-11
0.7	6.1586E-11
0.8	6.9128E-11
0.9	7.7756E-11
1	8.7376E-11
1.1	9.5712E-11
1.2	1.02824E-10
1.3	1.09954E-10
1.4	1.16808E-10
1.5	1.2342E-10
1.6	1.29622E-10
1.7	1.38818E-10
1.8	1.4382E-10
1.9	1.50196E-10
2	1.5709E-10
2.1	1.6309E-10
2.2	1.69768E-10
2.3	1.76808E-10
2.4	1.81848E-10
2.5	1.88786E-10
2.6	1.94614E-10
2.7	1.99866E-10
2.8	2.0499E-10
2.9	2.11874E-10
3	2.17004E-10
3.1	2.22724E-10
3.2	2.27218E-10
3.3	2.33376E-10
3.4	2.40112E-10
3.5	2.4606E-10
3.6	2.52174E-10
3.7	2.5672E-10
3.8	2.62088E-10
3.9	2.6696E-10
4	2.71904E-10
4.1	2.7792E-10
4.2	2.83214E-10
4.3	2.90056E-10
4.4	2.9359E-10
4.5	2.97872E-10
4.6	3.02904E-10
4.7	3.0925E-10
4.8	3.1428E-10
4.9	3.1835E-10
5	3.23026E-10
5.1	3.30608E-10
5.2	3.35018E-10
5.3	3.40652E-10
5.4	3.45196E-10
5.5	3.49496E-10
5.6	3.53978E-10
5.7	3.6095E-10
5.8	3.6414E-10
5.9	3.68014E-10
6	3.75708E-10
6.1	3.78998E-10
6.2	3.84124E-10
6.3	3.88348E-10
6.4	3.95454E-10
6.5	4.0075E-10
6.6	4.04766E-10
6.7	4.10044E-10
6.8	4.1512E-10
6.9	4.175E-10
7	4.22918E-10
7.1	4.28108E-10
7.2	4.33324E-10
7.3	4.37608E-10
7.4	4.41508E-10
7.5	4.48114E-10
7.6	4.51102E-10
7.7	4.56796E-10
7.8	4.60638E-10
7.9	4.66728E-10
8	4.71002E-10
8.1	4.74318E-10
8.2	4.79586E-10
8.3	4.84052E-10
8.4	4.88526E-10
8.5	4.93686E-10
8.6	4.9707E-10
8.7	5.03456E-10
8.8	5.06728E-10
8.9	5.12274E-10
9	5.18234E-10
9.1	5.2107E-10
9.2	5.27028E-10
9.3	5.31838E-10
9.4	5.36214E-10
9.5	5.4156E-10
9.6	5.4592E-10
9.7	5.49302E-10
9.8	5.5543E-10
9.9	5.57992E-10
10	5.64608E-10
10.1	5.67934E-10
10.2	5.72796E-10
10.3	5.77672E-10
10.4	5.8099E-10
10.5	5.85608E-10
10.6	5.90142E-10
10.7	5.9448E-10
10.8	5.99416E-10
10.9	6.0324E-10
11	6.08418E-10
11.1	6.14396E-10
11.2	6.18608E-10
11.3	6.2141E-10
11.4	6.20674E-10
11.5	6.22456E-10
11.6	6.2115E-10
11.7	6.2106E-10
11.8	6.22388E-10
11.9	6.26588E-10
12	6.27278E-10
12.1	6.31662E-10
12.2	6.34062E-10
12.3	6.35438E-10
12.4	6.41346E-10
12.5	6.43456E-10
12.6	6.46296E-10
12.7	6.50242E-10
12.8	6.53556E-10
12.9	6.58276E-10
13	6.61828E-10
13.1	6.63248E-10
13.2	6.69326E-10
13.3	6.71962E-10
13.4	6.77306E-10
13.5	6.8003E-10
13.6	6.84234E-10
13.7	6.87318E-10
13.8	6.9312E-10
13.9	6.965E-10
14	7.00106E-10
14.1	7.0168E-10
14.2	7.08252E-10
14.3	7.12678E-10
14.4	7.1602E-10
14.5	7.18824E-10
14.6	7.23464E-10
14.7	7.26724E-10
14.8	7.30262E-10
14.9	7.367E-10
15	7.37658E-10
15.1	7.4237E-10
15.2	7.48878E-10
15.3	7.5286E-10
15.4	7.55704E-10
15.5	7.5896E-10
15.6	7.64766E-10
15.7	7.679E-10
15.8	7.70104E-10
15.9	7.76104E-10
16	7.78848E-10
16.1	7.85016E-10
16.2	7.86928E-10
16.3	7.90028E-10
16.4	7.96582E-10
16.5	8.01102E-10
16.6	8.04276E-10
16.7	8.08682E-10
16.8	8.0984E-10
16.9	8.1444E-10
17	8.21006E-10
17.1	8.27468E-10
17.2	8.29072E-10
17.3	8.31396E-10
17.4	8.36848E-10
17.5	8.4509E-10
17.6	8.4615E-10
17.7	8.49874E-10
17.8	8.53724E-10
17.9	8.57874E-10
18	8.61738E-10
18.1	8.65836E-10
18.2	8.69864E-10
18.3	8.75302E-10
18.4	8.8014E-10
18.5	8.81608E-10
18.6	8.87412E-10
18.7	8.90312E-10
18.8	8.93888E-10
18.9	9.02958E-10
19	9.02954E-10
19.1	9.05622E-10
19.2	9.12186E-10
19.3	9.17974E-10
19.4	9.20104E-10
19.5	9.24162E-10
19.6	9.28856E-10
19.7	9.33964E-10
19.8	9.35416E-10
19.9	9.409E-10
20	9.44696E-10
20.1	9.49886E-10
20.2	9.51672E-10
20.3	9.56074E-10
20.4	9.64836E-10
20.5	9.6919E-10
20.6	9.6893E-10
20.7	9.76772E-10
20.8	9.7828E-10
20.9	9.8998E-10
21	1.00418E-09
21.1	1.01088E-09
21.2	1.01692E-09
21.3	1.02764E-09
21.4	1.03628E-09
21.5	1.03952E-09
21.6	1.04752E-09
21.7	1.05278E-09
21.8	1.05828E-09
21.9	1.06682E-09
22	1.07378E-09
22.1	1.07918E-09
22.2	1.08176E-09
22.3	1.08782E-09
22.4	1.09348E-09
22.5	1.09714E-09
22.6	1.10368E-09
22.7	1.11004E-09
22.8	1.1173E-09
22.9	1.123E-09
23	1.1267E-09
23.1	1.12892E-09
23.2	1.13662E-09
23.3	1.14566E-09
23.4	1.14828E-09
23.5	1.14892E-09
23.6	1.15552E-09
23.7	1.16068E-09
23.8	1.17014E-09
23.9	1.17136E-09
24	1.17566E-09
24.1	1.18004E-09
24.2	1.18972E-09
24.3	1.19268E-09
24.4	1.19456E-09
24.5	1.2032E-09
24.6	1.20826E-09
24.7	1.2124E-09
24.8	1.2152E-09
24.9	1.22012E-09
25	1.226E-09
25.1	1.22984E-09
25.2	1.23268E-09
25.3	1.23918E-09
25.4	1.24572E-09
25.5	1.25044E-09
25.6	1.2527E-09
25.7	1.25898E-09
25.8	1.26632E-09
25.9	1.26894E-09
26	1.27332E-09
26.1	1.27798E-09
26.2	1.28342E-09
26.3	1.28964E-09
26.4	1.29222E-09
26.5	1.29758E-09
26.6	1.30304E-09
26.7	1.30666E-09
26.8	1.30982E-09
26.9	1.3149E-09
27	1.31934E-09
27.1	1.32528E-09
27.2	1.32908E-09
27.3	1.3342E-09
27.4	1.33932E-09
27.5	1.3449E-09
27.6	1.35358E-09
27.7	1.35264E-09
27.8	1.35986E-09
27.9	1.36254E-09
28	1.36712E-09
28.1	1.36882E-09
28.2	1.37198E-09
28.3	1.37902E-09
28.4	1.38546E-09
28.5	1.3896E-09
28.6	1.39324E-09
28.7	1.3991E-09
28.8	1.40474E-09
28.9	1.40754E-09
29	1.41102E-09
29.1	1.4158E-09
29.2	1.42152E-09
29.3	1.42674E-09
29.4	1.42574E-09
29.5	1.4329E-09
29.6	1.44058E-09
29.7	1.44426E-09
29.8	1.44672E-09
29.9	1.45146E-09
30	1.45676E-09
30.1	1.46308E-09
30.2	1.46906E-09
30.3	1.4709E-09
30.4	1.47592E-09
30.5	1.48252E-09
30.6	1.48296E-09
30.7	1.48718E-09
30.8	1.49492E-09
30.9	1.49596E-09
31	1.50078E-09
31.1	1.50272E-09
31.2	1.5123E-09
31.3	1.5183E-09
31.4	1.52072E-09
31.5	1.52474E-09
31.6	1.53052E-09
31.7	1.53434E-09
31.8	1.53756E-09
31.9	1.53888E-09
32	1.5442E-09
32.1	1.55464E-09
32.2	1.55578E-09
32.3	1.5567E-09
32.4	1.5648E-09
32.5	1.56986E-09
32.6	1.57186E-09
32.7	1.57748E-09
32.8	1.58152E-09
32.9	1.5892E-09
33	1.5954E-09
33.1	1.59712E-09
33.2	1.5984E-09
33.3	1.61082E-09
33.4	1.60838E-09
33.5	1.6102E-09
33.6	1.61372E-09
33.7	1.6229E-09
33.8	1.62396E-09
33.9	1.62892E-09
34	1.63322E-09
34.1	1.64224E-09
34.2	1.64776E-09
34.3	1.64744E-09
34.4	1.65286E-09
34.5	1.65774E-09
34.6	1.66508E-09
34.7	1.6682E-09
34.8	1.6701E-09
34.9	1.67414E-09
35	1.68224E-09
35.1	1.68394E-09
35.2	1.68518E-09
35.3	1.6918E-09
35.4	1.69612E-09
35.5	1.70162E-09
35.6	1.70284E-09
35.7	1.70894E-09
35.8	1.7176E-09
35.9	1.726E-09
36	1.725E-09
36.1	1.73002E-09
36.2	1.73244E-09
36.3	1.73866E-09
36.4	1.7385E-09
36.5	1.74362E-09
36.6	1.74956E-09
36.7	1.75642E-09
36.8	1.75624E-09
36.9	1.75944E-09
37	1.77412E-09
37.1	1.77528E-09
37.2	1.7758E-09
37.3	1.78108E-09
37.4	1.78754E-09
37.5	1.79406E-09
