BG_V	BG_I
0	-1.7384E-11
0.1	3.8E-12
0.2	2.0566E-11
0.3	3.2858E-11
0.4	4.4726E-11
0.5	5.4856E-11
0.6	6.5706E-11
0.7	7.522E-11
0.8	8.514E-11
0.9	9.3652E-11
1	1.02192E-10
1.1	1.10308E-10
1.2	1.17694E-10
1.3	1.278E-10
1.4	1.32264E-10
1.5	1.40364E-10
1.6	1.49096E-10
1.7	1.54456E-10
1.8	1.62108E-10
1.9	1.68634E-10
2	1.75304E-10
2.1	1.82144E-10
2.2	1.88488E-10
2.3	1.97466E-10
2.4	2.02768E-10
2.5	2.10366E-10
2.6	2.15868E-10
2.7	2.20746E-10
2.8	2.2862E-10
2.9	2.34988E-10
3	2.41906E-10
3.1	2.4658E-10
3.2	2.53376E-10
3.3	2.6077E-10
3.4	2.65146E-10
3.5	2.69866E-10
3.6	2.77822E-10
3.7	2.84736E-10
3.8	2.88958E-10
3.9	2.95516E-10
4	3.03346E-10
4.1	3.08146E-10
4.2	3.149E-10
4.3	3.19846E-10
4.4	3.24522E-10
4.5	3.31582E-10
4.6	3.37024E-10
4.7	3.42706E-10
4.8	3.49446E-10
4.9	3.54516E-10
5	3.61586E-10
5.1	3.65748E-10
5.2	3.71492E-10
5.3	3.77638E-10
5.4	3.8242E-10
5.5	3.88598E-10
5.6	3.93616E-10
5.7	4.002E-10
5.8	4.0509E-10
5.9	4.10088E-10
6	4.16632E-10
6.1	4.21428E-10
6.2	4.2701E-10
6.3	4.3224E-10
6.4	4.38424E-10
6.5	4.43822E-10
6.6	4.49092E-10
6.7	4.55952E-10
6.8	4.59896E-10
6.9	4.64812E-10
7	4.7059E-10
7.1	4.77008E-10
7.2	4.7902E-10
7.3	4.86048E-10
7.4	4.93302E-10
7.5	4.96988E-10
7.6	5.02562E-10
7.7	5.07034E-10
7.8	5.13974E-10
7.9	5.1883E-10
8	5.23888E-10
8.1	5.28912E-10
8.2	5.34746E-10
8.3	5.40222E-10
8.4	5.45874E-10
8.5	5.51374E-10
8.6	5.55714E-10
8.7	5.60804E-10
8.8	5.68294E-10
8.9	5.7273E-10
9	5.76862E-10
9.1	5.83732E-10
9.2	5.87216E-10
9.3	5.92514E-10
9.4	5.98692E-10
9.5	6.02852E-10
9.6	6.087E-10
9.7	6.16752E-10
9.8	6.20006E-10
9.9	6.25634E-10
10	6.296E-10
10.1	6.2606E-10
10.2	6.35934E-10
10.3	6.3356E-10
10.4	6.33876E-10
10.5	6.35508E-10
10.6	6.38824E-10
10.7	6.44226E-10
10.8	6.47228E-10
10.9	6.4968E-10
11	6.542E-10
11.1	6.58918E-10
11.2	6.6003E-10
11.3	6.66228E-10
11.4	6.71402E-10
11.5	6.75906E-10
11.6	6.80102E-10
11.7	6.83186E-10
11.8	6.87338E-10
11.9	6.9181E-10
12	6.9753E-10
12.1	7.01402E-10
12.2	7.07962E-10
12.3	7.11862E-10
12.4	7.158E-10
12.5	7.17758E-10
12.6	7.23832E-10
12.7	7.297E-10
12.8	7.33752E-10
12.9	7.3783E-10
13	7.4129E-10
13.1	7.47102E-10
13.2	7.51772E-10
13.3	7.5691E-10
13.4	7.61176E-10
13.5	7.67014E-10
13.6	7.72106E-10
13.7	7.7655E-10
13.8	7.79586E-10
13.9	7.85218E-10
14	7.9006E-10
14.1	7.9503E-10
14.2	7.98882E-10
14.3	8.04782E-10
14.4	8.09252E-10
14.5	8.13596E-10
14.6	8.1957E-10
14.7	8.23144E-10
14.8	8.27488E-10
14.9	8.333E-10
15	8.37394E-10
15.1	8.41458E-10
15.2	8.4708E-10
15.3	8.5206E-10
15.4	8.5731E-10
15.5	8.61304E-10
15.6	8.65614E-10
15.7	8.7116E-10
15.8	8.78276E-10
15.9	8.81282E-10
16	8.86164E-10
16.1	8.90506E-10
16.2	8.97624E-10
16.3	8.9957E-10
16.4	9.04258E-10
16.5	9.0867E-10
16.6	9.13884E-10
16.7	9.20046E-10
16.8	9.22264E-10
16.9	9.2837E-10
17	9.32022E-10
17.1	9.38902E-10
17.2	9.4317E-10
17.3	9.48642E-10
17.4	9.55016E-10
17.5	9.59564E-10
17.6	9.64414E-10
17.7	9.64678E-10
17.8	9.71132E-10
17.9	9.7678E-10
18	9.8956E-10
18.1	1.00252E-09
18.2	1.01156E-09
18.3	1.02074E-09
18.4	1.02796E-09
18.5	1.03502E-09
18.6	1.04322E-09
18.7	1.04916E-09
18.8	1.05642E-09
18.9	1.0621E-09
19	1.06968E-09
19.1	1.07744E-09
19.2	1.0829E-09
19.3	1.08754E-09
19.4	1.09406E-09
19.5	1.09974E-09
