BG_V	BG_I
0	-1.2849E-10
0.1	-1.1449E-10
0.2	-1.07422E-10
0.3	-9.8216E-11
0.4	-9.3246E-11
0.5	-8.7062E-11
0.6	-8.271E-11
0.7	-7.687E-11
0.8	-7.2704E-11
0.9	-6.735E-11
1	-6.2986E-11
1.1	-5.9854E-11
1.2	-5.4468E-11
1.3	-5.0508E-11
1.4	-4.5982E-11
1.5	-4.284E-11
1.6	-3.757E-11
1.7	-3.5858E-11
1.8	-2.9814E-11
1.9	-2.7444E-11
2	-2.4196E-11
2.1	-2.2E-11
2.2	-1.6264E-11
2.3	-1.2258E-11
2.4	-1.0716E-11
2.5	-7.566E-12
2.6	-3.908E-12
2.7	6.64E-13
2.8	2.922E-12
2.9	7.212E-12
3	8.708E-12
3.1	1.2216E-11
3.2	1.6596E-11
3.3	1.8788E-11
3.4	2.1278E-11
3.5	2.427E-11
3.6	2.7526E-11
3.7	3.221E-11
3.8	3.4194E-11
3.9	3.7688E-11
4	3.8472E-11
4.1	4.297E-11
4.2	4.6758E-11
4.3	4.7322E-11
4.4	5.1968E-11
4.5	5.3752E-11
4.6	5.6858E-11
4.7	5.8458E-11
4.8	6.2078E-11
4.9	6.4702E-11
5	6.9078E-11
5.1	7.1594E-11
5.2	7.4546E-11
5.3	7.7458E-11
5.4	7.9904E-11
5.5	8.1144E-11
5.6	8.4356E-11
5.7	8.8066E-11
5.8	8.9616E-11
5.9	9.4252E-11
6	9.7342E-11
6.1	9.6028E-11
6.2	1.01126E-10
6.3	1.03078E-10
6.4	1.05512E-10
6.5	1.09436E-10
6.6	1.1078E-10
6.7	1.13982E-10
6.8	1.17274E-10
6.9	1.1795E-10
7	1.21696E-10
7.1	1.24572E-10
7.2	1.26668E-10
7.3	1.29718E-10
7.4	1.33044E-10
7.5	1.3539E-10
7.6	1.37036E-10
7.7	1.3797E-10
7.8	1.4334E-10
7.9	1.44032E-10
8	1.46944E-10
8.1	1.5039E-10
8.2	1.51836E-10
8.3	1.54402E-10
8.4	1.563E-10
8.5	1.5781E-10
8.6	1.62328E-10
8.7	1.63126E-10
8.8	1.67324E-10
8.9	1.68424E-10
9	1.71666E-10
9.1	1.72218E-10
9.2	1.76648E-10
9.3	1.79026E-10
9.4	1.8129E-10
9.5	1.83188E-10
9.6	1.85302E-10
9.7	1.88446E-10
9.8	1.89676E-10
9.9	1.93166E-10
10	1.9445E-10
10.1	1.9668E-10
10.2	2.00244E-10
10.3	2.01476E-10
10.4	2.0529E-10
10.5	2.05742E-10
10.6	2.09022E-10
10.7	2.09314E-10
10.8	2.13236E-10
10.9	2.16374E-10
11	2.1701E-10
11.1	2.19792E-10
11.2	2.23036E-10
11.3	2.24958E-10
11.4	2.26654E-10
11.5	2.279E-10
11.6	2.31694E-10
11.7	2.31946E-10
11.8	2.3669E-10
11.9	2.37504E-10
12	2.39756E-10
12.1	2.43198E-10
12.2	2.4523E-10
12.3	2.49282E-10
12.4	2.48714E-10
12.5	2.50952E-10
12.6	2.53904E-10
12.7	2.57234E-10
12.8	2.59048E-10
12.9	2.60628E-10
13	2.63388E-10
13.1	2.64056E-10
13.2	2.66262E-10
13.3	2.68794E-10
13.4	2.71338E-10
13.5	2.72726E-10
13.6	2.75628E-10
13.7	2.78026E-10
13.8	2.81016E-10
13.9	2.81686E-10
14	2.83122E-10
14.1	2.8643E-10
14.2	2.8862E-10
14.3	2.89848E-10
14.4	2.92968E-10
14.5	2.94462E-10
14.6	2.96356E-10
14.7	2.9851E-10
14.8	3.0099E-10
14.9	3.0306E-10
15	3.04888E-10
15.1	3.06192E-10
15.2	3.09924E-10
15.3	3.13884E-10
15.4	3.12568E-10
15.5	3.1666E-10
15.6	3.18778E-10
15.7	3.20954E-10
15.8	3.22718E-10
15.9	3.24994E-10
16	3.25788E-10
16.1	3.2872E-10
16.2	3.30462E-10
16.3	3.33968E-10
16.4	3.3425E-10
16.5	3.35822E-10
16.6	3.38222E-10
16.7	3.42816E-10
16.8	3.42684E-10
16.9	3.46148E-10
17	3.48318E-10
17.1	3.50352E-10
17.2	3.5024E-10
17.3	3.53024E-10
17.4	3.54034E-10
17.5	3.57122E-10
17.6	3.56844E-10
17.7	3.6155E-10
17.8	3.62098E-10
17.9	3.66676E-10
18	3.67434E-10
18.1	3.68482E-10
18.2	3.70766E-10
18.3	3.73548E-10
18.4	3.76734E-10
18.5	3.7708E-10
18.6	3.80196E-10
18.7	3.80104E-10
18.8	3.8392E-10
18.9	3.86114E-10
19	3.88488E-10
19.1	3.90882E-10
19.2	3.9147E-10
19.3	3.93452E-10
19.4	3.95454E-10
19.5	3.96554E-10
19.6	3.99552E-10
19.7	4.01622E-10
19.8	4.04426E-10
19.9	4.06456E-10
20	4.06822E-10
20.1	4.11138E-10
20.2	4.11646E-10
20.3	4.13212E-10
20.4	4.1659E-10
20.5	4.18676E-10
20.6	4.19478E-10
20.7	4.2223E-10
20.8	4.22106E-10
20.9	4.25334E-10
21	4.28552E-10
21.1	4.29232E-10
21.2	4.30954E-10
21.3	4.33344E-10
21.4	4.34242E-10
21.5	4.37642E-10
21.6	4.39244E-10
21.7	4.41062E-10
21.8	4.42742E-10
21.9	4.4421E-10
22	4.48058E-10
22.1	4.48174E-10
22.2	4.514E-10
22.3	4.52468E-10
22.4	4.55418E-10
22.5	4.57268E-10
22.6	4.59578E-10
22.7	4.59624E-10
22.8	4.62672E-10
