BG_V	BG_I
0	-1.29586E-10
0.1	-1.1265E-10
0.2	-1.01928E-10
0.3	-9.0614E-11
0.4	-8.4164E-11
0.5	-7.488E-11
0.6	-6.788E-11
0.7	-6.1154E-11
0.8	-5.5486E-11
0.9	-5.0648E-11
1	-4.3066E-11
1.1	-3.6128E-11
1.2	-3.2424E-11
1.3	-2.6384E-11
1.4	-2.2046E-11
1.5	-1.7764E-11
1.6	-8.932E-12
1.7	-6.686E-12
1.8	-4.862E-12
1.9	2.486E-12
2	6.402E-12
2.1	1.2522E-11
2.2	1.5566E-11
2.3	2.145E-11
2.4	2.6194E-11
2.5	3.1052E-11
2.6	3.3472E-11
2.7	3.7678E-11
2.8	4.276E-11
2.9	4.6248E-11
3	5.244E-11
3.1	5.6E-11
3.2	6.0816E-11
3.3	6.3334E-11
3.4	6.8442E-11
3.5	7.329E-11
3.6	7.4426E-11
3.7	8.0616E-11
3.8	8.387E-11
3.9	8.6924E-11
4	9.0192E-11
4.1	9.4204E-11
4.2	9.69E-11
4.3	1.01086E-10
4.4	1.04E-10
4.5	1.07728E-10
4.6	1.13182E-10
4.7	1.1743E-10
4.8	1.20192E-10
4.9	1.24756E-10
5	1.2712E-10
5.1	1.31262E-10
5.2	1.34742E-10
5.3	1.38718E-10
5.4	1.42296E-10
5.5	1.48088E-10
5.6	1.49374E-10
5.7	1.51566E-10
5.8	1.56326E-10
5.9	1.58218E-10
6	1.62232E-10
6.1	1.66494E-10
6.2	1.68736E-10
6.3	1.73614E-10
6.4	1.77922E-10
6.5	1.81426E-10
6.6	1.83852E-10
6.7	1.88312E-10
6.8	1.90766E-10
6.9	1.91922E-10
7	1.95794E-10
7.1	2.0043E-10
7.2	2.01998E-10
7.3	2.05524E-10
7.4	2.10816E-10
7.5	2.12228E-10
7.6	2.17448E-10
7.7	2.2076E-10
7.8	2.2404E-10
7.9	2.26614E-10
8	2.31482E-10
8.1	2.34618E-10
8.2	2.35926E-10
8.3	2.38898E-10
8.4	2.42962E-10
8.5	2.44702E-10
8.6	2.4878E-10
8.7	2.53868E-10
8.8	2.56054E-10
8.9	2.59604E-10
9	2.6327E-10
9.1	2.66204E-10
9.2	2.68476E-10
9.3	2.72308E-10
9.4	2.76156E-10
9.5	2.77128E-10
9.6	2.82536E-10
9.7	2.85844E-10
9.8	2.8765E-10
9.9	2.90454E-10
10	2.94202E-10
10.1	2.9816E-10
10.2	2.9943E-10
10.3	3.05406E-10
10.4	3.07732E-10
10.5	3.10408E-10
10.6	3.1054E-10
10.7	3.14436E-10
10.8	3.1861E-10
10.9	3.22858E-10
11	3.23664E-10
11.1	3.28364E-10
11.2	3.30306E-10
11.3	3.3463E-10
11.4	3.39618E-10
11.5	3.41636E-10
11.6	3.43544E-10
11.7	3.47382E-10
11.8	3.50332E-10
11.9	3.54522E-10
12	3.57206E-10
12.1	3.5828E-10
12.2	3.63384E-10
12.3	3.66694E-10
12.4	3.68976E-10
12.5	3.71598E-10
12.6	3.76028E-10
12.7	3.78836E-10
12.8	3.8056E-10
12.9	3.84802E-10
13	3.88204E-10
13.1	3.91344E-10
13.2	3.94168E-10
13.3	3.97944E-10
13.4	4.0003E-10
13.5	4.01506E-10
13.6	4.06914E-10
13.7	4.09304E-10
13.8	4.11216E-10
13.9	4.14316E-10
14	4.16852E-10
14.1	4.20174E-10
14.2	4.24096E-10
14.3	4.27022E-10
14.4	4.2917E-10
14.5	4.31732E-10
14.6	4.33772E-10
14.7	4.39352E-10
14.8	4.41316E-10
14.9	4.45034E-10
15	4.47046E-10
15.1	4.51742E-10
15.2	4.53324E-10
15.3	4.56728E-10
15.4	4.60546E-10
15.5	4.62842E-10
15.6	4.65232E-10
15.7	4.68224E-10
15.8	4.69644E-10
15.9	4.74098E-10
16	4.75876E-10
16.1	4.78332E-10
16.2	4.83958E-10
16.3	4.85412E-10
16.4	4.89328E-10
16.5	4.9159E-10
16.6	4.95926E-10
16.7	4.9685E-10
16.8	5.00664E-10
16.9	5.05792E-10
17	5.07562E-10
17.1	5.10238E-10
17.2	5.13408E-10
17.3	5.16186E-10
17.4	5.17768E-10
17.5	5.20922E-10
17.6	5.24472E-10
17.7	5.27272E-10
17.8	5.31126E-10
17.9	5.33642E-10
18	5.37082E-10
18.1	5.40512E-10
18.2	5.42388E-10
18.3	5.46128E-10
18.4	5.45802E-10
18.5	5.49428E-10
18.6	5.53578E-10
18.7	5.55622E-10
18.8	5.59294E-10
18.9	5.61784E-10
19	5.65592E-10
19.1	5.67656E-10
19.2	5.71992E-10
19.3	5.7303E-10
19.4	5.78884E-10
19.5	5.78388E-10
19.6	5.82884E-10
19.7	5.85548E-10
19.8	5.89888E-10
19.9	5.90988E-10
20	5.93568E-10
20.1	5.97154E-10
20.2	5.99046E-10
20.3	6.03564E-10
20.4	6.0612E-10
20.5	6.08054E-10
20.6	6.144E-10
20.7	6.16274E-10
20.8	6.18978E-10
20.9	6.21502E-10
21	6.26022E-10
21.1	6.26118E-10
21.2	6.29856E-10
21.3	6.34062E-10
21.4	6.34392E-10
21.5	6.37574E-10
21.6	6.41348E-10
21.7	6.42848E-10
21.8	6.47954E-10
21.9	6.5048E-10
22	6.43394E-10
22.1	6.51188E-10
22.2	6.54692E-10
22.3	6.57948E-10
22.4	6.6171E-10
22.5	6.65774E-10
22.6	6.69762E-10
22.7	6.63606E-10
22.8	6.70196E-10
22.9	6.6774E-10
23	6.6747E-10
23.1	6.68308E-10
23.2	6.70544E-10
23.3	6.7283E-10
23.4	6.74116E-10
23.5	6.71922E-10
23.6	6.77808E-10
23.7	6.8218E-10
23.8	6.79368E-10
23.9	6.82326E-10
24	6.86486E-10
24.1	6.87702E-10
24.2	6.90304E-10
24.3	6.89956E-10
24.4	6.94376E-10
24.5	6.98146E-10
24.6	6.99478E-10
24.7	7.00914E-10
24.8	7.01116E-10
24.9	7.0656E-10
25	7.09204E-10
25.1	7.122E-10
25.2	7.12708E-10
25.3	7.15352E-10
25.4	7.2274E-10
25.5	7.2204E-10
25.6	7.21986E-10
25.7	7.25176E-10
25.8	7.30538E-10
25.9	7.2841E-10
26	7.36088E-10
26.1	7.34848E-10
26.2	7.3902E-10
26.3	7.40748E-10
26.4	7.451E-10
26.5	7.45446E-10
26.6	7.53544E-10
26.7	7.54338E-10
26.8	7.58328E-10
26.9	7.5868E-10
27	7.6332E-10
27.1	7.65112E-10
27.2	7.67584E-10
27.3	7.69424E-10
27.4	7.72912E-10
27.5	7.73984E-10
27.6	7.78796E-10
27.7	7.8041E-10
27.8	7.80342E-10
27.9	7.85732E-10
28	7.89684E-10
28.1	7.91522E-10
28.2	7.9236E-10
28.3	7.95936E-10
28.4	7.98706E-10
28.5	8.02086E-10
28.6	8.03542E-10
28.7	8.06184E-10
28.8	8.0964E-10
28.9	8.11876E-10
29	8.12212E-10
29.1	8.15632E-10
29.2	8.2034E-10
29.3	8.23232E-10
29.4	8.24652E-10
29.5	8.28232E-10
29.6	8.31358E-10
29.7	8.3284E-10
29.8	8.38206E-10
29.9	8.40268E-10
30	8.40758E-10
30.1	8.44008E-10
30.2	8.47524E-10
30.3	8.51924E-10
30.4	8.50638E-10
30.5	8.53478E-10
30.6	8.61108E-10
30.7	8.6326E-10
30.8	8.66094E-10
30.9	8.64852E-10
31	8.67198E-10
31.1	8.72948E-10
31.2	8.75674E-10
31.3	8.78996E-10
31.4	8.81724E-10
31.5	8.84176E-10
31.6	8.8567E-10
31.7	8.89938E-10
31.8	8.9024E-10
31.9	8.94018E-10
32	8.97536E-10
32.1	8.99092E-10
32.2	9.03618E-10
32.3	9.04484E-10
32.4	9.08938E-10
32.5	9.11078E-10
32.6	9.13916E-10
32.7	9.1603E-10
32.8	9.16684E-10
32.9	9.22782E-10
33	9.25552E-10
33.1	9.281E-10
33.2	9.31134E-10
33.3	9.33028E-10
33.4	9.36924E-10
33.5	9.39894E-10
33.6	9.44974E-10
33.7	9.42632E-10
33.8	9.48304E-10
33.9	9.54094E-10
34	9.53296E-10
