BG_V	BG_I
0	-9.213E-11
0.1	-7.5446E-11
0.2	-6.1416E-11
0.3	-5.1416E-11
0.4	-4.0702E-11
0.5	-3.163E-11
0.6	-2.3768E-11
0.7	-1.7582E-11
0.8	-6.942E-12
0.9	1.44E-13
1	7.18E-12
1.1	1.2708E-11
1.2	2.202E-11
1.3	2.5708E-11
1.4	3.2228E-11
1.5	3.9184E-11
1.6	4.5644E-11
1.7	4.9178E-11
1.8	5.545E-11
1.9	6.2546E-11
2	6.645E-11
2.1	7.1824E-11
2.2	7.5896E-11
2.3	8.2918E-11
2.4	8.7582E-11
2.5	9.3266E-11
2.6	9.7492E-11
2.7	1.0217E-10
2.8	1.08872E-10
2.9	1.11384E-10
3	1.14794E-10
3.1	1.21146E-10
3.2	1.27266E-10
3.3	1.29424E-10
3.4	1.36326E-10
3.5	1.39928E-10
3.6	1.4512E-10
3.7	1.49884E-10
3.8	1.53638E-10
3.9	1.58642E-10
4	1.61944E-10
4.1	1.65092E-10
4.2	1.7081E-10
4.3	1.74188E-10
4.4	1.77928E-10
4.5	1.82136E-10
4.6	1.86312E-10
4.7	1.90068E-10
4.8	1.93458E-10
4.9	1.99036E-10
5	2.03054E-10
5.1	2.06394E-10
5.2	2.10834E-10
5.3	2.15338E-10
5.4	2.17474E-10
5.5	2.2337E-10
5.6	2.2816E-10
5.7	2.31252E-10
5.8	2.3441E-10
5.9	2.37764E-10
6	2.407E-10
6.1	2.45796E-10
6.2	2.49256E-10
6.3	2.53206E-10
6.4	2.56494E-10
6.5	2.6099E-10
6.6	2.64818E-10
6.7	2.66634E-10
6.8	2.72064E-10
6.9	2.75994E-10
7	2.78728E-10
7.1	2.82756E-10
7.2	2.8514E-10
7.3	2.87576E-10
7.4	2.92778E-10
7.5	2.97626E-10
7.6	3.00586E-10
7.7	3.03804E-10
7.8	3.06852E-10
7.9	3.10678E-10
8	3.14624E-10
8.1	3.17164E-10
8.2	3.20466E-10
8.3	3.26196E-10
8.4	3.27948E-10
8.5	3.3326E-10
8.6	3.3448E-10
8.7	3.3799E-10
8.8	3.41402E-10
8.9	3.45638E-10
9	3.497E-10
9.1	3.52592E-10
9.2	3.57872E-10
9.3	3.59166E-10
9.4	3.62498E-10
9.5	3.67234E-10
9.6	3.69156E-10
9.7	3.71818E-10
9.8	3.75882E-10
9.9	3.80304E-10
10	3.8341E-10
10.1	3.87064E-10
10.2	3.90406E-10
10.3	3.94156E-10
10.4	3.97236E-10
10.5	4.0074E-10
10.6	4.04048E-10
10.7	4.0663E-10
10.8	4.0835E-10
