BG_V	BG_I
0	-1.6216E-11
0.1	-1.4276E-11
0.2	-9.598E-12
0.3	-6.442E-12
0.4	-4.53E-12
0.5	-1.426E-12
0.6	-8.92E-13
0.7	1.34E-12
0.8	3.55E-12
0.9	4.766E-12
1	6.874E-12
1.1	7.524E-12
1.2	9.032E-12
1.3	1.1948E-11
1.4	1.2746E-11
1.5	1.3494E-11
1.6	1.5354E-11
1.7	1.7042E-11
1.8	1.8042E-11
1.9	1.8808E-11
2	2.0304E-11
2.1	2.1914E-11
2.2	2.2714E-11
2.3	2.561E-11
2.4	2.5654E-11
2.5	2.6262E-11
2.6	2.7208E-11
2.7	2.9292E-11
2.8	2.9942E-11
2.9	3.115E-11
3	3.2322E-11
3.1	3.3364E-11
3.2	3.368E-11
3.3	3.527E-11
3.4	3.6044E-11
3.5	3.7124E-11
3.6	3.859E-11
3.7	3.8906E-11
3.8	3.943E-11
3.9	4.0134E-11
4	4.1062E-11
4.1	4.249E-11
4.2	4.335E-11
4.3	4.4278E-11
4.4	4.4868E-11
4.5	4.679E-11
4.6	4.8298E-11
4.7	4.8234E-11
4.8	4.7772E-11
4.9	5.0464E-11
5	5.0406E-11
5.1	5.0572E-11
5.2	5.1718E-11
5.3	5.2294E-11
5.4	5.3644E-11
5.5	5.5636E-11
5.6	5.5634E-11
5.7	5.6976E-11
5.8	5.8022E-11
5.9	5.8076E-11
6	5.8308E-11
6.1	6.023E-11
6.2	5.9876E-11
6.3	5.983E-11
6.4	6.2696E-11
6.5	6.2506E-11
6.6	6.4294E-11
6.7	6.4588E-11
6.8	6.5344E-11
6.9	6.7002E-11
7	6.623E-11
7.1	6.6912E-11
7.2	6.7852E-11
7.3	6.9336E-11
7.4	6.9916E-11
7.5	7.0818E-11
7.6	7.1968E-11
7.7	7.1688E-11
7.8	7.4242E-11
7.9	7.4956E-11
8	7.4978E-11
8.1	7.4904E-11
8.2	7.7218E-11
8.3	7.6114E-11
8.4	7.7636E-11
8.5	7.754E-11
8.6	7.9058E-11
8.7	7.9254E-11
8.8	8.0228E-11
8.9	8.2174E-11
9	8.2038E-11
9.1	8.3086E-11
9.2	8.3076E-11
9.3	8.5242E-11
9.4	8.4266E-11
9.5	8.6422E-11
9.6	8.6214E-11
9.7	8.6456E-11
9.8	8.8582E-11
9.9	8.826E-11
10	8.9678E-11
10.1	8.9656E-11
10.2	8.9366E-11
10.3	8.9448E-11
10.4	9.0486E-11
10.5	9.1794E-11
10.6	9.1884E-11
10.7	9.3678E-11
10.8	9.5088E-11
10.9	9.4926E-11
11	9.632E-11
11.1	9.5686E-11
11.2	9.748E-11
