BG_V	BG_I
0	-5.9614E-11
0.1	-3.936E-11
0.2	-2.6958E-11
0.3	-1.5038E-11
0.4	-6.264E-12
0.5	2.106E-12
0.6	1.0122E-11
0.7	1.7758E-11
0.8	2.6378E-11
0.9	3.3808E-11
1	3.963E-11
1.1	4.6684E-11
1.2	5.2394E-11
1.3	5.9106E-11
1.4	6.4498E-11
1.5	6.8212E-11
1.6	7.7524E-11
1.7	8.2138E-11
1.8	8.733E-11
1.9	9.167E-11
2	9.6574E-11
2.1	1.03456E-10
2.2	1.08272E-10
2.3	1.1455E-10
2.4	1.18648E-10
2.5	1.2303E-10
2.6	1.29784E-10
2.7	1.32826E-10
2.8	1.37012E-10
2.9	1.42292E-10
3	1.47924E-10
3.1	1.53234E-10
3.2	1.56764E-10
3.3	1.62628E-10
3.4	1.65712E-10
3.5	1.7112E-10
3.6	1.7683E-10
3.7	1.8117E-10
3.8	1.85026E-10
3.9	1.9031E-10
4	1.95126E-10
4.1	1.9828E-10
4.2	2.0288E-10
4.3	2.07308E-10
4.4	2.13676E-10
4.5	2.1548E-10
4.6	2.22258E-10
4.7	2.2371E-10
4.8	2.29828E-10
4.9	2.34566E-10
5	2.39892E-10
5.1	2.44508E-10
5.2	2.46038E-10
5.3	2.51238E-10
5.4	2.55412E-10
5.5	2.60404E-10
5.6	2.63536E-10
5.7	2.66588E-10
5.8	2.71432E-10
5.9	2.7573E-10
6	2.7892E-10
6.1	2.84086E-10
6.2	2.88992E-10
6.3	2.94008E-10
6.4	2.95776E-10
6.5	3.007E-10
6.6	3.0501E-10
6.7	3.09254E-10
6.8	3.12428E-10
6.9	3.16534E-10
7	3.20714E-10
7.1	3.24084E-10
7.2	3.29146E-10
7.3	3.3345E-10
7.4	3.36498E-10
7.5	3.41586E-10
7.6	3.45284E-10
7.7	3.48176E-10
7.8	3.53174E-10
7.9	3.57162E-10
8	3.6102E-10
8.1	3.6475E-10
8.2	3.68276E-10
8.3	3.72442E-10
8.4	3.75018E-10
8.5	3.79364E-10
8.6	3.83914E-10
8.7	3.87006E-10
8.8	3.92942E-10
8.9	3.97338E-10
9	4.00986E-10
9.1	4.03212E-10
9.2	4.0968E-10
9.3	4.10934E-10
9.4	4.16666E-10
9.5	4.19014E-10
9.6	4.23288E-10
9.7	4.27558E-10
9.8	4.29654E-10
9.9	4.3539E-10
10	4.38764E-10
10.1	4.42312E-10
10.2	4.45406E-10
10.3	4.53614E-10
10.4	4.56392E-10
10.5	4.59054E-10
10.6	4.61192E-10
10.7	4.63734E-10
10.8	4.691E-10
10.9	4.71786E-10
11	4.77742E-10
11.1	4.80534E-10
11.2	4.84848E-10
11.3	4.88282E-10
11.4	4.92258E-10
11.5	4.96772E-10
11.6	5.00722E-10
11.7	5.02032E-10
11.8	5.06772E-10
11.9	5.11996E-10
12	5.12548E-10
12.1	5.16986E-10
12.2	5.23616E-10
12.3	5.2468E-10
12.4	5.29222E-10
12.5	5.34144E-10
12.6	5.3769E-10
12.7	5.39354E-10
12.8	5.4382E-10
12.9	5.48132E-10
13	5.52882E-10
13.1	5.55286E-10
13.2	5.57814E-10
13.3	5.62542E-10
13.4	5.66876E-10
13.5	5.71076E-10
13.6	5.75946E-10
13.7	5.76736E-10
13.8	5.79002E-10
13.9	5.8515E-10
14	5.89188E-10
14.1	5.93398E-10
14.2	5.97028E-10
14.3	5.98834E-10
14.4	6.03872E-10
14.5	6.06538E-10
14.6	6.11696E-10
14.7	6.15076E-10
14.8	6.16972E-10
14.9	6.23932E-10
15	6.27146E-10
15.1	6.30018E-10
15.2	6.3369E-10
15.3	6.3692E-10
15.4	6.4014E-10
15.5	6.45052E-10
15.6	6.48378E-10
15.7	6.51852E-10
15.8	6.53934E-10
15.9	6.5894E-10
16	6.63588E-10
16.1	6.67576E-10
16.2	6.6543E-10
16.3	6.65876E-10
16.4	6.66878E-10
16.5	6.67104E-10
16.6	6.6933E-10
16.7	6.71562E-10
16.8	6.7384E-10
16.9	6.75424E-10
17	6.75306E-10
17.1	6.76716E-10
17.2	6.83856E-10
17.3	6.86252E-10
17.4	6.87238E-10
17.5	6.88788E-10
17.6	6.92054E-10
17.7	6.95712E-10
17.8	6.97032E-10
17.9	7.00266E-10
18	7.04504E-10
18.1	7.08512E-10
18.2	7.10274E-10
18.3	7.138E-10
18.4	7.16344E-10
18.5	7.19776E-10
18.6	7.22702E-10
18.7	7.23934E-10
18.8	7.29714E-10
18.9	7.33362E-10
19	7.38396E-10
19.1	7.39602E-10
19.2	7.43562E-10
19.3	7.45598E-10
19.4	7.4885E-10
19.5	7.52082E-10
19.6	7.5507E-10
19.7	7.58932E-10
19.8	7.64374E-10
19.9	7.65924E-10
20	7.6877E-10
20.1	7.72098E-10
20.2	7.78534E-10
