BG_V	BG_I
0	-4.1314E-11
0.1	-1.913E-11
0.2	-3.448E-12
0.3	1.1804E-11
0.4	2.6902E-11
0.5	3.673E-11
0.6	4.7628E-11
0.7	5.6916E-11
0.8	6.913E-11
0.9	7.62E-11
1	8.741E-11
1.1	9.421E-11
1.2	1.03276E-10
1.3	1.14118E-10
1.4	1.21246E-10
1.5	1.28436E-10
1.6	1.37424E-10
1.7	1.46174E-10
1.8	1.54472E-10
1.9	1.61532E-10
2	1.71262E-10
2.1	1.77114E-10
2.2	1.82524E-10
2.3	1.91384E-10
2.4	2.0001E-10
2.5	2.09602E-10
2.6	2.13934E-10
2.7	2.2212E-10
2.8	2.2765E-10
2.9	2.34636E-10
3	2.42512E-10
3.1	2.51624E-10
3.2	2.55914E-10
3.3	2.63704E-10
3.4	2.69308E-10
3.5	2.75336E-10
3.6	2.84508E-10
3.7	2.90354E-10
3.8	2.98852E-10
3.9	3.0251E-10
4	3.08346E-10
4.1	3.17606E-10
4.2	3.23832E-10
4.3	3.29252E-10
4.4	3.36522E-10
4.5	3.42678E-10
4.6	3.471E-10
4.7	3.55684E-10
4.8	3.60886E-10
4.9	3.68596E-10
5	3.75516E-10
5.1	3.80706E-10
5.2	3.89864E-10
5.3	3.93512E-10
5.4	4.01108E-10
5.5	4.06798E-10
5.6	4.13154E-10
5.7	4.16262E-10
5.8	4.24376E-10
5.9	4.33038E-10
6	4.38094E-10
6.1	4.44338E-10
6.2	4.50848E-10
6.3	4.5651E-10
6.4	4.62574E-10
6.5	4.6808E-10
6.6	4.76234E-10
6.7	4.81918E-10
6.8	4.87098E-10
6.9	4.92938E-10
7	4.99502E-10
7.1	5.0413E-10
7.2	5.09824E-10
7.3	5.1752E-10
7.4	5.235E-10
7.5	5.2854E-10
7.6	5.36E-10
7.7	5.41338E-10
7.8	5.48604E-10
7.9	5.53668E-10
8	5.58774E-10
8.1	5.65138E-10
8.2	5.71394E-10
8.3	5.76436E-10
8.4	5.84458E-10
8.5	5.89156E-10
8.6	5.93304E-10
8.7	5.99718E-10
8.8	6.06896E-10
8.9	6.1285E-10
9	6.18066E-10
9.1	6.25384E-10
9.2	6.2292E-10
9.3	6.2378E-10
9.4	6.30172E-10
9.5	6.31496E-10
9.6	6.34248E-10
9.7	6.374E-10
9.8	6.40556E-10
9.9	6.4537E-10
10	6.49912E-10
10.1	6.56346E-10
10.2	6.58412E-10
10.3	6.61522E-10
10.4	6.69952E-10
10.5	6.71092E-10
10.6	6.7639E-10
10.7	6.82436E-10
10.8	6.87932E-10
10.9	6.90844E-10
11	6.985E-10
11.1	7.02672E-10
11.2	7.07314E-10
11.3	7.12586E-10
11.4	7.1742E-10
11.5	7.22492E-10
11.6	7.26266E-10
11.7	7.35292E-10
11.8	7.39712E-10
11.9	7.42798E-10
12	7.48468E-10
12.1	7.5383E-10
12.2	7.58734E-10
12.3	7.6523E-10
12.4	7.72552E-10
12.5	7.75338E-10
12.6	7.82616E-10
12.7	7.886E-10
12.8	7.91756E-10
12.9	7.97884E-10
13	8.03342E-10
13.1	8.0781E-10
13.2	8.14826E-10
13.3	8.19578E-10
13.4	8.23162E-10
13.5	8.3069E-10
13.6	8.35844E-10
13.7	8.41094E-10
13.8	8.47714E-10
13.9	8.53178E-10
14	8.59336E-10
14.1	8.64766E-10
14.2	8.69194E-10
14.3	8.73372E-10
14.4	8.79036E-10
14.5	8.85206E-10
14.6	8.89384E-10
14.7	8.9602E-10
14.8	9.025E-10
14.9	9.06538E-10
15	9.121E-10
15.1	9.17946E-10
15.2	9.21942E-10
15.3	9.2955E-10
15.4	9.35312E-10
15.5	9.39898E-10
15.6	9.45768E-10
15.7	9.49718E-10
15.8	9.56134E-10
15.9	9.6008E-10
16	9.694E-10
16.1	9.7968E-10
16.2	9.8272E-10
16.3	9.9658E-10
16.4	1.00818E-09
16.5	1.01516E-09
16.6	1.02576E-09
16.7	1.0338E-09
16.8	1.04278E-09
16.9	1.05258E-09
17	1.06038E-09
17.1	1.06812E-09
17.2	1.07398E-09
17.3	1.08416E-09
17.4	1.08842E-09
17.5	1.0966E-09
17.6	1.10088E-09
17.7	1.10888E-09
17.8	1.11668E-09
17.9	1.12076E-09
18	1.12866E-09
18.1	1.13772E-09
18.2	1.14272E-09
18.3	1.1479E-09
18.4	1.15512E-09
18.5	1.16148E-09
18.6	1.16784E-09
18.7	1.17488E-09
18.8	1.18394E-09
18.9	1.1901E-09
19	1.19498E-09
19.1	1.1993E-09
19.2	1.2086E-09
19.3	1.21394E-09
19.4	1.22066E-09
19.5	1.2266E-09
19.6	1.23436E-09
19.7	1.23854E-09
19.8	1.24662E-09
19.9	1.2487E-09
20	1.25554E-09
20.1	1.26282E-09
20.2	1.26998E-09
20.3	1.27578E-09
20.4	1.28312E-09
20.5	1.28852E-09
20.6	1.29426E-09
20.7	1.29782E-09
20.8	1.3041E-09
20.9	1.31466E-09
21	1.31964E-09
21.1	1.3251E-09
21.2	1.331E-09
21.3	1.33534E-09
21.4	1.34322E-09
21.5	1.34806E-09
21.6	1.35288E-09
21.7	1.3607E-09
21.8	1.3669E-09
21.9	1.37248E-09
22	1.37982E-09
22.1	1.38406E-09
22.2	1.39154E-09
22.3	1.39632E-09
22.4	1.40108E-09
22.5	1.4093E-09
22.6	1.4161E-09
22.7	1.4215E-09
22.8	1.42294E-09
22.9	1.42936E-09
23	1.43736E-09
23.1	1.44244E-09
23.2	1.44926E-09
23.3	1.45508E-09
23.4	1.4607E-09
23.5	1.46726E-09
23.6	1.4718E-09
23.7	1.47938E-09
23.8	1.4862E-09
23.9	1.4919E-09
24	1.49802E-09
24.1	1.50198E-09
24.2	1.50888E-09
24.3	1.51702E-09
24.4	1.51892E-09
24.5	1.52608E-09
24.6	1.53104E-09
24.7	1.53866E-09
24.8	1.5428E-09
24.9	1.5491E-09
25	1.55646E-09
25.1	1.5614E-09
25.2	1.567E-09
25.3	1.57268E-09
25.4	1.57928E-09
25.5	1.58792E-09
25.6	1.59016E-09
25.7	1.5969E-09
25.8	1.60216E-09
25.9	1.60858E-09
26	1.61606E-09
26.1	1.62026E-09
26.2	1.6258E-09
26.3	1.63162E-09
26.4	1.63786E-09
26.5	1.64238E-09
26.6	1.648E-09
26.7	1.65354E-09
26.8	1.6614E-09
26.9	1.66658E-09
27	1.67124E-09
27.1	1.68102E-09
27.2	1.68546E-09
27.3	1.69014E-09
27.4	1.69464E-09
27.5	1.70284E-09
27.6	1.70926E-09
27.7	1.71282E-09
27.8	1.7181E-09
27.9	1.72682E-09
28	1.72976E-09
28.1	1.73564E-09
28.2	1.7431E-09
28.3	1.7491E-09
28.4	1.754E-09
28.5	1.7612E-09
28.6	1.76422E-09
28.7	1.77058E-09
28.8	1.7771E-09
28.9	1.78336E-09
29	1.78794E-09
29.1	1.79542E-09
29.2	1.80364E-09
29.3	1.80914E-09
29.4	1.81296E-09
29.5	1.81682E-09
29.6	1.82198E-09
29.7	1.83048E-09
29.8	1.83752E-09
29.9	1.84008E-09
30	1.8487E-09
30.1	1.85444E-09
30.2	1.85946E-09
30.3	1.86592E-09
30.4	1.87116E-09
30.5	1.8783E-09
30.6	1.88542E-09
30.7	1.88822E-09
30.8	1.89268E-09
30.9	1.90058E-09
31	1.90808E-09
31.1	1.91014E-09
31.2	1.9181E-09
31.3	1.9221E-09
31.4	1.93074E-09
31.5	1.93482E-09
31.6	1.93926E-09
31.7	1.9465E-09
31.8	1.95388E-09
31.9	1.95708E-09
32	1.9642E-09
32.1	1.9718E-09
32.2	1.97664E-09
32.3	1.98052E-09
32.4	1.98888E-09
32.5	1.99306E-09
32.6	2.00054E-09
32.7	2.00494E-09
32.8	2.00938E-09
32.9	2.01636E-09
33	2.02168E-09
33.1	2.02754E-09
33.2	2.03336E-09
33.3	2.039E-09
33.4	2.04564E-09
33.5	2.05188E-09
33.6	2.05688E-09
33.7	2.06426E-09
33.8	2.07104E-09
33.9	2.07532E-09
34	2.07826E-09
34.1	2.0858E-09
34.2	2.09202E-09
34.3	2.09888E-09
34.4	2.10192E-09
34.5	2.10824E-09
34.6	2.11604E-09
34.7	2.12152E-09
34.8	2.12782E-09
34.9	2.13088E-09
35	2.13702E-09
35.1	2.143E-09
35.2	2.1487E-09
35.3	2.15378E-09
35.4	2.16326E-09
35.5	2.16864E-09
35.6	2.17144E-09
35.7	2.17712E-09
35.8	2.18322E-09
35.9	2.18808E-09
36	2.1961E-09
36.1	2.2008E-09
36.2	2.20686E-09
36.3	2.21304E-09
36.4	2.21774E-09
36.5	2.22372E-09
36.6	2.2277E-09
36.7	2.23516E-09
36.8	2.24198E-09
36.9	2.24586E-09
37	2.25476E-09
37.1	2.25894E-09
37.2	2.26558E-09
37.3	2.27E-09
37.4	2.27658E-09
37.5	2.2826E-09
37.6	2.28658E-09
37.7	2.2928E-09
37.8	2.29962E-09
37.9	2.30486E-09
38	2.31222E-09
38.1	2.31626E-09
38.2	2.32176E-09
38.3	2.32822E-09
38.4	2.33584E-09
38.5	2.33904E-09
38.6	2.34448E-09
38.7	2.35316E-09
38.8	2.3585E-09
38.9	2.36142E-09
39	2.3684E-09
39.1	2.37454E-09
39.2	2.38078E-09
39.3	2.38542E-09
39.4	2.3911E-09
39.5	2.3989E-09
39.6	2.4038E-09
39.7	2.40992E-09
39.8	2.41344E-09
39.9	2.42136E-09
40	2.42826E-09
40.1	2.43008E-09
40.2	2.43832E-09
40.3	2.44096E-09
40.4	2.44992E-09
40.5	2.4541E-09
40.6	2.46232E-09
40.7	2.4687E-09
40.8	2.47334E-09
40.9	2.4808E-09
41	2.48454E-09
41.1	2.48974E-09
41.2	2.4968E-09
41.3	2.5033E-09
41.4	2.50624E-09
41.5	2.5133E-09
41.6	2.51914E-09
41.7	2.52516E-09
41.8	2.53262E-09
41.9	2.53658E-09
42	2.54444E-09
42.1	2.55326E-09
42.2	2.55274E-09
42.3	2.5583E-09
42.4	2.5652E-09
42.5	2.57098E-09
42.6	2.57718E-09
42.7	2.58098E-09
42.8	2.58616E-09
42.9	2.59522E-09
43	2.6001E-09
43.1	2.6048E-09
43.2	2.61198E-09
43.3	2.61706E-09
43.4	2.62238E-09
43.5	2.63026E-09
43.6	2.63404E-09
43.7	2.64158E-09
43.8	2.6457E-09
43.9	2.65534E-09
44	2.6564E-09
44.1	2.66544E-09
44.2	2.67036E-09
44.3	2.6755E-09
44.4	2.682E-09
44.5	2.68856E-09
44.6	2.69238E-09
44.7	2.70082E-09
44.8	2.70266E-09
44.9	2.7134E-09
45	2.7199E-09
45.1	2.72734E-09
45.2	2.73208E-09
45.3	2.73854E-09
45.4	2.74562E-09
45.5	2.7517E-09
45.6	2.75448E-09
45.7	2.76302E-09
45.8	2.77004E-09
45.9	2.7743E-09
46	2.77996E-09
46.1	2.78424E-09
46.2	2.79374E-09
46.3	2.79964E-09
46.4	2.80442E-09
46.5	2.81254E-09
46.6	2.82002E-09
46.7	2.82396E-09
46.8	2.82886E-09
46.9	2.83482E-09
47	2.84186E-09
47.1	2.84882E-09
47.2	2.85462E-09
47.3	2.85726E-09
47.4	2.86556E-09
47.5	2.87138E-09
47.6	2.8775E-09
47.7	2.88302E-09
47.8	2.88982E-09
47.9	2.89572E-09
48	2.8986E-09
48.1	2.90622E-09
48.2	2.91272E-09
48.3	2.91772E-09
48.4	2.92464E-09
48.5	2.92922E-09
48.6	2.93568E-09
48.7	2.9411E-09
48.8	2.94706E-09
48.9	2.94934E-09
49	2.95768E-09
49.1	2.96772E-09
49.2	2.97166E-09
49.3	2.97604E-09
49.4	2.98266E-09
49.5	2.98472E-09
49.6	2.99466E-09
49.7	3.00176E-09
49.8	3.0086E-09
49.9	3.01354E-09
50	3.01742E-09
50.1	3.02116E-09
50.2	3.03022E-09
50.3	3.03574E-09
50.4	3.043E-09
50.5	3.05034E-09
50.6	3.05666E-09
50.7	3.06422E-09
50.8	3.06608E-09
50.9	3.07174E-09
51	3.07868E-09
51.1	3.08508E-09
51.2	3.09074E-09
51.3	3.09882E-09
51.4	3.10484E-09
51.5	3.10874E-09
51.6	3.1132E-09
51.7	3.11926E-09
51.8	3.12692E-09
51.9	3.13216E-09
52	3.13956E-09
52.1	3.14458E-09
52.2	3.15058E-09
52.3	3.15544E-09
52.4	3.16426E-09
52.5	3.16736E-09
52.6	3.17496E-09
52.7	3.18058E-09
52.8	3.1865E-09
52.9	3.1949E-09
53	3.20136E-09
53.1	3.20366E-09
53.2	3.21002E-09
53.3	3.2171E-09
53.4	3.22308E-09
53.5	3.23138E-09
53.6	3.23516E-09
53.7	3.24092E-09
53.8	3.24734E-09
53.9	3.253E-09
54	3.2551E-09
54.1	3.26422E-09
54.2	3.26836E-09
54.3	3.27806E-09
54.4	3.28272E-09
54.5	3.28662E-09
54.6	3.29516E-09
54.7	3.29658E-09
54.8	3.30472E-09
54.9	3.31262E-09
55	3.32188E-09
55.1	3.32394E-09
55.2	3.32764E-09
55.3	3.33428E-09
55.4	3.34092E-09
55.5	3.34862E-09
55.6	3.35444E-09
55.7	3.37152E-09
55.8	3.3775E-09
55.9	3.39096E-09
56	3.403E-09
56.1	3.40936E-09
56.2	3.41864E-09
56.3	3.42738E-09
56.4	3.43276E-09
56.5	3.4418E-09
56.6	3.44734E-09
56.7	3.45246E-09
56.8	3.46036E-09
56.9	3.46668E-09
57	3.4708E-09
57.1	3.47972E-09
57.2	3.4838E-09
57.3	3.491E-09
57.4	3.4983E-09
57.5	3.50438E-09
57.6	3.50678E-09
57.7	3.51744E-09
57.8	3.51918E-09
57.9	3.52576E-09
58	3.53318E-09
58.1	3.53722E-09
58.2	3.54506E-09
58.3	3.55056E-09
58.4	3.55486E-09
58.5	3.5631E-09
58.6	3.56796E-09
58.7	3.5749E-09
58.8	3.58286E-09
58.9	3.58722E-09
59	3.5956E-09
59.1	3.59774E-09
59.2	3.60488E-09
59.3	3.60844E-09
59.4	3.61976E-09
59.5	3.6218E-09
59.6	3.63052E-09
59.7	3.63672E-09
59.8	3.64158E-09
59.9	3.64816E-09
60	3.65556E-09
60.1	3.65952E-09
60.2	3.66646E-09
60.3	3.66796E-09
60.4	3.67584E-09
60.5	3.68388E-09
60.6	3.6908E-09
60.7	3.69326E-09
