BG_V	BG_I
0	-1.6102E-11
0.1	-4.01E-12
0.2	3.11E-12
0.3	1.0026E-11
0.4	1.4908E-11
0.5	2.1536E-11
0.6	2.5432E-11
0.7	3.1424E-11
0.8	3.3188E-11
0.9	3.7302E-11
1	4.1196E-11
1.1	4.549E-11
1.2	4.8162E-11
1.3	5.0536E-11
1.4	5.4362E-11
1.5	5.8834E-11
1.6	6.0462E-11
1.7	6.2462E-11
1.8	6.6964E-11
1.9	6.9922E-11
2	7.1988E-11
2.1	7.4978E-11
2.2	7.8684E-11
2.3	8.1402E-11
2.4	8.2852E-11
2.5	8.6282E-11
2.6	8.843E-11
2.7	9.127E-11
2.8	9.3538E-11
2.9	9.7282E-11
3	9.7536E-11
3.1	1.01452E-10
3.2	1.04668E-10
3.3	1.04216E-10
3.4	1.08282E-10
3.5	1.1076E-10
3.6	1.12356E-10
3.7	1.1562E-10
3.8	1.2113E-10
3.9	1.20576E-10
4	1.25266E-10
4.1	1.24406E-10
4.2	1.25216E-10
4.3	1.29682E-10
4.4	1.35142E-10
4.5	1.32942E-10
4.6	1.35696E-10
4.7	1.36728E-10
4.8	1.40888E-10
4.9	1.44006E-10
5	1.4552E-10
5.1	1.47838E-10
5.2	1.48868E-10
5.3	1.51572E-10
5.4	1.54434E-10
5.5	1.5697E-10
5.6	1.5804E-10
5.7	1.59494E-10
5.8	1.60744E-10
5.9	1.64584E-10
6	1.68178E-10
6.1	1.68902E-10
6.2	1.71478E-10
6.3	1.73346E-10
6.4	1.75614E-10
6.5	1.77984E-10
6.6	1.79054E-10
6.7	1.8102E-10
6.8	1.8395E-10
6.9	1.85186E-10
7	1.8556E-10
7.1	1.89334E-10
7.2	1.91108E-10
7.3	1.93906E-10
7.4	1.94894E-10
7.5	1.98764E-10
7.6	1.9883E-10
7.7	2.02214E-10
7.8	2.04706E-10
7.9	2.05688E-10
8	2.06756E-10
8.1	2.09226E-10
8.2	2.12138E-10
8.3	2.14734E-10
8.4	2.16362E-10
8.5	2.16368E-10
8.6	2.18206E-10
8.7	2.21598E-10
8.8	2.22446E-10
8.9	2.26688E-10
9	2.27144E-10
9.1	2.28558E-10
9.2	2.32164E-10
9.3	2.33248E-10
9.4	2.35352E-10
9.5	2.37888E-10
9.6	2.39438E-10
9.7	2.40044E-10
9.8	2.41402E-10
9.9	2.45948E-10
10	2.46784E-10
10.1	2.48404E-10
10.2	2.50376E-10
10.3	2.51756E-10
10.4	2.53812E-10
10.5	2.56202E-10
10.6	2.55776E-10
10.7	2.599E-10
10.8	2.6068E-10
10.9	2.62918E-10
11	2.65584E-10
11.1	2.67814E-10
11.2	2.69552E-10
11.3	2.70262E-10
11.4	2.74512E-10
11.5	2.76978E-10
11.6	2.76564E-10
11.7	2.80472E-10
11.8	2.81578E-10
11.9	2.83348E-10
12	2.84656E-10
12.1	2.8767E-10
12.2	2.88236E-10
12.3	2.8971E-10
12.4	2.91464E-10
12.5	2.92956E-10
12.6	2.94916E-10
12.7	2.96166E-10
12.8	2.99494E-10
12.9	3.0138E-10
13	3.0327E-10
13.1	3.05792E-10
13.2	3.05074E-10
13.3	3.0965E-10
13.4	3.10308E-10
13.5	3.12638E-10
13.6	3.14446E-10
13.7	3.17062E-10
13.8	3.19252E-10
13.9	3.20456E-10
14	3.21864E-10
14.1	3.22834E-10
14.2	3.25184E-10
14.3	3.27254E-10
14.4	3.28976E-10
14.5	3.30648E-10
14.6	3.32756E-10
14.7	3.34912E-10
14.8	3.3795E-10
14.9	3.39042E-10
15	3.4E-10
15.1	3.425E-10
15.2	3.43846E-10
15.3	3.45538E-10
15.4	3.47858E-10
15.5	3.49696E-10
15.6	3.50592E-10
15.7	3.52002E-10
15.8	3.54462E-10
15.9	3.5445E-10
16	3.57682E-10
16.1	3.62162E-10
16.2	3.62782E-10
16.3	3.6519E-10
16.4	3.65762E-10
16.5	3.68352E-10
16.6	3.70948E-10
16.7	3.71406E-10
16.8	3.7358E-10
16.9	3.7901E-10
17	3.77282E-10
17.1	3.78122E-10
17.2	3.80476E-10
17.3	3.79924E-10
17.4	3.84658E-10
17.5	3.85806E-10
17.6	3.85496E-10
17.7	3.91424E-10
17.8	3.92098E-10
17.9	3.92244E-10
18	3.96072E-10
18.1	4.00286E-10
18.2	3.9841E-10
18.3	4.01138E-10
18.4	4.0414E-10
18.5	4.03646E-10
