BG_V	BG_I
0	-3.1898E-11
0.1	-1.809E-11
0.2	-9.242E-12
0.3	-4.38E-13
0.4	7.858E-12
0.5	1.2806E-11
0.6	1.795E-11
0.7	2.487E-11
0.8	2.9538E-11
0.9	3.4504E-11
1	4.1506E-11
1.1	4.6278E-11
1.2	4.9948E-11
1.3	5.454E-11
1.4	5.8304E-11
1.5	6.4792E-11
1.6	6.8056E-11
1.7	7.321E-11
1.8	7.5252E-11
1.9	8.0862E-11
2	8.3886E-11
2.1	8.8722E-11
2.2	9.137E-11
2.3	9.5374E-11
2.4	9.9966E-11
2.5	1.03942E-10
2.6	1.07124E-10
2.7	1.0959E-10
2.8	1.13922E-10
2.9	1.1872E-10
3	1.22112E-10
3.1	1.24582E-10
3.2	1.2838E-10
3.3	1.3296E-10
3.4	1.35078E-10
3.5	1.39272E-10
3.6	1.43836E-10
3.7	1.47032E-10
3.8	1.50326E-10
3.9	1.53106E-10
4	1.5692E-10
4.1	1.5852E-10
4.2	1.64308E-10
4.3	1.66714E-10
4.4	1.69204E-10
4.5	1.71824E-10
4.6	1.7649E-10
4.7	1.789E-10
4.8	1.82174E-10
4.9	1.8466E-10
5	1.88638E-10
5.1	1.91922E-10
5.2	1.94644E-10
5.3	1.97136E-10
5.4	2.00826E-10
5.5	2.03838E-10
5.6	2.07292E-10
5.7	2.12328E-10
5.8	2.13012E-10
5.9	2.16524E-10
6	2.21326E-10
6.1	2.21772E-10
6.2	2.27794E-10
6.3	2.28638E-10
6.4	2.3146E-10
6.5	2.34336E-10
6.6	2.36178E-10
6.7	2.40938E-10
6.8	2.44846E-10
6.9	2.47198E-10
7	2.47186E-10
7.1	2.52424E-10
7.2	2.5397E-10
7.3	2.57234E-10
7.4	2.62032E-10
7.5	2.64858E-10
7.6	2.66988E-10
7.7	2.69242E-10
7.8	2.74216E-10
7.9	2.76464E-10
8	2.78904E-10
8.1	5.44448E-10
8.2	4.00696E-10
8.3	3.24722E-10
8.4	4.49068E-10
8.5	3.73856E-10
8.6	3.90886E-10
8.7	3.93252E-10
8.8	3.67754E-10
8.9	4.06824E-10
9	3.87612E-10
9.1	3.8957E-10
9.2	4.07946E-10
9.3	4.0053E-10
9.4	3.89006E-10
9.5	3.91482E-10
9.6	4.03442E-10
9.7	4.2338E-10
9.8	3.86922E-10
9.9	4.06138E-10
10	4.14778E-10
10.1	3.69938E-10
10.2	4.30644E-10
10.3	3.9683E-10
10.4	4.16216E-10
10.5	4.2157E-10
10.6	4.47896E-10
10.7	4.69876E-10
10.8	4.26844E-10
10.9	4.28878E-10
11	4.3811E-10
11.1	4.37274E-10
11.2	4.35162E-10
11.3	4.3074E-10
11.4	4.67722E-10
11.5	4.70258E-10
11.6	4.57984E-10
11.7	4.74012E-10
11.8	4.66248E-10
11.9	4.59034E-10
12	4.76328E-10
12.1	4.86044E-10
12.2	4.81404E-10
12.3	4.90962E-10
12.4	4.81976E-10
12.5	4.93538E-10
12.6	4.82298E-10
12.7	4.83132E-10
12.8	4.96266E-10
12.9	4.99822E-10
13	4.85822E-10
13.1	4.88E-10
13.2	4.89266E-10
13.3	4.9829E-10
13.4	5.20094E-10
13.5	1.0756E-09
13.6	7.5511E-10
13.7	6.52924E-10
13.8	6.37038E-10
13.9	6.44746E-10
14	6.4504E-10
14.1	6.14334E-10
14.2	6.58756E-10
14.3	6.25554E-10
14.4	6.42824E-10
14.5	6.28026E-10
14.6	6.1939E-10
14.7	6.38256E-10
14.8	6.45394E-10
14.9	6.53212E-10
15	6.49536E-10
15.1	6.75E-10
15.2	6.53784E-10
15.3	6.70042E-10
15.4	6.80114E-10
15.5	6.5867E-10
15.6	7.12808E-10
15.7	6.65688E-10
15.8	6.9879E-10
15.9	6.71632E-10
16	6.6903E-10
16.1	6.70228E-10
16.2	6.25944E-10
16.3	6.28438E-10
16.4	6.92756E-10
16.5	6.87644E-10
16.6	7.0223E-10
16.7	6.92678E-10
16.8	6.92724E-10
16.9	7.4488E-10
17	7.01528E-10
17.1	6.94682E-10
17.2	6.60282E-10
17.3	7.67506E-10
17.4	7.28746E-10
17.5	7.12608E-10
17.6	7.0928E-10
17.7	7.23742E-10
17.8	7.65496E-10
17.9	6.99172E-10
18	6.7552E-10
18.1	7.35906E-10
