BG_V	BG_I
0	-1.01128E-10
0.1	-8.6484E-11
0.2	-7.5802E-11
0.3	-6.784E-11
0.4	-5.8714E-11
0.5	-4.957E-11
0.6	-4.3386E-11
0.7	-3.5702E-11
0.8	-3.1746E-11
0.9	-2.5116E-11
1	-1.6906E-11
1.1	-1.0632E-11
1.2	-5.274E-12
1.3	-4.56E-13
1.4	6.726E-12
1.5	1.0726E-11
1.6	1.7112E-11
1.7	2.1826E-11
1.8	2.5444E-11
1.9	3.1266E-11
2	3.6608E-11
2.1	4.2486E-11
2.2	4.8304E-11
2.3	5.0748E-11
2.4	5.7102E-11
2.5	6.0372E-11
2.6	7.382E-11
2.7	1.09686E-10
2.8	1.26022E-10
2.9	9.1848E-11
3	1.26046E-10
3.1	9.7094E-11
3.2	2.05002E-10
3.3	1.03796E-10
3.4	1.03272E-10
3.5	1.0766E-10
3.6	1.13194E-10
3.7	3.01874E-10
3.8	1.27928E-10
3.9	1.4859E-10
4	1.97028E-10
4.1	1.43966E-10
4.2	1.64972E-10
4.3	1.82566E-10
4.4	1.95992E-10
4.5	1.74582E-10
4.6	1.92538E-10
4.7	1.86256E-10
4.8	1.82302E-10
4.9	1.94266E-10
5	2.1866E-10
5.1	2.3103E-10
5.2	2.3409E-10
5.3	2.5461E-10
5.4	2.25816E-10
5.5	2.40276E-10
5.6	2.02696E-10
5.7	2.45E-10
5.8	2.3925E-10
5.9	2.55646E-10
6	2.47068E-10
6.1	2.61852E-10
6.2	2.69556E-10
6.3	2.5424E-10
6.4	3.09344E-10
6.5	2.45054E-10
6.6	2.88056E-10
6.7	2.52272E-10
6.8	2.73776E-10
6.9	2.89836E-10
7	2.97442E-10
7.1	3.2195E-10
7.2	3.24622E-10
7.3	3.09958E-10
7.4	3.41032E-10
7.5	3.07296E-10
7.6	3.13034E-10
7.7	3.33126E-10
7.8	3.2338E-10
7.9	3.41982E-10
8	3.50712E-10
8.1	3.629E-10
8.2	3.51162E-10
8.3	3.3932E-10
8.4	3.60034E-10
8.5	3.51894E-10
8.6	3.85572E-10
8.7	3.75334E-10
8.8	3.80484E-10
8.9	3.63044E-10
9	3.54996E-10
9.1	3.74278E-10
9.2	4.03914E-10
9.3	3.87482E-10
9.4	3.75026E-10
9.5	4.00282E-10
9.6	4.21104E-10
9.7	4.0928E-10
9.8	3.88682E-10
9.9	4.28124E-10
10	4.16524E-10
10.1	4.58498E-10
10.2	4.31582E-10
10.3	4.53312E-10
10.4	4.27832E-10
10.5	4.1958E-10
10.6	4.41066E-10
10.7	4.93174E-10
10.8	4.39598E-10
10.9	4.69962E-10
11	4.88512E-10
11.1	4.4747E-10
11.2	4.76888E-10
11.3	4.7531E-10
11.4	4.98124E-10
11.5	4.75402E-10
11.6	4.90974E-10
11.7	4.97278E-10
11.8	5.04654E-10
11.9	5.15038E-10
12	4.9406E-10
12.1	4.95472E-10
12.2	4.86364E-10
12.3	5.20444E-10
12.4	5.08934E-10
12.5	5.2021E-10
12.6	5.36962E-10
12.7	5.61568E-10
12.8	5.3103E-10
12.9	5.55316E-10
13	5.27562E-10
13.1	5.6356E-10
13.2	5.41906E-10
13.3	5.42968E-10
13.4	5.63218E-10
13.5	5.5554E-10
13.6	5.73026E-10
13.7	5.64164E-10
13.8	5.57782E-10
13.9	5.75486E-10
14	5.99554E-10
14.1	6.1078E-10
14.2	5.91922E-10
14.3	6.04798E-10
14.4	6.09966E-10
14.5	5.94426E-10
14.6	6.13982E-10
14.7	6.48084E-10
14.8	6.14084E-10
14.9	6.32494E-10
15	6.45394E-10
15.1	6.12696E-10
15.2	6.32372E-10
15.3	6.25504E-10
15.4	6.74856E-10
15.5	6.35686E-10
15.6	6.26486E-10
15.7	6.6296E-10
15.8	6.50972E-10
15.9	7.07486E-10
16	6.788E-10
16.1	6.84122E-10
16.2	6.35882E-10
16.3	7.0258E-10
16.4	7.11456E-10
16.5	1.28176E-09
16.6	9.938E-10
16.7	8.68638E-10
16.8	7.37132E-10
16.9	7.78702E-10
17	7.47372E-10
17.1	7.56708E-10
17.2	7.22636E-10
