BG_V	BG_I
0	-8.8644E-11
0.1	-6.6064E-11
0.2	-5.3796E-11
0.3	-3.3144E-11
0.4	-2.9484E-11
0.5	-2.1418E-11
0.6	-1.1646E-11
0.7	-2.482E-12
0.8	4.53E-12
0.9	1.1568E-11
1	2.1286E-11
1.1	2.7738E-11
1.2	3.4756E-11
1.3	3.9284E-11
1.4	4.5448E-11
1.5	5.3354E-11
1.6	6.0154E-11
1.7	6.5744E-11
1.8	7.0192E-11
1.9	7.8548E-11
2	8.31E-11
2.1	8.828E-11
2.2	9.2288E-11
2.3	1.00848E-10
2.4	1.05764E-10
2.5	1.09422E-10
2.6	1.16426E-10
2.7	1.19618E-10
2.8	1.26528E-10
2.9	1.30666E-10
3	1.34122E-10
3.1	1.40204E-10
3.2	1.46118E-10
3.3	1.50308E-10
3.4	1.57408E-10
3.5	1.6024E-10
3.6	1.66104E-10
3.7	1.69396E-10
3.8	1.75416E-10
3.9	1.7993E-10
4	1.83988E-10
4.1	1.89236E-10
4.2	1.91714E-10
4.3	1.98066E-10
4.4	2.01866E-10
4.5	2.07838E-10
4.6	2.11216E-10
4.7	2.16138E-10
4.8	2.2044E-10
4.9	2.25092E-10
5	2.2966E-10
5.1	2.35386E-10
5.2	2.34636E-10
5.3	2.43274E-10
5.4	2.4844E-10
5.5	2.52132E-10
5.6	2.56366E-10
5.7	2.6059E-10
5.8	2.6565E-10
5.9	2.68402E-10
6	2.72472E-10
6.1	2.77846E-10
6.2	2.81166E-10
6.3	2.872E-10
6.4	2.895E-10
6.5	2.94644E-10
6.6	2.98678E-10
6.7	3.02368E-10
6.8	3.07608E-10
6.9	3.12186E-10
7	3.14492E-10
7.1	3.18854E-10
7.2	3.23522E-10
7.3	3.26076E-10
7.4	3.32324E-10
7.5	3.3435E-10
7.6	3.40422E-10
7.7	3.44452E-10
7.8	3.47108E-10
7.9	3.5171E-10
8	3.57362E-10
8.1	3.6079E-10
8.2	3.62402E-10
8.3	3.694E-10
8.4	3.71316E-10
8.5	3.75334E-10
8.6	3.78822E-10
8.7	3.84358E-10
8.8	3.87964E-10
8.9	3.935E-10
9	3.95316E-10
9.1	3.99448E-10
9.2	4.04764E-10
9.3	4.08636E-10
9.4	4.12246E-10
9.5	4.15122E-10
9.6	4.18498E-10
