BG_V	BG_I
0	-1.2362E-11
0.1	-4.196E-12
0.2	3.032E-12
0.3	5.936E-12
0.4	9.122E-12
0.5	1.2964E-11
0.6	1.5092E-11
0.7	1.8752E-11
0.8	2.0622E-11
0.9	2.6274E-11
1	2.6528E-11
1.1	3.006E-11
1.2	3.1712E-11
1.3	3.4152E-11
1.4	3.4746E-11
1.5	3.7752E-11
1.6	4.0764E-11
1.7	4.1342E-11
1.8	4.473E-11
1.9	4.7058E-11
2	4.9466E-11
2.1	5.0604E-11
2.2	5.1856E-11
2.3	5.372E-11
2.4	5.564E-11
2.5	5.6162E-11
2.6	5.9608E-11
2.7	6.0892E-11
2.8	6.216E-11
2.9	6.4144E-11
3	6.627E-11
3.1	6.6804E-11
3.2	7.0218E-11
3.3	7.112E-11
3.4	7.2432E-11
3.5	7.4734E-11
3.6	7.6668E-11
3.7	7.768E-11
3.8	7.9116E-11
3.9	8.0228E-11
4	8.078E-11
4.1	8.2978E-11
4.2	8.4362E-11
4.3	8.6338E-11
4.4	8.7976E-11
4.5	8.946E-11
4.6	9.1768E-11
4.7	9.1402E-11
4.8	9.5016E-11
4.9	9.6176E-11
5	9.7574E-11
5.1	9.8032E-11
5.2	1.0069E-10
5.3	1.0243E-10
5.4	1.025E-10
5.5	1.04702E-10
5.6	1.04414E-10
5.7	1.06264E-10
5.8	1.08264E-10
5.9	1.09218E-10
6	1.11064E-10
6.1	1.11378E-10
6.2	1.13962E-10
6.3	1.15346E-10
6.4	1.1615E-10
6.5	1.17628E-10
6.6	1.18612E-10
6.7	1.21012E-10
6.8	1.20928E-10
6.9	1.2337E-10
7	1.24442E-10
7.1	1.25824E-10
7.2	1.27256E-10
7.3	1.29196E-10
7.4	1.29554E-10
7.5	1.30272E-10
7.6	1.33446E-10
7.7	1.3426E-10
7.8	1.35046E-10
7.9	1.36388E-10
8	1.38366E-10
8.1	1.39424E-10
8.2	1.39344E-10
8.3	1.42022E-10
8.4	1.43292E-10
8.5	1.43556E-10
8.6	1.45504E-10
8.7	1.4614E-10
8.8	1.4797E-10
8.9	1.49396E-10
9	1.51214E-10
9.1	1.51198E-10
9.2	1.54222E-10
9.3	1.54134E-10
