BG_V	BG_I
0	4.3382E-11
0.1	3.7552E-11
0.2	3.529E-11
0.3	3.2702E-11
0.4	3.2518E-11
0.5	3.1454E-11
0.6	3.1344E-11
0.7	3.1728E-11
0.8	3.1104E-11
0.9	3.3358E-11
1	3.5516E-11
1.1	3.3016E-11
1.2	3.587E-11
1.3	3.5954E-11
1.4	3.5742E-11
1.5	3.8754E-11
1.6	3.7878E-11
1.7	3.8916E-11
1.8	4.0082E-11
1.9	4.0472E-11
2	4.1678E-11
2.1	4.2056E-11
2.2	4.4094E-11
2.3	4.4576E-11
2.4	4.5898E-11
2.5	4.64E-11
2.6	4.6572E-11
2.7	4.855E-11
2.8	4.9704E-11
2.9	4.8908E-11
3	5.1E-11
3.1	5.2442E-11
3.2	5.1952E-11
3.3	5.3898E-11
3.4	5.4148E-11
3.5	5.5666E-11
3.6	5.6778E-11
3.7	5.732E-11
3.8	5.827E-11
3.9	5.8418E-11
4	5.964E-11
4.1	6.131E-11
4.2	6.1896E-11
4.3	6.24E-11
4.4	6.2782E-11
4.5	6.3756E-11
4.6	6.6114E-11
4.7	6.705E-11
4.8	6.5306E-11
4.9	6.9366E-11
5	6.8378E-11
5.1	6.8664E-11
5.2	7.2118E-11
5.3	7.0322E-11
5.4	7.2362E-11
5.5	7.2782E-11
5.6	7.2824E-11
5.7	7.5158E-11
5.8	7.5488E-11
5.9	7.6444E-11
6	7.6096E-11
6.1	7.6632E-11
6.2	7.8684E-11
6.3	8.0216E-11
6.4	8.126E-11
6.5	8.229E-11
6.6	8.1748E-11
6.7	8.2994E-11
6.8	8.462E-11
6.9	8.342E-11
7	8.444E-11
7.1	8.5164E-11
7.2	8.655E-11
7.3	8.7258E-11
7.4	8.7066E-11
7.5	8.8304E-11
7.6	9.08E-11
7.7	9.1568E-11
7.8	9.2214E-11
7.9	9.2322E-11
8	9.2396E-11
8.1	9.3464E-11
8.2	9.4624E-11
8.3	9.5456E-11
8.4	9.6284E-11
8.5	9.6502E-11
8.6	9.8498E-11
8.7	9.922E-11
8.8	9.9258E-11
8.9	9.9634E-11
9	1.01114E-10
9.1	1.02078E-10
9.2	1.0312E-10
9.3	1.02908E-10
9.4	1.04884E-10
9.5	1.04778E-10
9.6	1.0626E-10
9.7	1.07428E-10
9.8	1.0807E-10
9.9	1.0772E-10
10	1.10276E-10
10.1	1.09552E-10
10.2	1.10786E-10
10.3	1.1302E-10
10.4	1.1056E-10
10.5	1.127E-10
10.6	1.12826E-10
10.7	1.1385E-10
10.8	1.15152E-10
10.9	1.16566E-10
11	1.16468E-10
11.1	1.1598E-10
11.2	1.18176E-10
11.3	1.1849E-10
11.4	1.19538E-10
11.5	1.2E-10
11.6	1.20946E-10
11.7	1.20704E-10
11.8	1.21572E-10
11.9	1.23506E-10
12	1.23244E-10
12.1	1.24162E-10
12.2	1.26278E-10
12.3	1.26124E-10
12.4	1.27078E-10
12.5	1.26788E-10
12.6	1.28996E-10
12.7	1.29778E-10
12.8	1.28752E-10
12.9	1.31016E-10
13	1.31186E-10
13.1	1.33254E-10
13.2	1.3497E-10
13.3	1.33488E-10
13.4	1.33892E-10
13.5	1.3519E-10
13.6	1.35638E-10
13.7	1.36564E-10
13.8	1.36896E-10
13.9	1.36778E-10
14	1.3911E-10
14.1	1.40192E-10
14.2	1.39942E-10
14.3	1.40836E-10
14.4	1.41708E-10
14.5	1.41458E-10
14.6	1.42586E-10
14.7	1.43688E-10
