BG_V	BG_I
0	-2.7232E-11
0.1	-1.5134E-11
0.2	-4.066E-12
0.3	-2.082E-12
0.4	3.242E-12
0.5	6.796E-12
0.6	1.019E-11
0.7	1.4994E-11
0.8	1.7786E-11
0.9	2.2728E-11
1	2.5764E-11
1.1	2.8538E-11
1.2	3.2842E-11
1.3	3.4622E-11
1.4	3.8414E-11
1.5	4.1704E-11
1.6	4.434E-11
1.7	4.667E-11
1.8	4.9058E-11
1.9	5.0854E-11
2	5.3482E-11
2.1	5.567E-11
2.2	5.99E-11
2.3	6.106E-11
2.4	6.477E-11
2.5	6.5808E-11
2.6	7.0072E-11
2.7	7.1528E-11
2.8	7.4564E-11
2.9	7.6056E-11
3	7.789E-11
3.1	8.0072E-11
3.2	8.316E-11
3.3	8.4178E-11
3.4	8.588E-11
3.5	8.9616E-11
3.6	9.0722E-11
3.7	9.3366E-11
3.8	9.6662E-11
3.9	9.6796E-11
4	9.9788E-11
4.1	1.02484E-10
4.2	1.0237E-10
4.3	1.05482E-10
4.4	1.06774E-10
4.5	1.09862E-10
4.6	1.11396E-10
4.7	1.14842E-10
4.8	1.1575E-10
4.9	1.16802E-10
5	1.19996E-10
5.1	1.21558E-10
5.2	1.23692E-10
5.3	1.24632E-10
5.4	1.26558E-10
5.5	1.28378E-10
5.6	1.3067E-10
5.7	1.31098E-10
5.8	1.35684E-10
5.9	1.3599E-10
6	1.39324E-10
6.1	1.40992E-10
6.2	1.42728E-10
6.3	1.43562E-10
6.4	1.45412E-10
6.5	1.47172E-10
6.6	1.48094E-10
6.7	1.50004E-10
6.8	1.52296E-10
6.9	1.54226E-10
7	1.5777E-10
7.1	1.59046E-10
7.2	1.60706E-10
7.3	1.6141E-10
7.4	1.64588E-10
7.5	1.65512E-10
7.6	1.69186E-10
7.7	1.67898E-10
7.8	1.72356E-10
7.9	1.72102E-10
8	1.74408E-10
8.1	1.7651E-10
8.2	1.7922E-10
8.3	1.7788E-10
8.4	1.814E-10
8.5	1.83176E-10
8.6	1.84452E-10
8.7	1.84528E-10
8.8	1.875E-10
8.9	1.90006E-10
9	1.90752E-10
9.1	1.92728E-10
9.2	1.95416E-10
9.3	1.96706E-10
9.4	1.97462E-10
9.5	1.99584E-10
9.6	2.02658E-10
9.7	2.0267E-10
9.8	2.05132E-10
9.9	2.06682E-10
10	2.08644E-10
10.1	2.08864E-10
10.2	2.1176E-10
10.3	2.1459E-10
10.4	2.14494E-10
10.5	2.16264E-10
10.6	2.1803E-10
10.7	2.2025E-10
10.8	2.20752E-10
10.9	2.23178E-10
11	2.23846E-10
11.1	2.25344E-10
11.2	2.27198E-10
11.3	2.28192E-10
11.4	2.30514E-10
11.5	2.31826E-10
11.6	2.34008E-10
11.7	2.35248E-10
11.8	2.36806E-10
11.9	2.38106E-10
12	2.41208E-10
12.1	2.42946E-10
12.2	2.4528E-10
12.3	2.46688E-10
12.4	2.45982E-10
12.5	2.48474E-10
12.6	2.48636E-10
12.7	2.5052E-10
12.8	2.53536E-10
12.9	2.55092E-10
13	2.55068E-10
13.1	2.5797E-10
13.2	2.58824E-10
13.3	2.60916E-10
13.4	2.62254E-10
13.5	2.6552E-10
13.6	2.65892E-10
13.7	2.67682E-10
13.8	2.68926E-10
13.9	2.7091E-10
14	2.7242E-10
14.1	2.72916E-10
14.2	2.75398E-10
14.3	2.76342E-10
14.4	2.77984E-10
14.5	2.79824E-10
14.6	2.82758E-10
14.7	2.8253E-10
14.8	2.85312E-10
14.9	2.84632E-10
15	2.85992E-10
15.1	2.88612E-10
15.2	2.90074E-10
15.3	2.91582E-10
15.4	2.93032E-10
15.5	2.93372E-10
15.6	2.95918E-10
15.7	2.98598E-10
15.8	2.98862E-10
15.9	3.00686E-10
16	3.02086E-10
16.1	3.03704E-10
16.2	3.06008E-10
16.3	3.06972E-10
16.4	3.0749E-10
16.5	3.09178E-10
16.6	3.10626E-10
16.7	3.12678E-10
16.8	3.14298E-10
16.9	3.16328E-10
17	3.16706E-10
17.1	3.19374E-10
17.2	3.21096E-10
17.3	3.21344E-10
17.4	3.22266E-10
17.5	3.25238E-10
17.6	3.27464E-10
17.7	3.29264E-10
17.8	3.29206E-10
17.9	3.30114E-10
18	3.34446E-10
18.1	3.3346E-10
18.2	3.36572E-10
18.3	3.3788E-10
18.4	3.40756E-10
18.5	3.411E-10
18.6	3.4243E-10
18.7	3.41782E-10
18.8	3.43874E-10
18.9	3.45382E-10
19	3.47172E-10
19.1	3.48168E-10
19.2	3.50402E-10
19.3	3.51996E-10
19.4	3.51956E-10
19.5	3.55894E-10
19.6	3.5706E-10
19.7	3.5809E-10
19.8	3.59716E-10
19.9	3.60814E-10
20	3.6294E-10
20.1	3.63008E-10
20.2	3.66578E-10
20.3	3.67114E-10
20.4	3.68518E-10
20.5	3.70104E-10
20.6	3.71562E-10
20.7	3.73542E-10
20.8	3.7686E-10
20.9	3.77102E-10
21	3.76402E-10
21.1	3.78762E-10
21.2	3.7909E-10
21.3	3.8095E-10
21.4	3.8424E-10
21.5	3.8681E-10
21.6	3.85602E-10
21.7	3.87E-10
21.8	3.9116E-10
21.9	3.91004E-10
22	3.93376E-10
22.1	3.93632E-10
22.2	3.96756E-10
22.3	3.96502E-10
22.4	3.98218E-10
22.5	3.98274E-10
22.6	4.00754E-10
22.7	4.03118E-10
22.8	4.05324E-10
22.9	4.0444E-10
23	4.07632E-10
23.1	4.09054E-10
23.2	4.11026E-10
23.3	4.11764E-10
23.4	4.14346E-10
23.5	4.13748E-10
23.6	4.1517E-10
23.7	4.17146E-10
23.8	4.17652E-10
23.9	4.2015E-10
24	4.2011E-10
24.1	4.23456E-10
24.2	4.26444E-10
24.3	4.26006E-10
24.4	4.27804E-10
24.5	4.2997E-10
24.6	4.29372E-10
24.7	4.31466E-10
24.8	4.32832E-10
24.9	4.34236E-10
25	4.35364E-10
25.1	4.38062E-10
25.2	4.38462E-10
25.3	4.39934E-10
25.4	4.425E-10
25.5	4.4543E-10
25.6	4.46208E-10
25.7	4.47772E-10
25.8	4.50006E-10
25.9	4.4946E-10
26	4.51872E-10
26.1	4.53112E-10
26.2	4.55136E-10
26.3	4.5653E-10
26.4	4.5646E-10
26.5	4.57464E-10
26.6	4.59464E-10
26.7	4.6315E-10
26.8	4.63996E-10
26.9	4.65954E-10
27	4.66612E-10
27.1	4.69002E-10
27.2	4.68056E-10
27.3	4.71654E-10
27.4	4.70886E-10
27.5	4.74306E-10
27.6	4.73206E-10
27.7	4.7559E-10
27.8	4.7579E-10
27.9	4.7809E-10
28	4.79396E-10
28.1	4.81942E-10
28.2	4.82688E-10
28.3	4.8434E-10
28.4	4.86308E-10
28.5	4.87288E-10
28.6	4.90124E-10
28.7	4.9079E-10
28.8	4.92244E-10
28.9	4.95174E-10
29	4.93574E-10
29.1	4.9775E-10
29.2	4.99774E-10
29.3	5.00914E-10
29.4	5.0261E-10
29.5	5.03488E-10
29.6	5.05876E-10
29.7	5.05792E-10
29.8	5.0552E-10
29.9	5.07436E-10
30	5.08762E-10
30.1	5.10274E-10
30.2	5.11072E-10
30.3	5.1351E-10
30.4	5.15068E-10
30.5	5.19534E-10
30.6	5.19072E-10
30.7	5.20562E-10
30.8	5.21314E-10
30.9	5.21462E-10
31	5.2335E-10
31.1	5.23812E-10
31.2	5.28206E-10
31.3	5.2798E-10
31.4	5.30518E-10
31.5	5.30748E-10
31.6	5.33958E-10
31.7	5.34104E-10
31.8	5.36538E-10
31.9	5.3644E-10
32	5.37842E-10
32.1	5.39762E-10
32.2	5.4403E-10
32.3	5.42282E-10
32.4	5.44076E-10
32.5	5.46414E-10
32.6	5.47E-10
32.7	5.48276E-10
32.8	5.498E-10
32.9	5.52392E-10
33	5.53988E-10
33.1	5.54734E-10
33.2	5.57374E-10
33.3	5.57584E-10
33.4	5.58928E-10
33.5	5.60824E-10
33.6	5.61534E-10
33.7	5.62602E-10
33.8	5.65606E-10
33.9	5.65904E-10
34	5.68052E-10
34.1	5.68254E-10
34.2	5.7201E-10
34.3	5.73074E-10
34.4	5.73858E-10
34.5	5.74372E-10
34.6	5.74126E-10
34.7	5.77244E-10
34.8	5.77796E-10
34.9	5.80924E-10
35	5.80376E-10
35.1	5.83454E-10
35.2	5.8494E-10
35.3	5.86026E-10
35.4	5.883E-10
35.5	5.89234E-10
35.6	5.89356E-10
35.7	5.92472E-10
35.8	5.93468E-10
35.9	5.95126E-10
36	5.95356E-10
36.1	5.97614E-10
36.2	5.99918E-10
36.3	5.99826E-10
36.4	6.0066E-10
36.5	6.02854E-10
36.6	6.06652E-10
36.7	6.06504E-10
36.8	6.08044E-10
36.9	6.09938E-10
37	6.12146E-10
37.1	6.13764E-10
37.2	6.1412E-10
37.3	6.14696E-10
37.4	6.17814E-10
37.5	6.19774E-10
37.6	6.21118E-10
37.7	6.2113E-10
37.8	6.2461E-10
37.9	6.25264E-10
38	6.25896E-10
38.1	6.2813E-10
38.2	6.29702E-10
38.3	6.31568E-10
38.4	6.3185E-10
38.5	6.31346E-10
38.6	6.34756E-10
38.7	6.34556E-10
38.8	6.35964E-10
38.9	6.35532E-10
39	6.38932E-10
39.1	6.3982E-10
39.2	6.42432E-10
39.3	6.4404E-10
39.4	6.45558E-10
39.5	6.47084E-10
39.6	6.47936E-10
39.7	6.47838E-10
39.8	6.4946E-10
39.9	6.52396E-10
40	6.5423E-10
40.1	6.5358E-10
40.2	6.5657E-10
40.3	6.60336E-10
40.4	6.59014E-10
40.5	6.6139E-10
40.6	6.63016E-10
40.7	6.65948E-10
40.8	6.67606E-10
40.9	6.67696E-10
41	6.70282E-10
41.1	6.70202E-10
41.2	6.70108E-10
41.3	6.71262E-10
41.4	6.75034E-10
41.5	6.74676E-10
41.6	6.7762E-10
41.7	6.80898E-10
41.8	6.814E-10
41.9	6.8265E-10
42	6.84508E-10
42.1	6.86398E-10
42.2	6.86844E-10
42.3	6.89196E-10
42.4	6.89526E-10
42.5	6.90958E-10
42.6	6.91958E-10
42.7	6.92128E-10
42.8	6.92634E-10
42.9	6.95288E-10
43	6.9548E-10
43.1	6.98426E-10
43.2	6.98388E-10
43.3	7.0222E-10
43.4	7.0383E-10
43.5	7.03554E-10
43.6	7.0356E-10
43.7	7.06506E-10
43.8	7.07562E-10
43.9	7.08884E-10
44	7.0908E-10
44.1	7.11404E-10
44.2	7.15234E-10
44.3	7.15116E-10
44.4	7.1806E-10
44.5	7.21896E-10
44.6	7.21908E-10
44.7	7.24936E-10
44.8	7.22454E-10
44.9	7.25922E-10
45	7.26288E-10
45.1	7.2768E-10
45.2	7.27192E-10
45.3	7.30312E-10
45.4	7.3301E-10
45.5	7.34556E-10
45.6	7.36648E-10
45.7	7.36976E-10
45.8	7.40604E-10
45.9	7.40894E-10
46	7.40456E-10
46.1	7.4298E-10
46.2	7.4207E-10
46.3	7.47518E-10
