BG_V	BG_I
0	-4.373E-11
0.1	-2.8528E-11
0.2	-1.7162E-11
0.3	-8.156E-12
0.4	-3.096E-12
0.5	4.312E-12
0.6	1.1964E-11
0.7	1.8128E-11
0.8	2.3406E-11
0.9	2.8942E-11
1	3.4456E-11
1.1	3.9468E-11
1.2	4.4916E-11
1.3	5.0156E-11
1.4	5.2998E-11
1.5	5.8632E-11
1.6	6.2526E-11
1.7	6.6628E-11
1.8	7.1538E-11
1.9	7.6002E-11
2	8.0758E-11
2.1	8.5152E-11
2.2	8.738E-11
2.3	9.299E-11
2.4	9.6832E-11
2.5	1.00088E-10
2.6	9.732E-11
2.7	1.04454E-10
2.8	1.10402E-10
2.9	1.2836E-10
3	1.59618E-10
3.1	1.26756E-10
3.2	1.28118E-10
3.3	1.2987E-10
3.4	2.343E-10
3.5	1.6673E-10
3.6	1.5529E-10
3.7	1.65264E-10
3.8	1.8232E-10
3.9	1.62894E-10
4	1.67782E-10
4.1	1.9497E-10
4.2	1.92892E-10
4.3	1.99538E-10
4.4	2.0431E-10
4.5	1.88582E-10
4.6	1.9023E-10
4.7	1.97502E-10
4.8	2.25774E-10
4.9	2.33032E-10
5	2.25476E-10
5.1	2.35432E-10
5.2	2.23006E-10
5.3	2.29188E-10
5.4	2.3425E-10
5.5	2.55752E-10
5.6	2.42732E-10
5.7	2.36662E-10
5.8	2.70754E-10
5.9	3.0009E-10
6	2.51232E-10
6.1	2.61632E-10
6.2	2.5925E-10
6.3	2.68224E-10
6.4	2.80218E-10
6.5	2.82304E-10
6.6	3.17996E-10
6.7	2.91078E-10
6.8	3.0743E-10
6.9	2.88172E-10
7	3.05338E-10
7.1	3.0019E-10
7.2	3.11746E-10
7.3	2.93788E-10
7.4	3.00412E-10
7.5	3.12534E-10
7.6	4.75512E-10
7.7	3.33878E-10
7.8	4.4764E-10
7.9	4.93764E-10
8	4.2539E-10
8.1	4.39882E-10
8.2	4.0579E-10
8.3	4.20638E-10
8.4	4.1816E-10
8.5	4.01578E-10
8.6	4.27672E-10
8.7	3.98744E-10
8.8	3.85758E-10
8.9	4.16554E-10
9	4.25742E-10
9.1	4.16496E-10
9.2	4.10038E-10
9.3	4.19484E-10
9.4	4.2199E-10
9.5	4.29432E-10
9.6	4.44284E-10
9.7	4.26214E-10
9.8	4.36252E-10
9.9	4.34946E-10
10	4.38292E-10
10.1	4.41044E-10
10.2	4.81954E-10
10.3	4.61044E-10
10.4	4.5221E-10
10.5	4.81402E-10
10.6	4.7199E-10
10.7	4.75168E-10
10.8	5.02176E-10
10.9	5.12646E-10
11	4.83212E-10
11.1	4.944E-10
11.2	4.74884E-10
11.3	4.80374E-10
11.4	5.1586E-10
11.5	4.9674E-10
11.6	4.96162E-10
11.7	5.17882E-10
11.8	5.39082E-10
11.9	5.3394E-10
12	5.40644E-10
12.1	5.40524E-10
12.2	5.28136E-10
12.3	5.39508E-10
12.4	6.09242E-10
