BG_V	BG_I
0	-2.078E-12
0.1	3.954E-12
0.2	8.41E-12
0.3	1.1484E-11
0.4	1.396E-11
0.5	1.6692E-11
0.6	1.9574E-11
0.7	2.0824E-11
0.8	2.3724E-11
0.9	2.4514E-11
1	2.7596E-11
1.1	3.1302E-11
1.2	3.0234E-11
1.3	3.3244E-11
1.4	3.4976E-11
1.5	3.6752E-11
1.6	3.7208E-11
1.7	4.1126E-11
1.8	4.0692E-11
1.9	4.376E-11
2	4.3976E-11
2.1	4.638E-11
2.2	4.7526E-11
2.3	4.9224E-11
2.4	5.053E-11
2.5	5.2724E-11
2.6	5.2298E-11
2.7	5.3704E-11
2.8	5.5134E-11
2.9	5.7082E-11
3	5.8486E-11
3.1	5.9462E-11
3.2	6.157E-11
3.3	6.1962E-11
3.4	6.3822E-11
3.5	6.4932E-11
3.6	6.5952E-11
3.7	6.7088E-11
3.8	6.7926E-11
3.9	6.9592E-11
4	7.218E-11
4.1	7.2208E-11
4.2	7.3928E-11
4.3	7.383E-11
4.4	7.69E-11
4.5	7.876E-11
4.6	7.9596E-11
4.7	8.1286E-11
4.8	8.0728E-11
4.9	8.2394E-11
5	8.3318E-11
5.1	8.6284E-11
5.2	8.6722E-11
5.3	8.794E-11
5.4	8.7942E-11
5.5	9.0084E-11
5.6	9.1122E-11
5.7	9.2588E-11
5.8	9.387E-11
5.9	9.3998E-11
6	9.6552E-11
6.1	9.5852E-11
6.2	9.8068E-11
6.3	1.00962E-10
6.4	1.01314E-10
6.5	1.02486E-10
6.6	1.02474E-10
6.7	1.05302E-10
6.8	1.05906E-10
6.9	1.0637E-10
7	1.0796E-10
7.1	1.08784E-10
7.2	1.0941E-10
7.3	1.12514E-10
7.4	1.1182E-10
7.5	1.129E-10
7.6	1.14466E-10
7.7	1.15976E-10
7.8	1.16392E-10
7.9	1.17804E-10
8	1.20338E-10
8.1	1.2075E-10
8.2	1.20976E-10
8.3	1.22086E-10
8.4	1.2407E-10
8.5	1.24208E-10
8.6	1.25572E-10
8.7	1.27032E-10
8.8	1.28522E-10
8.9	1.3019E-10
9	1.30416E-10
9.1	1.319E-10
9.2	1.3117E-10
9.3	1.32552E-10
9.4	1.3425E-10
9.5	1.35446E-10
9.6	1.36452E-10
9.7	1.36862E-10
9.8	1.38322E-10
9.9	1.40352E-10
10	1.41496E-10
10.1	1.42168E-10
10.2	1.43462E-10
10.3	1.44676E-10
10.4	1.44814E-10
10.5	1.4632E-10
10.6	1.4632E-10
10.7	1.4806E-10
10.8	1.4977E-10
10.9	1.50834E-10
11	1.52696E-10
11.1	1.52826E-10
11.2	1.54954E-10
11.3	1.54874E-10
11.4	1.55626E-10
11.5	1.56876E-10
11.6	1.58466E-10
11.7	1.60358E-10
11.8	1.60904E-10
11.9	1.61866E-10
12	1.6335E-10
12.1	1.64622E-10
12.2	1.6571E-10
12.3	1.65192E-10
12.4	1.67522E-10
12.5	1.69522E-10
12.6	1.68824E-10
12.7	1.71308E-10
12.8	1.71666E-10
12.9	1.7183E-10
13	1.7355E-10
13.1	1.74892E-10
13.2	1.75698E-10
13.3	1.76658E-10
13.4	1.77616E-10
13.5	1.78598E-10
13.6	1.8073E-10
13.7	1.79938E-10
13.8	1.81564E-10
13.9	1.8233E-10
14	1.84722E-10
14.1	1.83978E-10
14.2	1.86554E-10
14.3	1.8714E-10
14.4	1.88764E-10
14.5	1.89632E-10
14.6	1.90244E-10
14.7	1.91476E-10
14.8	1.9295E-10
14.9	1.9422E-10
15	1.94924E-10
15.1	1.95608E-10
15.2	1.9754E-10
15.3	1.97758E-10
15.4	1.98774E-10
15.5	2.008E-10
15.6	2.0032E-10
15.7	2.03114E-10
15.8	2.0352E-10
15.9	2.05128E-10
16	2.06068E-10
16.1	2.06546E-10
16.2	2.08234E-10
16.3	2.08632E-10
16.4	2.10428E-10
16.5	2.09102E-10
16.6	2.11992E-10
16.7	2.14274E-10
16.8	2.14246E-10
16.9	2.15734E-10
17	2.16814E-10
17.1	2.18026E-10
17.2	2.1803E-10
17.3	2.19956E-10
17.4	2.2178E-10
17.5	2.2281E-10
17.6	2.23568E-10
17.7	2.23672E-10
17.8	2.2529E-10
17.9	2.2654E-10
18	2.27504E-10
18.1	2.29646E-10
18.2	2.3137E-10
18.3	2.32228E-10
18.4	2.33126E-10
18.5	2.34344E-10
18.6	2.35402E-10
18.7	2.37546E-10
18.8	2.36782E-10
18.9	2.38152E-10
19	2.39002E-10
19.1	2.39806E-10
19.2	2.43986E-10
19.3	2.42288E-10
19.4	2.44334E-10
19.5	2.46248E-10
19.6	2.4677E-10
19.7	2.48372E-10
19.8	2.49578E-10
19.9	2.48926E-10
20	2.5086E-10
20.1	2.5247E-10
20.2	2.53302E-10
20.3	2.5505E-10
20.4	2.57076E-10
20.5	2.58162E-10
20.6	2.58866E-10
20.7	2.5906E-10
20.8	2.6277E-10
20.9	2.6255E-10
21	2.63046E-10
21.1	2.63644E-10
21.2	2.64426E-10
21.3	2.66802E-10
21.4	2.66656E-10
21.5	2.68494E-10
21.6	2.699E-10
21.7	2.71094E-10
21.8	2.72162E-10
21.9	2.7259E-10
22	2.75238E-10
22.1	2.74924E-10
22.2	2.76544E-10
22.3	2.78202E-10
