BG_V	BG_I
0	-1.5835E-10
0.1	-1.45722E-10
0.2	-1.3183E-10
0.3	-1.18526E-10
0.4	-1.06142E-10
0.5	-9.8664E-11
0.6	-8.7996E-11
0.7	-8.2046E-11
0.8	-7.2972E-11
0.9	-6.5164E-11
1	-5.8026E-11
1.1	-5.1008E-11
1.2	-4.5754E-11
1.3	-3.865E-11
1.4	-3.35E-11
1.5	-2.5218E-11
1.6	-2.0452E-11
1.7	-1.4198E-11
1.8	-9.392E-12
1.9	-3.6E-12
2	4.132E-12
2.1	7.452E-12
2.2	1.3868E-11
2.3	2.0014E-11
2.4	2.4332E-11
2.5	3.085E-11
2.6	3.2398E-11
2.7	3.8178E-11
2.8	4.4422E-11
2.9	4.7102E-11
3	5.37E-11
3.1	5.7928E-11
3.2	6.2526E-11
3.3	6.7838E-11
3.4	7.355E-11
3.5	7.6726E-11
3.6	8.4668E-11
3.7	8.732E-11
3.8	9.1672E-11
3.9	9.628E-11
4	9.8008E-11
4.1	1.0403E-10
4.2	1.07122E-10
4.3	1.12432E-10
4.4	1.18336E-10
4.5	1.21746E-10
4.6	1.25534E-10
4.7	1.29806E-10
4.8	1.33762E-10
4.9	1.3976E-10
5	1.43056E-10
5.1	1.46882E-10
5.2	1.5134E-10
5.3	1.54294E-10
5.4	1.603E-10
5.5	1.59718E-10
5.6	1.68466E-10
5.7	1.73588E-10
5.8	1.82442E-10
5.9	1.92458E-10
6	1.92614E-10
6.1	1.9698E-10
6.2	2.06528E-10
6.3	2.09776E-10
6.4	2.13774E-10
6.5	2.16574E-10
6.6	2.19796E-10
6.7	2.26062E-10
6.8	2.2939E-10
6.9	2.27952E-10
7	2.36594E-10
7.1	2.42414E-10
7.2	2.41988E-10
7.3	2.4745E-10
7.4	2.53092E-10
7.5	2.56342E-10
7.6	2.62958E-10
7.7	2.69976E-10
7.8	2.77962E-10
7.9	2.7466E-10
8	2.80488E-10
8.1	2.80358E-10
8.2	2.8618E-10
8.3	2.93706E-10
8.4	2.93352E-10
