BG_V	BG_I
0	-1.7002E-11
0.1	-8.66E-13
0.2	9.374E-12
0.3	1.7572E-11
0.4	2.5664E-11
0.5	3.278E-11
0.6	3.8706E-11
0.7	4.5426E-11
0.8	5.2138E-11
0.9	5.881E-11
1	6.2924E-11
1.1	6.8428E-11
1.2	7.4572E-11
1.3	7.7464E-11
1.4	8.4172E-11
1.5	8.8882E-11
1.6	9.3496E-11
1.7	9.7336E-11
1.8	1.01464E-10
1.9	1.05566E-10
2	1.1063E-10
2.1	1.14442E-10
2.2	1.18866E-10
2.3	1.23688E-10
2.4	1.29388E-10
2.5	1.32062E-10
2.6	1.36734E-10
2.7	1.39774E-10
2.8	1.43528E-10
2.9	1.46418E-10
3	1.51108E-10
3.1	1.54136E-10
3.2	1.57836E-10
3.3	1.63124E-10
3.4	1.66942E-10
3.5	1.69592E-10
3.6	1.7475E-10
3.7	1.77122E-10
3.8	1.82428E-10
3.9	1.8572E-10
4	1.89002E-10
4.1	1.91572E-10
4.2	1.94354E-10
4.3	1.98216E-10
4.4	2.0084E-10
4.5	2.05204E-10
4.6	2.08318E-10
4.7	2.11032E-10
4.8	2.15294E-10
4.9	2.19686E-10
5	2.2184E-10
5.1	2.2632E-10
5.2	2.30994E-10
5.3	2.3221E-10
5.4	2.36262E-10
5.5	2.39078E-10
5.6	2.42616E-10
5.7	2.45494E-10
5.8	2.50456E-10
5.9	2.5152E-10
6	2.55722E-10
6.1	2.5944E-10
6.2	2.61672E-10
6.3	2.64784E-10
6.4	2.68694E-10
6.5	2.71726E-10
6.6	2.7535E-10
6.7	2.77638E-10
6.8	2.80926E-10
6.9	2.85312E-10
7	2.87486E-10
7.1	2.91064E-10
7.2	2.95308E-10
7.3	2.9559E-10
7.4	3.00134E-10
7.5	3.03526E-10
7.6	3.06134E-10
7.7	3.10152E-10
7.8	3.14138E-10
7.9	3.15338E-10
8	3.18648E-10
8.1	3.22538E-10
8.2	3.24226E-10
8.3	3.26492E-10
8.4	3.31046E-10
8.5	3.3294E-10
8.6	3.381E-10
8.7	3.39862E-10
8.8	3.44142E-10
8.9	3.47666E-10
